Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Rodrick Rhodes,HOU,58.0,18.4,1.9,5.3,0.367,0.0,0.25,1.9,0.37,0.37,1.9,3.1,0.617,0.5,0.7,1.2,1.9,1.1,0.2,1.7,5.8,1997-98,0.44,0.07,0,21,1
Bob Sura,CLE,46.0,20.5,1.9,5.0,0.377,0.4,0.317,1.5,0.398,0.418,1.6,2.8,0.565,0.5,1.5,2.0,3.7,1.0,0.2,2.0,5.8,1997-98,0.47,0.14,0,15,1
Muggsy Bogues,2TM,61.0,25.7,2.3,5.3,0.437,0.1,0.25,2.2,0.446,0.443,1.0,1.1,0.897,0.5,1.7,2.2,5.4,1.1,0.0,1.7,5.7,1997-98,0.49,0.16,0,-1,0
Stacey Augmon,POR,71.0,20.4,2.2,5.2,0.414,0.0,0.143,2.2,0.419,0.415,1.3,2.2,0.603,1.5,1.8,3.3,1.2,0.8,0.5,1.1,5.7,1997-98,0.46,0.09,0,16,1
Antoine Carr,UTA,66.0,16.5,2.3,4.9,0.465,0.0,,2.3,0.465,0.465,1.2,1.5,0.776,0.6,1.3,2.0,0.7,0.2,0.8,0.7,5.7,1997-98,0.51,0.09,0,5,1
Lloyd Daniels,TOR,6.0,13.7,2.0,4.8,0.414,0.3,0.222,1.7,0.5,0.448,1.3,1.7,0.8,0.7,0.5,1.2,0.7,0.5,0.3,0.7,5.7,1997-98,0.51,0.75,0,32,0
Greg Foster,UTA,78.0,18.5,2.4,5.4,0.445,0.0,0.222,2.4,0.45,0.447,0.9,1.1,0.77,1.1,2.4,3.5,0.7,0.2,0.4,0.9,5.7,1997-98,0.48,0.08,0,5,1
Martin Müürsepp,DAL,41.0,14.7,2.0,4.7,0.435,0.4,0.421,1.6,0.438,0.476,1.2,1.6,0.761,1.1,1.7,2.8,0.7,0.7,0.3,0.7,5.7,1997-98,0.53,0.16,0,28,0
Bruce Bowen,BOS,61.0,21.4,2.0,4.9,0.409,0.3,0.339,1.7,0.427,0.443,1.2,2.0,0.623,1.3,1.6,2.9,1.3,1.4,0.5,0.9,5.6,1997-98,0.48,0.12,0,24,0
Brent Price,HOU,72.0,18.5,1.8,4.3,0.413,1.0,0.39,0.8,0.447,0.531,1.1,1.4,0.786,0.5,1.0,1.5,2.7,0.7,0.1,1.5,5.6,1997-98,0.57,0.09,0,21,1
David Benoit,2TM,77.0,14.6,2.0,5.3,0.373,0.7,0.324,1.3,0.408,0.44,0.8,1.0,0.824,0.8,1.9,2.6,0.3,0.5,0.3,0.7,5.5,1997-98,0.48,0.06,0,-1,0
Danny Schayes,ORL,74.0,17.2,2.1,5.0,0.418,0.0,,2.1,0.418,0.418,1.3,1.6,0.807,1.3,2.0,3.3,0.6,0.5,0.4,0.8,5.5,1997-98,0.48,0.09,0,22,0
Žan Tabak,2TM,57.0,17.3,2.5,5.3,0.467,0.0,0.0,2.5,0.469,0.467,0.4,1.1,0.377,1.5,2.2,3.7,0.8,0.4,0.7,1.1,5.4,1997-98,0.47,0.11,0,-1,0
Andrew DeClercq,BOS,81.0,18.8,2.1,4.2,0.497,0.0,0.0,2.1,0.499,0.497,1.2,2.1,0.601,2.2,2.6,4.8,0.7,1.0,0.6,1.0,5.4,1997-98,0.53,0.1,0,24,0
Carlos Rogers,2TM,21.0,17.9,2.2,4.3,0.516,0.0,0.0,2.2,0.528,0.516,0.9,1.5,0.563,1.7,1.5,3.2,0.9,0.5,0.4,0.7,5.3,1997-98,0.53,0.33,0,-1,0
Tyus Edney,BOS,52.0,12.0,1.8,4.2,0.431,0.1,0.3,1.7,0.437,0.438,1.7,2.1,0.793,0.4,0.7,1.1,2.7,1.0,0.0,1.3,5.3,1997-98,0.52,0.12,0,24,0
Gerald Wilkins,ORL,72.0,17.4,2.0,6.0,0.325,0.4,0.266,1.6,0.345,0.358,1.0,1.4,0.704,0.2,1.0,1.3,1.1,0.5,0.1,1.1,5.3,1997-98,0.4,0.04,0,22,0
Jerome Williams,DET,77.0,16.9,2.0,3.7,0.524,0.0,0.0,2.0,0.526,0.524,1.4,2.2,0.651,2.2,2.7,4.9,0.6,0.7,0.1,0.8,5.3,1997-98,0.57,0.11,0,23,0
Michael Smith,2TM,48.0,21.9,1.9,4.0,0.479,0.0,0.0,1.9,0.482,0.479,1.4,2.1,0.631,2.5,3.9,6.4,1.8,0.9,0.3,1.1,5.2,1997-98,0.53,0.22,0,-1,0
Greg Anthony,SEA,80.0,12.8,1.9,4.4,0.43,0.8,0.415,1.1,0.442,0.524,0.7,1.0,0.663,0.2,1.2,1.4,2.6,0.8,0.0,1.1,5.2,1997-98,0.54,0.08,0,8,1
Scott Burrell,CHI,80.0,13.7,2.0,4.7,0.424,0.6,0.354,1.4,0.468,0.492,0.6,0.8,0.734,1.0,1.5,2.5,0.8,0.8,0.5,0.6,5.2,1997-98,0.51,0.08,0,6,1
Ledell Eackles,WAS,42.0,13.0,1.8,4.2,0.429,0.4,0.348,1.4,0.457,0.474,1.2,1.4,0.881,0.6,1.2,1.8,0.4,0.4,0.0,0.7,5.2,1997-98,0.54,0.11,0,20,0
Chris Whitney,WAS,82.0,13.1,1.5,4.3,0.355,0.6,0.308,0.9,0.398,0.428,1.4,1.6,0.915,0.2,1.2,1.4,2.4,0.4,0.1,0.8,5.1,1997-98,0.51,0.07,0,20,0
Chucky Brown,ATL,77.0,15.6,2.1,4.8,0.433,0.0,0.25,2.1,0.437,0.435,0.8,1.1,0.724,0.7,1.6,2.4,0.7,0.3,0.2,0.7,5.0,1997-98,0.47,0.06,0,14,1
Greg Minor,BOS,69.0,16.3,2.0,4.7,0.436,0.1,0.194,1.9,0.462,0.445,0.9,1.2,0.686,0.8,1.4,2.2,1.3,0.8,0.2,0.6,5.0,1997-98,0.48,0.09,0,24,0
Jimmy Oliver,WAS,1.0,10.0,2.0,4.0,0.5,1.0,0.5,1.0,0.5,0.625,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,1997-98,0.62,6.0,0,20,0
Will Perdue,SAS,79.0,18.9,2.1,3.7,0.549,0.0,0.0,2.1,0.551,0.549,0.9,1.7,0.526,2.2,4.5,6.8,0.7,0.3,0.6,1.0,5.0,1997-98,0.56,0.13,0,11,1
Pete Chilcutt,VAN,82.0,17.3,1.9,4.4,0.435,0.7,0.415,1.2,0.445,0.51,0.5,0.7,0.661,0.9,2.8,3.7,1.3,0.6,0.5,0.8,4.9,1997-98,0.52,0.09,0,29,0
Marty Conlon,MIA,18.0,11.6,1.6,3.4,0.452,0.0,,1.6,0.452,0.452,1.8,2.4,0.727,0.9,1.7,2.6,0.7,0.5,0.3,0.6,4.9,1997-98,0.55,0.33,0,12,1
J.R. Reid,CHH,79.0,14.0,1.8,4.0,0.459,0.0,0.375,1.8,0.461,0.464,1.1,1.5,0.73,0.9,1.7,2.7,0.6,0.4,0.2,0.8,4.9,1997-98,0.53,0.07,0,13,1
Buck Williams,NYK,41.0,18.0,1.8,3.6,0.503,0.0,,1.8,0.503,0.503,1.3,1.7,0.732,1.9,2.6,4.5,0.5,0.4,0.4,0.9,4.9,1997-98,0.56,0.19,0,19,1
Gary Grant,POR,22.0,16.3,2.0,4.2,0.462,0.3,0.368,1.6,0.486,0.5,0.5,0.6,0.857,0.4,1.8,2.2,3.8,0.8,0.1,1.1,4.8,1997-98,0.54,0.38,0,16,1
Greg Ostertag,UTA,63.0,20.4,1.8,3.8,0.481,0.0,,1.8,0.481,0.481,1.1,2.2,0.479,2.1,3.8,5.9,0.4,0.4,2.1,1.2,4.7,1997-98,0.49,0.15,0,5,1
Dennis Rodman,CHI,80.0,35.7,1.9,4.5,0.431,0.1,0.174,1.9,0.448,0.436,0.8,1.4,0.55,5.3,9.8,15.0,2.9,0.6,0.2,1.8,4.7,1997-98,0.46,0.23,0,6,1
Chris Robinson,2TM,35.0,11.8,1.9,5.0,0.374,0.7,0.364,1.2,0.38,0.443,0.2,0.5,0.5,0.3,1.1,1.3,1.1,0.5,0.1,0.9,4.6,1997-98,0.44,0.09,0,-1,0
Lee Mayberry,VAN,79.0,23.2,1.7,4.4,0.375,0.8,0.35,0.9,0.402,0.466,0.5,0.6,0.745,0.2,1.2,1.4,4.4,0.8,0.1,1.4,4.6,1997-98,0.49,0.09,0,29,0
Michael Stewart,SAC,81.0,21.7,1.9,4.0,0.48,0.0,,1.9,0.48,0.48,0.8,1.8,0.458,2.4,4.2,6.6,0.8,0.4,2.4,1.0,4.6,1997-98,0.48,0.13,0,27,0
Aaron Williams,SEA,65.0,11.6,1.8,3.4,0.523,0.0,0.0,1.8,0.525,0.523,1.0,1.3,0.776,0.7,1.5,2.3,0.2,0.3,0.6,0.8,4.6,1997-98,0.58,0.08,0,8,1
Brian Evans,2TM,72.0,12.4,1.7,4.3,0.394,0.4,0.333,1.3,0.418,0.441,0.6,0.8,0.807,0.7,1.2,1.9,0.8,0.4,0.2,0.5,4.5,1997-98,0.48,0.06,0,-1,0
Benoit Benjamin,PHI,14.0,14.1,1.6,2.9,0.537,0.0,,1.6,0.537,0.537,1.4,2.1,0.633,1.3,2.5,3.8,0.2,0.3,0.3,0.9,4.5,1997-98,0.59,0.44,0,26,0
Jermaine O'Neal,POR,60.0,13.5,1.9,3.9,0.485,0.0,0.0,1.9,0.489,0.485,0.8,1.5,0.506,1.3,2.0,3.4,0.3,0.3,1.0,0.9,4.5,1997-98,0.49,0.1,0,16,1
Terry Davis,WAS,74.0,23.0,1.7,3.5,0.496,0.0,0.0,1.7,0.498,0.496,0.9,1.6,0.58,2.8,3.7,6.5,0.4,0.6,0.3,0.8,4.4,1997-98,0.52,0.12,0,20,0
Rick Brunson,POR,38.0,16.4,1.3,3.7,0.348,0.6,0.361,0.7,0.338,0.426,1.1,1.6,0.677,0.4,1.1,1.5,2.6,0.7,0.1,1.4,4.3,1997-98,0.49,0.13,0,16,1
Chris Morris,UTA,54.0,10.0,1.6,3.8,0.411,0.4,0.306,1.2,0.455,0.457,0.8,1.1,0.721,0.6,1.5,2.1,0.4,0.5,0.3,0.6,4.3,1997-98,0.5,0.08,0,5,1
Mark Bryant,PHO,70.0,15.9,1.6,3.2,0.484,0.0,0.0,1.6,0.487,0.484,1.0,1.4,0.768,1.3,2.2,3.5,0.7,0.5,0.2,0.8,4.2,1997-98,0.55,0.09,0,10,1
Danny Ferry,CLE,69.0,15.0,1.6,4.1,0.395,0.5,0.333,1.2,0.428,0.453,0.5,0.6,0.8,0.3,1.3,1.7,0.9,0.4,0.2,0.8,4.2,1997-98,0.48,0.06,0,15,1
Terry Mills,MIA,50.0,15.6,1.6,4.1,0.393,0.5,0.309,1.1,0.448,0.454,0.5,0.7,0.758,0.7,2.4,3.0,0.8,0.4,0.2,0.9,4.2,1997-98,0.48,0.1,0,12,1
Pooh Richardson,LAC,69.0,18.1,1.8,4.8,0.372,0.2,0.193,1.6,0.409,0.389,0.4,0.6,0.698,0.2,1.1,1.4,3.3,0.6,0.0,0.8,4.2,1997-98,0.41,0.08,0,31,0
David Vaughn,3TM,40.0,12.2,1.7,3.7,0.446,0.0,0.0,1.7,0.449,0.446,0.8,1.2,0.638,1.3,2.5,3.8,0.5,0.4,0.3,1.0,4.1,1997-98,0.48,0.14,0,-1,0
David Vaughn,GSW,22.0,14.6,2.1,5.2,0.404,0.0,0.0,2.1,0.407,0.404,1.0,1.5,0.647,1.5,3.1,4.6,0.8,0.5,0.3,1.4,5.2,1997-98,0.44,0.29,0,30,0
David Vaughn,CHI,3.0,2.0,0.3,0.3,1.0,0.0,,0.3,1.0,1.0,0.7,1.3,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.3,1997-98,0.75,0.33,0,6,1
David Vaughn,NJN,15.0,10.7,1.3,2.2,0.576,0.0,,1.3,0.576,0.576,0.4,0.6,0.667,1.3,2.0,3.3,0.1,0.3,0.3,0.6,2.9,1997-98,0.59,0.35,0,18,1
Bobby Hurley,2TM,61.0,14.3,1.5,3.9,0.391,0.1,0.227,1.4,0.407,0.401,1.0,1.2,0.776,0.2,0.9,1.1,2.9,0.4,0.0,1.4,4.1,1997-98,0.46,0.07,0,-1,0
Aaron McKie,2TM,81.0,22.4,1.7,4.7,0.365,0.1,0.19,1.6,0.399,0.381,0.5,0.7,0.764,0.7,2.1,2.9,2.2,1.2,0.2,0.9,4.1,1997-98,0.41,0.08,0,-1,0
Randy Brown,CHI,71.0,16.2,1.6,4.3,0.384,0.0,0.0,1.6,0.391,0.384,0.8,1.1,0.718,0.5,0.8,1.3,2.1,1.0,0.2,0.9,4.1,1997-98,0.43,0.07,0,6,1
Emanual Davis,HOU,45.0,13.3,1.4,3.2,0.444,0.6,0.375,0.8,0.514,0.539,0.7,0.8,0.838,0.2,0.8,1.0,1.3,0.4,0.1,1.2,4.1,1997-98,0.58,0.08,0,21,1
Doug West,MIN,38.0,18.1,1.7,4.5,0.374,0.0,0.0,1.7,0.379,0.374,0.8,1.1,0.725,0.6,1.6,2.2,1.2,0.3,0.1,0.6,4.1,1997-98,0.41,0.11,0,17,1
Brandon Williams,GSW,9.0,15.6,1.8,5.6,0.32,0.3,0.333,1.4,0.317,0.35,0.2,0.4,0.5,0.4,1.2,1.7,0.3,0.7,0.3,1.0,4.1,1997-98,0.35,0.23,0,30,0
Scott Williams,PHI,58.0,13.8,1.6,3.7,0.437,0.0,0.0,1.6,0.447,0.437,0.9,1.1,0.81,1.5,2.1,3.6,0.5,0.3,0.4,0.5,4.1,1997-98,0.49,0.11,0,26,0
B.J. Armstrong,2TM,66.0,12.6,1.6,3.2,0.493,0.1,0.257,1.5,0.539,0.514,0.6,0.8,0.84,0.2,0.9,1.2,2.3,0.4,0.0,0.6,4.0,1997-98,0.56,0.08,0,-1,0
Keith Closs,LAC,58.0,12.8,1.6,3.6,0.449,0.0,,1.6,0.449,0.449,0.8,1.3,0.597,1.1,1.8,2.9,0.3,0.2,1.4,0.7,4.0,1997-98,0.48,0.1,0,31,0
Mark Davis,PHI,71.0,12.8,1.5,3.4,0.447,0.0,0.0,1.5,0.458,0.447,0.9,1.4,0.634,0.9,1.3,2.2,1.0,0.7,0.3,1.3,4.0,1997-98,0.5,0.06,0,26,0
Todd Fuller,GSW,57.0,10.8,1.5,3.6,0.42,0.0,0.0,1.5,0.428,0.42,1.0,1.4,0.688,1.1,2.4,3.4,0.2,0.1,0.3,0.6,4.0,1997-98,0.47,0.09,0,30,0
Fred Hoiberg,IND,65.0,13.4,1.3,3.4,0.383,0.5,0.376,0.8,0.387,0.455,0.9,1.1,0.855,0.2,1.7,1.9,0.7,0.6,0.0,0.3,4.0,1997-98,0.51,0.07,0,9,1
Mario Bennett,LAL,45.0,7.9,1.8,3.0,0.593,0.0,0.5,1.8,0.594,0.596,0.4,1.0,0.364,1.3,1.5,2.8,0.4,0.4,0.2,0.5,3.9,1997-98,0.57,0.12,0,7,1
Ricky Pierce,MIL,39.0,11.3,1.3,3.7,0.364,0.1,0.308,1.2,0.369,0.378,1.1,1.3,0.827,0.5,0.7,1.2,0.9,0.2,0.0,0.5,3.9,1997-98,0.46,0.08,0,25,0
Joe Stephens,HOU,7.0,5.3,1.4,4.0,0.357,0.4,0.3,1.0,0.389,0.411,0.6,0.9,0.667,0.4,0.4,0.9,0.1,0.3,0.0,0.3,3.9,1997-98,0.44,0.29,0,21,1
Kevin Edwards,2TM,39.0,12.5,1.5,4.2,0.345,0.2,0.4,1.3,0.34,0.364,0.8,0.9,0.857,0.5,0.9,1.4,1.0,0.7,0.0,0.8,3.8,1997-98,0.41,0.08,0,-1,0
Kelvin Cato,POR,74.0,13.6,1.3,3.1,0.428,0.0,0.0,1.3,0.434,0.428,1.2,1.7,0.688,1.2,2.2,3.4,0.3,0.4,1.3,0.6,3.8,1997-98,0.49,0.09,0,16,1
Chris Crawford,ATL,40.0,6.4,1.2,2.8,0.418,0.0,0.333,1.1,0.421,0.423,1.4,1.7,0.838,0.5,0.5,1.0,0.2,0.3,0.2,0.5,3.8,1997-98,0.54,0.08,0,14,1
Lucious Harris,NJN,50.0,13.4,1.4,3.5,0.39,0.2,0.308,1.1,0.413,0.424,0.8,1.1,0.745,0.4,0.6,1.0,0.8,0.8,0.1,0.4,3.8,1997-98,0.48,0.07,0,18,1
John Crotty,POR,26.0,14.6,1.1,3.5,0.322,0.2,0.3,0.9,0.329,0.356,1.2,1.3,0.941,0.2,1.1,1.2,2.4,0.4,0.0,1.6,3.7,1997-98,0.45,0.14,0,16,1
Priest Lauderdale,DEN,39.0,8.8,1.4,3.3,0.417,0.0,,1.4,0.417,0.417,1.0,1.8,0.551,0.7,1.9,2.6,0.5,0.2,0.4,1.2,3.7,1997-98,0.45,0.09,0,33,0
Corie Blount,LAL,70.0,14.7,1.5,2.7,0.572,0.0,0.0,1.5,0.585,0.572,0.6,1.1,0.5,1.6,2.6,4.3,0.5,0.4,0.4,0.7,3.6,1997-98,0.57,0.1,0,7,1
Eric Riley,DAL,39.0,13.9,1.4,3.5,0.415,0.0,0.0,1.4,0.418,0.415,0.7,0.9,0.75,1.1,2.3,3.4,0.6,0.4,1.2,0.9,3.6,1997-98,0.46,0.15,0,28,0
Hot Rod Williams,PHO,71.0,18.8,1.3,2.8,0.47,0.0,,1.3,0.47,0.47,0.9,1.3,0.699,1.5,2.9,4.4,0.7,0.5,0.8,0.4,3.6,1997-98,0.53,0.11,0,10,1
Charles Smith,2TM,34.0,8.6,1.4,3.7,0.392,0.4,0.319,1.0,0.436,0.452,0.2,0.3,0.545,0.4,0.4,0.8,0.6,0.4,0.2,0.8,3.5,1997-98,0.46,0.07,0,-1,0
Kevin Ollie,2TM,35.0,12.3,1.1,2.8,0.378,0.0,0.0,1.1,0.381,0.378,1.4,2.0,0.7,0.3,0.9,1.1,1.9,0.4,0.0,1.3,3.5,1997-98,0.48,0.09,0,-1,0
Rusty LaRue,CHI,14.0,10.0,1.4,3.5,0.408,0.3,0.25,1.1,0.485,0.449,0.4,0.6,0.625,0.1,0.5,0.6,0.4,0.2,0.1,0.4,3.5,1997-98,0.46,0.15,0,6,1
Grant Long,DET,40.0,18.5,1.3,2.9,0.427,0.0,0.0,1.3,0.442,0.427,1.0,1.4,0.719,1.4,2.3,3.8,0.6,0.7,0.3,0.6,3.5,1997-98,0.5,0.16,0,23,0
Don Reid,DET,68.0,14.6,1.4,2.6,0.534,0.0,,1.4,0.534,0.534,0.7,1.0,0.704,1.1,1.4,2.6,0.4,0.4,0.8,0.4,3.5,1997-98,0.58,0.09,0,23,0
Bill Wennington,CHI,48.0,9.7,1.6,3.6,0.436,0.0,,1.6,0.436,0.436,0.4,0.4,0.81,0.7,1.0,1.7,0.4,0.1,0.1,0.3,3.5,1997-98,0.46,0.07,0,6,1
Travis Williams,CHH,39.0,9.4,1.4,3.1,0.471,0.0,0.0,1.4,0.475,0.471,0.6,1.2,0.522,1.4,1.0,2.4,0.5,0.5,0.1,0.8,3.5,1997-98,0.48,0.1,0,13,1
Carl Thomas,3TM,43.0,9.9,1.3,3.3,0.4,0.5,0.339,0.8,0.444,0.471,0.4,0.6,0.64,0.2,0.9,1.1,0.4,0.5,0.2,0.4,3.4,1997-98,0.48,0.07,0,-1,0
Carl Thomas,GSW,10.0,13.9,2.5,6.5,0.385,0.5,0.238,2.0,0.455,0.423,0.7,1.0,0.7,0.4,0.6,1.0,0.9,0.5,0.1,0.6,6.2,1997-98,0.45,0.38,0,30,0
Carl Thomas,ORL,4.0,3.8,1.0,1.3,0.8,0.0,,1.0,0.8,0.8,0.3,0.5,0.5,0.0,0.0,0.0,0.3,0.0,0.3,0.0,2.3,1997-98,0.76,0.6,0,22,0
Carl Thomas,CLE,29.0,9.4,0.9,2.4,0.386,0.5,0.395,0.4,0.375,0.493,0.3,0.4,0.615,0.2,1.1,1.3,0.3,0.6,0.2,0.4,2.7,1997-98,0.52,0.11,0,15,1
Mark Hendrickson,SAC,48.0,15.4,1.2,3.1,0.389,0.0,0.0,1.2,0.403,0.389,1.0,1.2,0.825,0.7,2.3,3.0,0.9,0.5,0.2,0.6,3.4,1997-98,0.47,0.11,0,27,0
Nate McMillan,SEA,18.0,15.5,1.3,3.7,0.343,0.8,0.441,0.4,0.242,0.455,0.1,0.1,1.0,0.7,1.5,2.2,3.1,0.8,0.2,0.7,3.4,1997-98,0.45,0.37,0,8,1
Sean Rooks,LAL,41.0,10.4,1.1,2.5,0.455,0.0,,1.1,0.455,0.455,1.1,1.9,0.595,1.1,1.8,2.9,0.6,0.0,0.6,0.5,3.4,1997-98,0.51,0.12,0,7,1
Eric Snow,2TM,64.0,14.3,1.2,2.9,0.429,0.0,0.118,1.2,0.461,0.435,0.8,1.1,0.69,0.3,1.0,1.3,2.8,0.9,0.1,1.0,3.3,1997-98,0.49,0.08,0,-1,0
Dickey Simpkins,2TM,40.0,10.8,1.2,2.2,0.539,0.0,0.0,1.2,0.552,0.539,0.9,1.8,0.514,0.7,1.3,1.9,0.8,0.2,0.1,0.8,3.3,1997-98,0.55,0.09,0,-1,0
Bubba Wells,DAL,39.0,10.1,1.2,3.0,0.414,0.0,0.167,1.2,0.427,0.418,0.8,1.1,0.721,0.6,1.2,1.7,0.9,0.4,0.1,0.8,3.3,1997-98,0.47,0.09,0,28,0
Corey Beck,CHH,59.0,12.5,1.2,2.7,0.459,0.0,0.5,1.2,0.458,0.465,0.7,1.0,0.729,0.5,1.1,1.5,1.7,0.6,0.1,1.2,3.2,1997-98,0.51,0.07,0,13,1
Jim McIlvaine,SEA,78.0,15.5,1.3,2.9,0.453,0.0,0.0,1.3,0.459,0.453,0.6,1.0,0.556,1.2,2.1,3.3,0.2,0.3,1.8,0.7,3.2,1997-98,0.48,0.08,0,8,1
Johnny Taylor,ORL,12.0,9.0,1.1,3.1,0.351,0.1,0.5,1.0,0.343,0.365,0.9,1.3,0.688,0.3,0.8,1.1,0.1,0.3,0.2,0.7,3.2,1997-98,0.44,0.15,0,22,0
Bill Curley,MIN,11.0,13.3,1.5,3.0,0.485,0.0,0.0,1.5,0.5,0.485,0.2,0.3,0.667,1.0,1.5,2.5,0.4,0.3,0.1,0.3,3.1,1997-98,0.49,0.41,0,17,1
Chris Dudley,NYK,51.0,16.8,1.1,2.8,0.406,0.0,,1.1,0.406,0.406,0.8,1.8,0.446,2.1,3.3,5.4,0.4,0.3,1.0,0.9,3.1,1997-98,0.43,0.13,0,19,1
God Shammgod,WAS,20.0,7.3,1.0,2.9,0.328,0.0,0.0,1.0,0.339,0.328,1.2,1.5,0.767,0.1,0.3,0.4,1.8,0.4,0.1,1.1,3.1,1997-98,0.44,0.12,0,20,0
Jacque Vaughn,UTA,45.0,9.3,1.0,2.7,0.361,0.1,0.375,0.9,0.36,0.373,1.1,1.5,0.706,0.1,0.8,0.8,1.9,0.2,0.0,1.2,3.1,1997-98,0.46,0.06,0,5,1
Ben Wallace,WAS,67.0,16.8,1.3,2.4,0.518,0.0,,1.3,0.518,0.518,0.5,1.5,0.357,1.7,3.2,4.8,0.3,0.9,1.1,0.4,3.1,1997-98,0.51,0.11,0,20,0
Pervis Ellison,BOS,33.0,13.5,1.2,2.1,0.571,0.0,,1.2,0.571,0.571,0.6,1.0,0.588,1.6,1.7,3.3,0.9,0.6,0.9,0.8,3.0,1997-98,0.59,0.2,0,24,0
Adonal Foyle,GSW,55.0,11.9,1.3,3.1,0.406,0.0,0.0,1.3,0.408,0.406,0.5,1.1,0.435,1.3,2.0,3.3,0.3,0.2,0.9,0.9,3.0,1997-98,0.42,0.08,0,30,0
Horacio Llamas,PHO,8.0,5.3,1.0,2.6,0.381,0.1,0.333,0.9,0.389,0.405,0.9,1.3,0.7,0.5,1.8,2.3,0.1,0.1,0.4,1.1,3.0,1997-98,0.47,0.35,0,10,1
Brian Oliver,ATL,5.0,12.2,1.4,3.8,0.368,0.0,,1.4,0.368,0.368,0.2,0.8,0.25,0.6,1.2,1.8,0.4,0.2,0.0,0.2,3.0,1997-98,0.36,0.44,0,14,1
Malik Rose,SAS,53.0,8.1,1.1,2.6,0.434,0.0,0.333,1.1,0.436,0.438,0.7,1.2,0.639,0.8,0.9,1.7,0.4,0.4,0.1,0.8,3.0,1997-98,0.48,0.05,0,11,1
Stojko Vranković,LAC,65.0,15.3,1.2,2.9,0.425,0.0,,1.2,0.425,0.425,0.6,1.0,0.569,1.1,3.0,4.0,0.6,0.2,1.0,0.7,3.0,1997-98,0.45,0.09,0,31,0
Spud Webb,ORL,4.0,8.5,1.3,3.0,0.417,0.0,0.0,1.3,0.455,0.417,0.5,0.5,1.0,0.5,0.3,0.8,1.3,0.3,0.0,1.8,3.0,1997-98,0.47,0.47,0,22,0
Eric Montross,2TM,48.0,14.4,1.3,3.0,0.424,0.0,,1.3,0.424,0.424,0.3,0.8,0.4,1.4,2.7,4.1,0.2,0.3,0.6,0.6,2.9,1997-98,0.43,0.11,0,-1,0
Austin Croshere,IND,26.0,9.3,1.2,3.3,0.372,0.2,0.308,1.1,0.384,0.395,0.3,0.5,0.571,0.4,1.3,1.7,0.3,0.3,0.2,0.5,2.9,1997-98,0.41,0.1,0,9,1
Carl Herrera,SAS,58.0,8.9,1.3,3.0,0.434,0.0,0.0,1.3,0.437,0.434,0.3,0.8,0.409,0.4,1.2,1.6,0.4,0.3,0.2,0.7,2.9,1997-98,0.43,0.04,0,11,1
Henry James,CLE,28.0,5.9,0.9,2.1,0.407,0.4,0.44,0.5,0.382,0.5,0.8,0.8,0.955,0.1,0.5,0.5,0.2,0.0,0.0,0.4,2.9,1997-98,0.59,0.07,0,15,1
Dontae' Jones,BOS,15.0,6.1,1.3,3.8,0.333,0.4,0.261,0.9,0.382,0.386,0.0,0.0,,0.2,0.4,0.6,0.3,0.1,0.2,0.7,2.9,1997-98,0.38,0.06,0,24,0
John Thomas,2TM,54.0,9.9,1.0,2.1,0.487,0.0,,1.0,0.487,0.487,0.8,1.0,0.759,0.9,1.1,2.0,0.3,0.4,0.2,0.9,2.8,1997-98,0.55,0.06,0,-1,0
Anthony Bowie,NYK,27.0,8.3,1.2,2.2,0.542,0.1,0.75,1.1,0.527,0.568,0.3,0.3,0.889,0.3,0.6,1.0,0.4,0.2,0.1,0.3,2.8,1997-98,0.6,0.12,0,19,1
Marko Milič,PHO,33.0,4.9,1.2,1.9,0.609,0.1,0.5,1.1,0.621,0.633,0.3,0.5,0.647,0.3,0.5,0.8,0.4,0.3,0.0,0.6,2.8,1997-98,0.66,0.08,0,10,1
Larry Robinson,VAN,6.0,6.8,1.0,3.2,0.316,0.5,0.5,0.5,0.231,0.395,0.3,0.3,1.0,0.3,1.7,2.0,0.2,0.7,0.0,0.3,2.8,1997-98,0.42,0.53,0,29,0
Jud Buechler,CHI,74.0,8.2,1.1,2.4,0.483,0.3,0.385,0.8,0.541,0.554,0.0,0.1,0.5,0.3,0.7,1.0,0.7,0.3,0.2,0.3,2.7,1997-98,0.55,0.04,0,6,1
James Cotton,SEA,9.0,3.7,0.9,2.3,0.381,0.0,0.0,0.9,0.471,0.381,0.9,1.0,0.889,0.2,0.4,0.7,0.0,0.1,0.1,0.7,2.7,1997-98,0.49,0.16,0,8,1
Greg Graham,CLE,6.0,9.3,1.2,2.0,0.583,0.0,0.0,1.2,0.778,0.583,0.3,0.3,1.0,0.0,0.2,0.2,1.0,0.2,0.0,1.7,2.7,1997-98,0.63,0.27,0,15,1
Andrew Lang,MIL,57.0,12.1,0.9,2.5,0.378,0.0,0.0,0.9,0.38,0.378,0.8,1.0,0.772,1.0,1.7,2.7,0.3,0.3,0.5,0.6,2.7,1997-98,0.46,0.07,0,25,0
