Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Darrell Walker,DET,74.0,20.8,2.2,5.1,0.423,0.0,0.0,2.2,0.434,0.423,0.9,1.4,0.619,1.1,2.1,3.2,2.8,0.9,0.2,1.1,5.2,1991-92,0.45,0.11,0,13,1
Scott Brooks,MIN,82.0,13.2,2.0,4.6,0.447,0.4,0.356,1.6,0.475,0.489,0.6,0.8,0.81,0.3,0.9,1.2,2.5,0.8,0.1,0.6,5.1,1991-92,0.51,0.08,0,31,0
Danny Ferry,CLE,68.0,13.8,2.0,4.8,0.409,0.3,0.354,1.7,0.418,0.434,0.9,1.1,0.836,0.8,2.4,3.1,1.1,0.3,0.2,0.7,5.1,1991-92,0.48,0.09,0,6,1
LaBradford Smith,WSB,48.0,14.8,2.1,5.1,0.407,0.0,0.095,2.0,0.436,0.411,0.9,1.2,0.804,0.6,1.1,1.7,2.1,0.9,0.0,1.3,5.1,1991-92,0.45,0.11,0,27,0
Chris Corchiani,ORL,51.0,14.5,1.5,3.8,0.399,0.2,0.27,1.3,0.429,0.425,1.8,2.0,0.875,0.4,1.2,1.5,2.8,0.9,0.0,1.5,5.0,1991-92,0.53,0.12,0,30,0
James Donaldson,2TM,58.0,18.5,1.9,4.2,0.457,0.0,,1.9,0.457,0.457,1.1,1.5,0.709,1.7,3.3,5.0,0.6,0.1,0.8,0.8,4.9,1991-92,0.5,0.14,0,-1,0
Brian Howard,DAL,27.0,11.8,2.0,3.9,0.519,0.0,0.5,2.0,0.52,0.524,0.8,1.1,0.71,0.6,1.3,1.9,0.5,0.4,0.3,0.6,4.9,1991-92,0.56,0.19,0,29,0
LaSalle Thompson,IND,80.0,16.2,2.1,4.5,0.468,0.0,0.0,2.1,0.471,0.468,0.7,0.9,0.817,1.2,3.5,4.8,1.3,0.7,0.4,1.2,4.9,1991-92,0.5,0.1,0,20,1
Tony Brown,2TM,57.0,11.5,1.8,4.4,0.41,0.3,0.302,1.5,0.446,0.448,0.8,1.2,0.727,0.6,0.9,1.5,0.8,0.5,0.1,0.6,4.8,1991-92,0.49,0.07,0,-1,0
Joe Kleine,BOS,70.0,14.2,2.1,4.2,0.491,0.1,0.5,2.0,0.491,0.498,0.5,0.7,0.708,1.3,2.9,4.2,0.5,0.3,0.2,0.4,4.7,1991-92,0.52,0.1,0,11,1
Maurice Cheeks,ATL,56.0,19.4,2.1,4.4,0.462,0.1,0.5,2.0,0.461,0.468,0.5,0.8,0.605,0.5,1.2,1.7,3.3,1.5,0.0,0.6,4.6,1991-92,0.48,0.14,0,22,0
Tellis Frank,MIN,10.0,14.0,1.8,3.3,0.545,0.0,,1.8,0.545,0.545,1.0,1.5,0.667,0.8,1.8,2.6,0.8,0.5,0.4,0.5,4.6,1991-92,0.58,0.64,0,31,0
Sidney Green,SAS,80.0,14.1,1.8,4.3,0.427,0.0,,1.8,0.427,0.427,0.9,1.1,0.82,1.2,3.1,4.3,0.5,0.4,0.1,0.8,4.6,1991-92,0.48,0.08,0,15,1
Robert Pack,POR,72.0,12.4,1.6,3.8,0.423,0.0,0.0,1.6,0.439,0.423,1.4,1.8,0.803,0.4,0.9,1.3,1.9,0.6,0.1,1.3,4.6,1991-92,0.5,0.06,0,7,1
Danny Young,2TM,62.0,16.5,1.6,4.1,0.392,0.4,0.329,1.2,0.416,0.437,0.9,1.1,0.851,0.3,1.0,1.2,2.8,0.7,0.1,0.8,4.5,1991-92,0.49,0.09,0,-1,0
Jerrod Mustaf,PHO,52.0,10.5,1.8,3.7,0.477,0.0,,1.8,0.477,0.477,0.9,1.4,0.69,0.9,1.9,2.8,0.9,0.4,0.3,1.0,4.5,1991-92,0.52,0.11,0,10,1
Will Perdue,CHI,77.0,13.1,2.0,3.6,0.547,0.0,0.5,2.0,0.547,0.549,0.6,1.2,0.495,1.4,2.6,4.1,1.0,0.2,0.6,0.9,4.5,1991-92,0.55,0.09,0,5,1
Carl Herrera,HOU,43.0,13.2,1.9,3.7,0.516,0.0,0.0,1.9,0.519,0.516,0.6,1.0,0.568,0.8,1.5,2.3,0.6,0.4,0.6,0.9,4.4,1991-92,0.53,0.12,0,18,0
Tony Smith,LAL,63.0,13.0,1.8,4.5,0.399,0.0,0.0,1.8,0.415,0.399,0.8,1.2,0.653,0.5,0.7,1.2,1.7,0.6,0.1,0.8,4.4,1991-92,0.44,0.07,0,17,1
Greg Foster,WSB,49.0,11.2,1.8,3.9,0.461,0.0,0.0,1.8,0.464,0.461,0.7,1.0,0.714,0.9,2.1,3.0,0.7,0.1,0.2,0.7,4.3,1991-92,0.5,0.11,0,27,0
Craig Hodges,CHI,56.0,9.9,1.7,4.3,0.384,0.6,0.375,1.0,0.39,0.459,0.3,0.3,0.941,0.1,0.3,0.4,1.0,0.3,0.0,0.4,4.3,1991-92,0.49,0.05,0,5,1
Luc Longley,MIN,66.0,15.0,1.7,3.8,0.458,0.0,,1.7,0.458,0.458,0.8,1.2,0.663,1.0,2.9,3.9,0.8,0.5,1.0,1.3,4.3,1991-92,0.5,0.1,0,31,0
Mitchell Wiggins,PHI,49.0,11.6,1.8,4.7,0.384,0.0,0.0,1.8,0.386,0.384,0.7,1.0,0.686,0.9,1.0,1.9,0.4,0.4,0.0,0.5,4.3,1991-92,0.42,0.07,0,23,0
John Morton,2TM,25.0,10.8,1.4,3.7,0.387,0.1,0.125,1.4,0.442,0.398,1.3,1.5,0.842,0.2,0.8,1.0,1.3,0.5,0.0,1.1,4.2,1991-92,0.48,0.14,0,-1,0
Kevin Pritchard,BOS,11.0,12.4,1.5,3.1,0.471,0.0,0.0,1.5,0.516,0.471,1.3,1.6,0.778,0.1,0.9,1.0,2.7,0.3,0.4,1.0,4.2,1991-92,0.55,0.52,0,11,1
Donald Royal,SAS,60.0,12.0,1.3,3.0,0.449,0.0,,1.3,0.449,0.449,1.5,2.2,0.692,1.1,1.0,2.1,0.6,0.4,0.1,0.7,4.2,1991-92,0.53,0.07,0,15,1
Kenny Williams,IND,60.0,9.4,1.9,3.6,0.518,0.0,0.0,1.9,0.528,0.518,0.4,0.7,0.605,1.1,1.1,2.2,0.7,0.3,0.7,0.4,4.2,1991-92,0.54,0.09,0,20,1
Tharon Mayes,2TM,24.0,10.6,1.3,4.1,0.303,0.6,0.366,0.6,0.259,0.379,1.0,1.5,0.667,0.1,0.5,0.7,1.5,0.7,0.1,1.3,4.1,1991-92,0.43,0.1,0,-1,0
Mark Bryant,POR,56.0,14.3,1.7,3.5,0.48,0.0,0.0,1.7,0.487,0.48,0.7,1.1,0.667,1.6,2.0,3.6,0.7,0.5,0.1,0.5,4.1,1991-92,0.51,0.11,0,7,1
Rickey Green,BOS,26.0,14.1,1.8,4.0,0.447,0.0,0.25,1.7,0.455,0.451,0.5,0.7,0.722,0.1,0.8,0.9,2.6,0.7,0.0,0.7,4.1,1991-92,0.48,0.2,0,11,1
Kevin Lynch,CHH,55.0,14.9,1.7,4.1,0.417,0.1,0.375,1.6,0.419,0.424,0.6,0.8,0.761,0.5,1.0,1.5,1.5,0.7,0.2,0.8,4.1,1991-92,0.46,0.08,0,24,0
Eric Murdock,UTA,50.0,9.6,1.5,3.7,0.415,0.1,0.192,1.4,0.452,0.429,0.9,1.2,0.754,0.4,0.7,1.1,1.8,0.6,0.1,1.0,4.1,1991-92,0.48,0.08,0,8,1
Andre Turner,WSB,70.0,12.4,1.6,3.7,0.425,0.0,0.063,1.6,0.449,0.427,0.9,1.1,0.792,0.2,1.0,1.3,2.5,0.8,0.0,1.2,4.1,1991-92,0.49,0.07,0,27,0
Jayson Williams,PHI,50.0,12.9,1.5,4.1,0.364,0.0,,1.5,0.364,0.364,1.1,1.8,0.636,1.2,1.7,2.9,0.2,0.4,0.4,0.9,4.1,1991-92,0.42,0.08,0,23,0
Sean Green,IND,35.0,7.3,1.8,4.5,0.392,0.1,0.2,1.7,0.405,0.399,0.4,0.8,0.536,0.6,0.6,1.2,0.6,0.4,0.2,0.8,4.0,1991-92,0.41,0.07,0,20,1
Dave Jamerson,HOU,48.0,7.9,1.6,4.0,0.414,0.2,0.286,1.5,0.436,0.435,0.5,0.6,0.926,0.5,0.4,0.9,0.7,0.4,0.0,0.5,4.0,1991-92,0.47,0.06,0,18,0
Cliff Levingston,CHI,79.0,12.9,1.6,3.2,0.498,0.0,0.167,1.6,0.506,0.5,0.8,1.2,0.625,1.4,1.5,2.9,0.8,0.3,0.6,0.5,3.9,1991-92,0.52,0.08,0,5,1
Alton Lister,GSW,26.0,11.3,1.7,3.0,0.557,0.0,,1.7,0.557,0.557,0.5,1.3,0.424,0.8,2.7,3.5,0.5,0.2,0.6,0.8,3.9,1991-92,0.55,0.22,0,9,1
Jeff Ruland,PHI,13.0,16.1,1.5,2.9,0.526,0.0,,1.5,0.526,0.526,0.8,1.2,0.688,1.2,2.4,3.6,0.4,0.5,0.3,1.5,3.9,1991-92,0.57,0.42,0,23,0
Jeff Sanders,ATL,12.0,9.8,1.7,3.8,0.444,0.0,,1.7,0.444,0.444,0.6,0.8,0.778,0.8,1.4,2.2,0.8,0.4,0.3,0.4,3.9,1991-92,0.47,0.41,0,22,0
Morlon Wiley,3TM,53.0,16.4,1.6,3.6,0.43,0.3,0.333,1.3,0.457,0.466,0.5,0.7,0.686,0.5,1.1,1.5,3.4,0.9,0.1,1.1,3.8,1991-92,0.49,0.12,0,-1,0
Morlon Wiley,ORL,9.0,10.0,1.0,3.1,0.321,0.0,0.0,1.0,0.375,0.321,0.3,0.6,0.6,0.2,0.6,0.8,1.4,0.4,0.0,0.9,2.3,1991-92,0.34,0.18,0,30,0
Morlon Wiley,SAS,3.0,4.3,1.0,1.7,0.6,0.0,,1.0,0.6,0.6,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,2.0,1991-92,0.59,0.63,0,15,1
Morlon Wiley,ATL,41.0,18.7,1.7,3.9,0.444,0.3,0.368,1.4,0.467,0.488,0.5,0.7,0.7,0.5,1.2,1.8,4.0,1.0,0.1,1.3,4.3,1991-92,0.51,0.18,0,22,0
Joe Wolf,DEN,67.0,17.3,1.5,4.1,0.361,0.0,0.091,1.5,0.372,0.363,0.8,1.0,0.803,1.4,2.1,3.6,0.9,0.5,0.2,0.9,3.8,1991-92,0.42,0.08,0,28,0
Keith Askins,MIA,59.0,14.3,1.4,3.5,0.41,0.4,0.342,1.0,0.447,0.471,0.4,0.6,0.703,1.1,1.3,2.4,0.6,0.7,0.3,0.8,3.7,1991-92,0.49,0.08,0,21,1
Jim Les,SAC,62.0,11.5,1.2,3.1,0.385,0.7,0.344,0.5,0.475,0.503,0.6,0.8,0.809,0.2,0.8,1.0,2.3,0.5,0.0,0.7,3.7,1991-92,0.54,0.08,0,26,0
Greg Sutton,SAS,67.0,9.0,1.4,3.6,0.388,0.4,0.292,1.0,0.444,0.442,0.5,0.7,0.756,0.1,0.6,0.7,1.4,0.4,0.1,1.0,3.7,1991-92,0.47,0.04,0,15,1
Chucky Brown,2TM,42.0,10.3,1.4,3.0,0.469,0.0,0.0,1.4,0.48,0.469,0.7,1.2,0.612,0.7,1.2,2.0,0.6,0.3,0.2,0.7,3.6,1991-92,0.51,0.09,0,-1,0
Winston Bennett,2TM,54.0,15.4,1.5,3.9,0.379,0.0,0.0,1.5,0.381,0.379,0.6,0.9,0.7,1.2,1.8,3.0,0.7,0.4,0.2,0.6,3.6,1991-92,0.42,0.09,0,-1,0
William Bedford,DET,32.0,11.3,1.6,3.8,0.413,0.0,0.0,1.6,0.417,0.413,0.4,0.7,0.636,0.8,1.2,2.0,0.4,0.2,0.6,0.5,3.6,1991-92,0.44,0.12,0,13,1
Pete Chilcutt,SAC,69.0,11.8,1.6,3.6,0.452,0.0,1.0,1.6,0.448,0.456,0.3,0.4,0.821,1.1,1.6,2.7,0.6,0.5,0.2,0.6,3.6,1991-92,0.48,0.07,0,26,0
Jimmy Oliver,CLE,27.0,9.3,1.4,3.6,0.398,0.0,0.111,1.4,0.427,0.403,0.6,0.8,0.773,0.3,0.7,1.0,0.7,0.3,0.1,0.3,3.6,1991-92,0.46,0.11,0,6,1
Lester Conner,MIL,81.0,17.5,1.3,3.0,0.431,0.0,0.0,1.3,0.444,0.431,1.0,1.4,0.704,0.8,1.5,2.3,3.6,1.2,0.1,1.0,3.5,1991-92,0.48,0.09,0,25,0
Tom Garrick,3TM,40.0,13.7,1.5,3.6,0.413,0.0,0.25,1.5,0.417,0.416,0.5,0.7,0.692,0.3,1.1,1.4,2.5,0.9,0.1,1.1,3.4,1991-92,0.44,0.12,0,-1,0
Tom Garrick,SAS,19.0,19.7,2.3,4.9,0.473,0.0,0.0,2.3,0.478,0.473,0.5,0.8,0.625,0.4,1.7,2.2,3.3,1.1,0.1,1.6,5.2,1991-92,0.5,0.39,0,15,1
Tom Garrick,MIN,15.0,7.5,0.7,2.2,0.333,0.1,0.5,0.7,0.323,0.348,0.4,0.5,0.75,0.1,0.5,0.6,1.2,0.5,0.2,0.7,1.9,1991-92,0.39,0.14,0,31,0
Tom Garrick,DAL,6.0,10.5,0.7,2.8,0.235,0.0,0.0,0.7,0.25,0.235,0.3,0.3,1.0,0.3,0.7,1.0,2.8,1.3,0.0,0.7,1.7,1991-92,0.29,0.67,0,29,0
Randy Brown,SAC,56.0,9.6,1.4,3.0,0.456,0.0,0.0,1.4,0.472,0.456,0.7,1.0,0.655,0.5,0.8,1.2,1.1,0.6,0.2,0.8,3.4,1991-92,0.49,0.07,0,26,0
Rodney Monroe,ATL,38.0,8.2,1.4,3.8,0.368,0.2,0.222,1.2,0.402,0.389,0.5,0.6,0.826,0.3,0.6,0.9,0.7,0.3,0.1,0.6,3.4,1991-92,0.42,0.06,0,22,0
Scott Williams,CHI,63.0,11.0,1.3,2.7,0.483,0.0,0.0,1.3,0.491,0.483,0.8,1.2,0.649,1.4,2.5,3.9,0.8,0.2,0.6,0.6,3.4,1991-92,0.53,0.1,0,5,1
Greg Grant,2TM,68.0,13.1,1.5,3.3,0.44,0.1,0.389,1.4,0.444,0.456,0.3,0.4,0.833,0.2,0.8,1.0,3.2,0.7,0.0,0.7,3.3,1991-92,0.47,0.08,0,-1,0
Mark Eaton,UTA,81.0,25.0,1.3,3.0,0.446,0.0,,1.3,0.446,0.446,0.6,1.1,0.598,1.9,4.2,6.1,0.5,0.4,2.5,0.7,3.3,1991-92,0.47,0.12,0,8,1
Ron Grandison,CHH,3.0,8.3,0.7,1.3,0.5,0.0,,0.7,0.5,0.5,2.0,3.3,0.6,1.0,2.7,3.7,0.3,0.3,0.3,1.0,3.3,1991-92,0.6,1.67,0,24,0
Bo Kimble,LAC,34.0,8.1,1.3,3.3,0.396,0.1,0.308,1.2,0.408,0.414,0.6,0.9,0.645,0.4,0.6,0.9,0.5,0.3,0.2,0.4,3.3,1991-92,0.45,0.07,0,16,1
Eric Leckner,CHH,59.0,12.1,1.3,2.6,0.513,0.0,0.0,1.3,0.516,0.513,0.6,0.9,0.745,0.8,2.7,3.5,0.5,0.2,0.3,0.7,3.3,1991-92,0.55,0.09,0,24,0
Dwayne Schintzius,SAC,33.0,12.1,1.5,3.5,0.427,0.0,0.0,1.5,0.442,0.427,0.3,0.4,0.833,1.3,2.3,3.6,0.6,0.2,0.8,0.6,3.3,1991-92,0.45,0.18,0,26,0
Mark Randall,2TM,54.0,8.2,1.3,2.8,0.456,0.1,0.188,1.2,0.489,0.466,0.6,0.8,0.744,0.7,0.6,1.3,0.6,0.2,0.1,0.5,3.2,1991-92,0.51,0.06,0,-1,0
Greg Kite,ORL,72.0,20.5,1.3,3.0,0.437,0.0,0.0,1.3,0.439,0.437,0.6,0.9,0.588,2.2,3.4,5.6,0.6,0.4,0.8,0.8,3.2,1991-92,0.47,0.11,0,30,0
Kurt Rambis,PHO,28.0,13.6,1.4,2.9,0.463,0.0,,1.4,0.463,0.463,0.5,0.6,0.778,0.8,3.0,3.8,1.3,0.4,0.5,0.9,3.2,1991-92,0.51,0.24,0,10,1
Cliff Robinson,LAL,9.0,8.7,1.2,3.0,0.407,0.0,0.0,1.2,0.423,0.407,0.8,0.9,0.875,0.8,1.3,2.1,1.0,0.6,0.0,0.8,3.2,1991-92,0.47,0.47,0,17,1
Mark Acres,ORL,68.0,13.6,1.1,2.2,0.517,0.0,0.333,1.1,0.52,0.52,0.8,1.0,0.761,1.4,2.3,3.7,0.3,0.4,0.2,0.5,3.1,1991-92,0.59,0.09,0,30,0
Jon Koncak,ATL,77.0,19.3,1.4,3.7,0.391,0.0,0.0,1.4,0.408,0.391,0.2,0.4,0.655,0.8,2.6,3.4,1.7,0.6,0.9,0.7,3.1,1991-92,0.4,0.08,0,22,0
Ed Nealy,PHO,52.0,9.7,1.2,2.3,0.512,0.4,0.4,0.8,0.592,0.595,0.3,0.5,0.667,0.5,1.7,2.1,0.7,0.3,0.0,0.3,3.1,1991-92,0.62,0.09,0,10,1
Bobby Phills,CLE,10.0,6.5,1.2,2.8,0.429,0.0,0.0,1.2,0.462,0.429,0.7,1.1,0.636,0.4,0.4,0.8,0.4,0.3,0.1,0.8,3.1,1991-92,0.47,0.19,0,6,1
Steve Henson,MIL,50.0,7.7,1.0,2.9,0.361,0.5,0.479,0.6,0.302,0.441,0.5,0.6,0.793,0.3,0.5,0.8,1.6,0.3,0.0,0.8,3.0,1991-92,0.47,0.06,0,25,0
Delaney Rudd,UTA,65.0,8.3,1.2,2.9,0.399,0.2,0.234,1.0,0.454,0.428,0.5,0.6,0.762,0.2,0.6,0.8,1.7,0.2,0.0,0.8,3.0,1991-92,0.47,0.05,0,8,1
Derek Strong,WSB,1.0,12.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,3.0,4.0,0.75,1.0,4.0,5.0,1.0,0.0,0.0,1.0,3.0,1991-92,0.26,3.0,0,27,0
Ennis Whatley,POR,23.0,9.1,0.9,2.2,0.412,0.0,0.0,0.9,0.447,0.412,1.2,1.3,0.871,0.3,0.7,0.9,1.5,0.6,0.1,0.6,3.0,1991-92,0.54,0.18,0,7,1
Brian Quinnett,2TM,39.0,8.4,1.1,3.2,0.347,0.3,0.317,0.8,0.361,0.399,0.4,0.7,0.615,0.4,0.9,1.3,0.3,0.4,0.2,0.4,2.9,1991-92,0.41,0.06,0,-1,0
Kenny Payne,PHI,49.0,7.2,1.3,3.0,0.448,0.1,0.417,1.2,0.451,0.466,0.2,0.3,0.692,0.3,0.8,1.1,0.3,0.3,0.2,0.4,2.9,1991-92,0.46,0.05,0,23,0
Rory Sparrow,2TM,46.0,10.6,1.3,3.3,0.384,0.1,0.2,1.2,0.404,0.394,0.2,0.3,0.615,0.1,0.5,0.6,1.8,0.3,0.1,0.7,2.8,1991-92,0.41,0.06,0,-1,0
Kevin Brooks,DEN,37.0,7.3,1.2,2.6,0.443,0.1,0.182,1.1,0.477,0.454,0.5,0.6,0.81,0.4,0.7,1.1,0.3,0.2,0.1,0.5,2.8,1991-92,0.49,0.07,0,28,0
Quintin Dailey,SEA,11.0,8.9,0.8,3.4,0.243,0.0,0.0,0.8,0.25,0.243,1.2,1.5,0.813,0.2,0.9,1.1,0.4,0.5,0.1,0.9,2.8,1991-92,0.34,0.1,0,14,1
Brad Davis,DAL,33.0,13.0,1.2,2.6,0.442,0.2,0.278,1.0,0.485,0.471,0.3,0.5,0.733,0.1,0.9,1.0,2.0,0.3,0.1,0.8,2.8,1991-92,0.5,0.12,0,29,0
John Turner,HOU,42.0,8.2,1.0,2.3,0.439,0.0,,1.0,0.439,0.439,0.7,1.4,0.525,0.9,1.0,1.9,0.3,0.1,0.1,0.8,2.8,1991-92,0.48,0.06,0,18,0
Marty Conlon,SEA,45.0,8.5,1.1,2.2,0.475,0.0,,1.1,0.475,0.475,0.5,0.7,0.75,0.7,0.8,1.5,0.3,0.2,0.2,0.6,2.7,1991-92,0.54,0.07,0,14,1
Paul Pressey,SAS,56.0,13.6,1.1,2.9,0.373,0.1,0.143,1.0,0.407,0.382,0.5,0.7,0.683,0.4,1.3,1.7,2.5,0.5,0.3,1.1,2.7,1991-92,0.42,0.08,0,15,1
Jerome Lane,3TM,14.0,12.6,1.0,3.3,0.304,0.0,,1.0,0.304,0.304,0.6,1.9,0.333,2.3,2.4,4.7,1.2,0.1,0.1,1.0,2.6,1991-92,0.31,0.29,0,-1,0
Jerome Lane,DEN,9.0,15.7,1.1,4.4,0.25,0.0,,1.1,0.25,0.25,0.9,2.1,0.421,2.4,2.4,4.9,1.4,0.2,0.1,1.1,3.1,1991-92,0.29,0.46,0,28,0
Jerome Lane,IND,3.0,10.0,1.0,1.7,0.6,0.0,,1.0,0.6,0.6,0.0,2.0,0.0,3.0,3.0,6.0,1.3,0.0,0.0,1.0,2.0,1991-92,0.39,1.87,0,20,1
Jerome Lane,MIL,2.0,3.0,0.5,0.5,1.0,0.0,,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.5,2.0,0.0,0.0,0.0,0.5,1.5,1991-92,0.8,1.25,0,25,0
Doug Lee,NJN,46.0,6.7,1.1,2.5,0.431,0.2,0.27,0.9,0.506,0.474,0.2,0.4,0.526,0.4,0.4,0.8,0.5,0.2,0.0,0.3,2.6,1991-92,0.49,0.05,0,19,1
Tom Tolbert,GSW,35.0,8.9,0.9,2.5,0.384,0.1,0.25,0.9,0.397,0.395,0.6,1.1,0.55,0.4,1.2,1.6,0.6,0.3,0.2,0.6,2.6,1991-92,0.44,0.07,0,9,1
Jud Buechler,3TM,28.0,10.4,1.0,2.5,0.408,0.0,0.0,1.0,0.414,0.408,0.4,0.8,0.571,0.6,1.2,1.9,0.8,0.7,0.3,0.5,2.5,1991-92,0.44,0.14,0,-1,0
Jud Buechler,NJN,2.0,14.5,2.0,4.0,0.5,0.0,,2.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.5,0.5,4.0,1991-92,0.5,2.5,0,19,1
Jud Buechler,SAS,11.0,12.7,1.4,2.7,0.5,0.0,,1.4,0.5,0.5,0.3,0.8,0.333,0.5,1.5,2.0,1.0,0.7,0.3,0.5,3.0,1991-92,0.49,0.43,0,15,1
Jud Buechler,GSW,15.0,8.1,0.7,2.2,0.303,0.0,0.0,0.7,0.313,0.303,0.6,0.8,0.75,0.7,1.2,1.9,0.7,0.6,0.2,0.5,1.9,1991-92,0.37,0.21,0,9,1
Bob Hansen,2TM,68.0,11.9,1.2,2.6,0.444,0.1,0.259,1.1,0.477,0.463,0.1,0.3,0.364,0.3,0.9,1.1,1.0,0.4,0.0,0.4,2.5,1991-92,0.46,0.04,0,-1,0
Elliot Perry,2TM,50.0,8.7,1.0,2.6,0.38,0.0,0.143,1.0,0.393,0.384,0.5,0.8,0.659,0.3,0.5,0.8,1.6,0.7,0.1,1.0,2.5,1991-92,0.42,0.06,0,-1,0
Alan Ogg,MIA,43.0,8.5,1.1,2.0,0.548,0.0,,1.1,0.548,0.548,0.4,0.7,0.533,0.7,1.0,1.7,0.2,0.1,0.7,0.4,2.5,1991-92,0.54,0.08,0,21,1
Lamont Strothers,POR,4.0,4.3,1.0,3.0,0.333,0.0,0.0,1.0,0.4,0.333,0.5,1.0,0.5,0.3,0.0,0.3,0.3,0.3,0.3,0.5,2.5,1991-92,0.36,0.17,0,7,1
Dave Feitl,NJN,34.0,5.1,1.0,2.3,0.429,0.0,,1.0,0.429,0.429,0.5,0.6,0.842,0.6,1.2,1.8,0.2,0.1,0.1,0.6,2.4,1991-92,0.47,0.08,0,19,1
Brian Oliver,PHI,34.0,8.2,1.0,2.9,0.33,0.0,0.0,1.0,0.344,0.33,0.4,0.6,0.682,0.3,0.6,0.9,0.6,0.3,0.1,0.7,2.4,1991-92,0.38,0.04,0,23,0
Brad Sellers,DET,43.0,5.3,1.0,2.0,0.466,0.0,0.0,1.0,0.471,0.466,0.5,0.6,0.769,0.3,0.6,1.0,0.3,0.0,0.2,0.3,2.4,1991-92,0.53,0.06,0,13,1
Gerald Henderson,2TM,16.0,6.0,0.8,2.0,0.375,0.2,0.375,0.6,0.375,0.422,0.6,0.7,0.818,0.1,0.4,0.5,0.6,0.2,0.0,0.5,2.3,1991-92,0.5,0.11,0,-1,0
Myron Brown,MIN,4.0,5.8,1.0,1.5,0.667,0.3,0.333,0.8,1.0,0.75,0.0,0.0,,0.0,0.8,0.8,1.5,0.3,0.0,1.0,2.3,1991-92,0.77,0.85,0,31,0
Larry Smith,HOU,45.0,17.8,1.1,2.0,0.543,0.0,0.0,1.1,0.549,0.543,0.1,0.2,0.364,2.4,3.3,5.7,0.7,0.5,0.2,1.0,2.3,1991-92,0.55,0.16,0,18,0
Wayne Cooper,POR,35.0,9.8,1.0,2.3,0.427,0.0,,1.0,0.427,0.427,0.2,0.3,0.636,1.1,1.8,2.9,0.6,0.1,0.8,0.4,2.2,1991-92,0.45,0.14,0,7,1
Corey Crowder,UTA,51.0,6.4,0.8,2.2,0.384,0.3,0.433,0.6,0.366,0.442,0.3,0.4,0.833,0.3,0.5,0.8,0.3,0.1,0.0,0.3,2.2,1991-92,0.46,0.03,0,8,1
Rich King,SEA,40.0,5.3,0.7,1.8,0.38,0.0,0.0,0.7,0.386,0.38,0.9,1.1,0.756,0.5,0.7,1.2,0.3,0.1,0.1,0.5,2.2,1991-92,0.48,0.05,0,14,1
Ralph Sampson,WSB,10.0,10.8,0.9,2.9,0.31,0.0,0.0,0.9,0.333,0.31,0.4,0.6,0.667,1.1,1.9,3.0,0.4,0.3,0.8,1.0,2.2,1991-92,0.35,0.35,0,27,0
Michael Ansley,2TM,10.0,4.5,0.8,1.8,0.444,0.0,,0.8,0.444,0.444,0.5,0.6,0.833,0.2,0.4,0.6,0.2,0.0,0.0,0.3,2.1,1991-92,0.51,0.15,0,-1,0
Tod Murphy,MIN,47.0,9.1,0.8,1.7,0.488,0.0,0.5,0.8,0.487,0.494,0.4,0.7,0.559,0.8,1.6,2.3,0.2,0.2,0.2,0.4,2.1,1991-92,0.52,0.07,0,31,0
Kenny Battle,2TM,16.0,5.8,0.7,1.1,0.647,0.0,0.0,0.7,0.688,0.647,0.6,0.8,0.833,0.3,0.8,1.0,0.3,0.1,0.1,0.3,2.0,1991-92,0.69,0.16,0,-1,0
Isaac Austin,UTA,31.0,3.6,0.7,1.5,0.457,0.0,,0.7,0.457,0.457,0.6,1.0,0.633,0.4,0.8,1.1,0.2,0.1,0.1,0.3,2.0,1991-92,0.52,0.06,0,8,1
Miloš Babić,MIA,9.0,3.9,0.7,1.4,0.462,0.0,,0.7,0.462,0.462,0.7,0.9,0.75,0.2,1.0,1.2,0.7,0.1,0.0,0.6,2.0,1991-92,0.56,0.28,0,21,1
Greg Dreiling,IND,60.0,8.5,0.7,1.5,0.494,0.0,1.0,0.7,0.488,0.5,0.5,0.7,0.75,0.4,1.2,1.6,0.4,0.2,0.3,0.5,2.0,1991-92,0.55,0.05,0,20,1
Gary Leonard,ATL,5.0,2.6,0.8,1.2,0.667,0.0,,0.8,0.667,0.667,0.4,0.4,1.0,0.6,0.4,1.0,0.2,0.2,0.0,0.2,2.0,1991-92,0.73,0.56,0,22,0
Carlton McKinney,NYK,2.0,4.5,1.0,4.5,0.222,0.0,,1.0,0.222,0.222,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,1991-92,0.22,-0.5,0,12,1
David Rivers,LAC,15.0,8.1,0.7,2.0,0.333,0.0,0.0,0.7,0.345,0.333,0.7,0.7,0.909,0.7,0.6,1.3,1.4,0.5,0.1,1.1,2.0,1991-92,0.43,0.19,0,16,1
