Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated,Team_Rank,Made_Playoffs
Roy Marble,DEN,5.0,6.4,0.4,2.4,0.167,0.0,,0.4,0.167,0.167,0.0,0.6,0.0,0.6,1.0,1.6,0.2,0.0,0.4,0.6,0.8,1993-94,0.15,-0.04,0,19,1
John Bagley,ATL,3.0,4.3,0.0,0.7,0.0,0.0,,0.0,0.0,0.0,0.7,0.7,1.0,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.7,1993-94,0.35,0.43,0,8,1
Randy Breuer,SAC,26.0,9.5,0.3,1.0,0.308,0.0,0.0,0.3,0.32,0.308,0.1,0.5,0.214,0.6,1.6,2.2,0.3,0.2,0.7,0.3,0.7,1993-94,0.29,0.1,0,24,0
Keith Tower,ORL,11.0,2.9,0.4,0.8,0.444,0.0,,0.4,0.444,0.444,0.0,0.0,,0.0,0.5,0.5,0.1,0.0,0.0,0.0,0.7,1993-94,0.44,0.08,0,14,1
Aaron Williams,UTA,6.0,2.0,0.3,1.3,0.25,0.0,,0.3,0.25,0.25,0.0,0.2,0.0,0.2,0.3,0.5,0.2,0.0,0.0,0.2,0.7,1993-94,0.25,-0.0,0,12,1
Manute Bol,3TM,14.0,8.3,0.3,1.4,0.211,0.0,0.0,0.3,0.25,0.211,0.0,0.0,,0.2,1.1,1.3,0.1,0.1,1.1,0.4,0.6,1993-94,0.21,0.12,0,-1,0
Manute Bol,MIA,8.0,7.6,0.1,1.5,0.083,0.0,0.0,0.1,0.111,0.083,0.0,0.0,,0.1,1.3,1.4,0.0,0.0,0.8,0.6,0.3,1993-94,0.1,0.06,0,20,1
Manute Bol,WSB,2.0,3.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1993-94,,0.75,0,27,0
Manute Bol,PHI,4.0,12.3,0.8,1.8,0.429,0.0,,0.8,0.429,0.429,0.0,0.0,,0.5,1.0,1.5,0.0,0.5,2.3,0.0,1.5,1993-94,0.42,1.2,0,26,0
Sedric Toney,CLE,12.0,5.3,0.2,1.0,0.167,0.0,0.0,0.2,0.182,0.167,0.2,0.2,1.0,0.1,0.2,0.3,0.9,0.0,0.0,0.4,0.5,1993-94,0.23,0.04,0,16,1
Dave Jamerson,2TM,5.0,2.8,0.0,1.4,0.0,0.0,,0.0,0.0,0.0,0.4,0.6,0.667,0.0,0.8,0.8,0.2,0.0,0.0,0.2,0.4,1993-94,0.12,-0.08,0,-1,0
Tito Horford,WSB,3.0,9.3,0.0,0.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.3,0.7,1.0,0.0,0.3,1.0,0.3,0.0,1993-94,0.0,0.43,0,27,0
League Average,,,,,,0.466,,0.333,,0.483,0.485,,,0.734,,,,,,,,,1993-94,,,0,-1,0
Shaquille O'Neal,ORL,79.0,37.0,11.8,20.2,0.583,0.0,0.0,11.8,0.585,0.583,5.8,10.8,0.533,4.2,7.3,11.4,2.7,0.9,2.4,2.6,29.3,1994-95,0.59,0.39,1,9,1
Hakeem Olajuwon,HOU,72.0,39.6,11.1,21.5,0.517,0.0,0.188,11.0,0.52,0.517,5.6,7.5,0.756,2.4,8.4,10.8,3.5,1.8,3.4,3.3,27.8,1994-95,0.56,0.44,1,14,1
David Robinson,SAS,81.0,38.0,9.7,18.4,0.53,0.1,0.3,9.7,0.533,0.532,8.1,10.5,0.774,2.9,7.9,10.8,2.9,1.7,3.2,2.9,27.6,1994-95,0.6,0.4,1,5,1
Michael Jordan,CHI,17.0,39.3,9.8,23.8,0.411,0.9,0.5,8.8,0.403,0.431,6.4,8.0,0.801,1.5,5.4,6.9,5.3,1.8,0.8,2.1,26.9,1994-95,0.49,1.41,0,15,1
Karl Malone,UTA,82.0,38.1,10.1,18.9,0.536,0.1,0.268,10.0,0.543,0.54,6.3,8.5,0.742,1.9,8.7,10.6,3.5,1.6,1.0,2.9,26.7,1994-95,0.59,0.36,1,6,1
Jim Jackson,DAL,51.0,38.9,9.5,20.1,0.472,0.7,0.318,8.8,0.49,0.489,6.0,7.5,0.805,2.4,2.7,5.1,3.7,0.5,0.2,3.1,25.7,1994-95,0.55,0.39,0,21,0
Jamal Mashburn,DAL,80.0,37.3,8.5,19.6,0.436,1.4,0.328,7.1,0.466,0.472,5.6,7.6,0.739,1.5,2.7,4.1,3.7,1.0,0.1,2.9,24.1,1994-95,0.53,0.21,0,21,0
Patrick Ewing,NYK,79.0,37.0,9.2,18.4,0.503,0.1,0.286,9.2,0.506,0.505,5.3,7.1,0.75,2.0,9.0,11.0,2.7,0.9,2.0,3.2,23.9,1994-95,0.56,0.33,1,10,1
Charles Barkley,PHO,68.0,35.0,8.1,16.8,0.486,1.1,0.338,7.1,0.521,0.518,5.6,7.5,0.748,3.0,8.1,11.1,4.1,1.6,0.7,2.2,23.0,1994-95,0.57,0.41,1,7,1
Mitch Richmond,SAC,82.0,38.7,8.1,18.3,0.446,1.9,0.368,6.2,0.477,0.498,4.6,5.4,0.843,0.8,3.5,4.4,3.8,1.1,0.4,2.9,22.8,1994-95,0.55,0.23,0,20,0
Glen Rice,MIA,82.0,36.8,8.1,17.1,0.475,2.3,0.41,5.9,0.506,0.541,3.8,4.5,0.855,1.2,3.4,4.6,2.3,1.4,0.2,1.9,22.3,1994-95,0.58,0.23,0,24,0
Glenn Robinson,MIL,80.0,37.0,8.0,17.6,0.451,1.1,0.321,6.9,0.482,0.482,5.0,6.2,0.796,2.1,4.3,6.4,2.5,1.4,0.3,3.9,21.9,1994-95,0.54,0.22,0,23,0
Clyde Drexler,2TM,76.0,35.9,7.5,16.3,0.461,1.9,0.36,5.6,0.511,0.521,4.8,5.8,0.824,2.0,4.3,6.3,4.8,1.8,0.6,2.4,21.8,1994-95,0.58,0.3,0,-1,0
Cedric Ceballos,LAL,58.0,35.0,8.6,16.8,0.509,1.0,0.397,7.6,0.528,0.538,3.6,5.0,0.716,2.9,5.1,8.0,1.8,1.0,0.3,2.5,21.7,1994-95,0.57,0.36,0,13,1
Scottie Pippen,CHI,79.0,38.2,8.0,16.7,0.48,1.4,0.345,6.6,0.523,0.522,4.0,5.6,0.716,2.2,5.9,8.1,5.2,2.9,1.1,3.4,21.4,1994-95,0.56,0.32,1,15,1
Alonzo Mourning,CHH,77.0,38.2,7.4,14.3,0.519,0.1,0.324,7.3,0.525,0.524,6.4,8.4,0.761,2.6,7.3,9.9,1.4,0.6,2.9,3.1,21.3,1994-95,0.59,0.31,0,12,1
Clifford Robinson,POR,75.0,36.3,8.0,17.6,0.452,1.9,0.371,6.1,0.486,0.506,3.5,5.1,0.694,2.0,3.6,5.6,2.6,1.1,1.1,2.1,21.3,1994-95,0.54,0.25,0,16,1
Anfernee Hardaway,ORL,77.0,37.7,7.6,14.8,0.512,1.1,0.349,6.5,0.558,0.55,4.6,6.0,0.769,1.8,2.6,4.4,7.2,1.7,0.3,3.4,20.9,1994-95,0.6,0.29,0,9,1
Dana Barros,PHI,82.0,40.5,7.0,14.2,0.49,2.4,0.464,4.6,0.505,0.575,4.2,4.7,0.899,0.3,3.0,3.3,7.5,1.8,0.0,3.0,20.6,1994-95,0.63,0.27,0,28,0
Gary Payton,SEA,82.0,36.8,8.4,16.4,0.509,0.9,0.302,7.5,0.553,0.535,3.0,4.2,0.716,1.3,2.1,3.4,7.1,2.5,0.2,2.5,20.6,1994-95,0.56,0.27,1,8,1
Latrell Sprewell,GSW,69.0,40.2,7.1,17.0,0.418,1.3,0.276,5.8,0.473,0.457,5.1,6.5,0.781,0.8,2.9,3.7,4.0,1.6,0.7,3.3,20.6,1994-95,0.52,0.23,1,27,0
Derrick Coleman,NJN,56.0,37.6,6.6,15.6,0.424,0.5,0.233,6.1,0.454,0.44,6.7,8.8,0.767,3.0,7.6,10.6,3.3,0.6,1.7,3.1,20.5,1994-95,0.53,0.4,0,25,0
Isaiah Rider,MIN,75.0,35.3,7.4,16.7,0.447,1.9,0.351,5.6,0.491,0.502,3.7,4.5,0.817,1.2,2.1,3.3,3.3,0.9,0.3,3.1,20.4,1994-95,0.55,0.2,0,29,0
Tim Hardaway,GSW,62.0,37.4,6.9,16.2,0.427,2.7,0.378,4.2,0.465,0.51,3.5,4.6,0.76,0.7,2.3,3.1,9.3,1.4,0.2,3.5,20.1,1994-95,0.55,0.33,0,27,0
Chris Webber,WSB,54.0,38.3,8.6,17.4,0.495,0.7,0.276,7.9,0.535,0.516,2.2,4.3,0.502,3.7,5.9,9.6,4.7,1.5,1.6,3.1,20.1,1994-95,0.52,0.44,0,30,0
Grant Hill,DET,70.0,38.3,7.3,15.2,0.477,0.1,0.148,7.2,0.486,0.479,5.3,7.3,0.732,1.8,4.6,6.4,5.0,1.8,0.9,2.9,19.9,1994-95,0.54,0.3,0,26,0
Reggie Miller,IND,81.0,32.9,6.2,13.5,0.462,2.4,0.415,3.8,0.498,0.552,4.7,5.3,0.897,0.4,2.2,2.6,3.0,1.2,0.2,1.9,19.6,1994-95,0.62,0.21,0,11,1
Detlef Schrempf,SEA,82.0,35.2,6.4,12.2,0.523,1.1,0.514,5.2,0.525,0.569,5.3,6.4,0.839,1.6,4.5,6.2,3.8,1.1,0.4,2.1,19.2,1994-95,0.64,0.26,0,8,1
Chris Mullin,GSW,25.0,35.6,6.8,13.9,0.489,1.7,0.452,5.1,0.502,0.549,3.8,4.3,0.879,1.0,3.6,4.6,5.0,1.5,0.8,3.7,19.0,1994-95,0.6,0.78,0,27,0
Rod Strickland,POR,64.0,35.4,6.9,14.8,0.466,0.7,0.374,6.2,0.48,0.49,4.4,5.9,0.745,1.1,3.8,5.0,8.8,1.9,0.1,3.3,18.9,1994-95,0.54,0.34,0,16,1
Larry Johnson,CHH,81.0,39.9,7.2,15.0,0.48,1.0,0.386,6.2,0.5,0.513,3.4,4.4,0.774,2.3,4.9,7.2,4.6,1.0,0.3,2.6,18.8,1994-95,0.56,0.25,0,12,1
Shawn Kemp,SEA,82.0,32.7,6.6,12.2,0.547,0.0,0.286,6.6,0.548,0.548,5.3,7.1,0.749,3.9,7.0,10.9,1.8,1.2,1.5,3.2,18.7,1994-95,0.61,0.29,1,8,1
Jeff Malone,PHI,19.0,34.7,7.6,14.9,0.507,0.6,0.393,7.0,0.52,0.526,2.7,3.1,0.864,0.6,2.3,2.9,1.5,0.8,0.0,1.5,18.4,1994-95,0.57,0.76,0,28,0
Joe Dumars,DET,67.0,38.0,6.2,14.5,0.43,1.5,0.305,4.7,0.497,0.483,4.1,5.1,0.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,18.1,1994-95,0.54,0.22,0,26,0
Sean Elliott,SAS,81.0,35.3,6.2,13.2,0.468,1.7,0.408,4.5,0.495,0.532,4.0,5.0,0.807,0.8,2.8,3.5,2.5,1.0,0.5,1.9,18.1,1994-95,0.59,0.19,0,5,1
Clarence Weatherspoon,PHI,76.0,39.4,7.1,16.3,0.439,0.1,0.19,7.1,0.443,0.44,3.7,5.0,0.751,1.9,5.0,6.9,2.8,1.5,0.9,2.5,18.1,1994-95,0.49,0.23,0,28,0
Danny Manning,PHO,46.0,32.8,7.4,13.5,0.547,0.1,0.286,7.3,0.556,0.551,3.0,4.4,0.673,2.1,3.9,6.0,3.3,0.9,1.2,2.6,17.9,1994-95,0.58,0.42,0,7,1
Rik Smits,IND,78.0,30.5,7.2,13.6,0.526,0.0,0.0,7.2,0.527,0.526,3.6,4.8,0.753,2.5,5.2,7.7,1.4,0.5,1.0,2.4,17.9,1994-95,0.57,0.24,0,11,1
Dominique Wilkins,BOS,77.0,31.5,6.4,15.2,0.424,1.5,0.388,5.0,0.436,0.472,3.5,4.4,0.782,2.0,3.2,5.2,2.2,0.8,0.2,2.2,17.8,1994-95,0.52,0.19,1,22,1
Vin Baker,MIL,82.0,41.0,7.2,15.0,0.483,0.1,0.292,7.2,0.487,0.486,3.1,5.3,0.593,3.5,6.8,10.3,3.6,1.0,1.4,2.7,17.7,1994-95,0.51,0.26,0,23,0
Kenny Anderson,NJN,72.0,37.3,5.7,14.3,0.399,1.3,0.33,4.4,0.426,0.446,4.8,5.8,0.841,1.0,2.5,3.5,9.4,1.4,0.2,3.1,17.6,1994-95,0.52,0.27,0,25,0
Loy Vaught,LAC,80.0,37.1,7.6,14.8,0.514,0.1,0.212,7.5,0.523,0.517,2.2,3.1,0.71,3.3,6.4,9.7,1.7,1.3,0.4,2.1,17.5,1994-95,0.54,0.26,0,31,0
Kevin Willis,2TM,67.0,35.7,7.1,15.1,0.466,0.0,0.2,7.0,0.47,0.467,3.1,4.4,0.69,3.4,7.5,10.9,1.3,0.9,0.5,2.4,17.2,1994-95,0.5,0.29,1,-1,0
Mookie Blaylock,ATL,80.0,38.4,6.4,15.0,0.425,2.5,0.359,3.9,0.482,0.508,2.0,2.7,0.729,1.5,3.5,4.9,7.7,2.5,0.3,3.0,17.2,1994-95,0.53,0.25,1,18,1
Dino Radja,BOS,66.0,32.5,6.8,13.9,0.49,0.0,0.0,6.8,0.49,0.49,3.5,4.7,0.759,2.3,6.4,8.7,1.7,0.9,1.3,2.4,17.2,1994-95,0.54,0.29,0,22,1
Juwan Howard,WSB,65.0,36.1,7.0,14.3,0.489,0.0,0.0,7.0,0.492,0.489,3.0,4.5,0.664,2.8,5.6,8.4,2.5,0.8,0.2,2.6,17.0,1994-95,0.52,0.27,0,30,0
Nick Van Exel,LAL,80.0,36.8,5.8,13.8,0.42,2.3,0.358,3.5,0.473,0.503,2.9,3.8,0.783,0.3,2.5,2.8,8.3,1.2,0.1,2.8,16.9,1994-95,0.55,0.22,0,13,1
Calbert Cheaney,WSB,78.0,34.0,6.6,14.5,0.453,1.2,0.339,5.3,0.492,0.496,2.2,2.7,0.812,1.3,2.8,4.1,2.3,1.0,0.3,1.9,16.6,1994-95,0.53,0.18,0,30,0
Jeff Hornacek,UTA,81.0,33.3,6.0,11.6,0.514,1.1,0.406,4.9,0.547,0.562,3.5,4.0,0.882,0.7,1.9,2.6,4.3,1.6,0.2,1.8,16.5,1994-95,0.62,0.21,0,6,1
Walt Williams,SAC,77.0,35.6,5.8,13.0,0.446,1.3,0.348,4.4,0.487,0.497,3.5,4.7,0.731,1.3,3.2,4.5,4.1,1.6,0.8,3.2,16.4,1994-95,0.54,0.21,0,20,0
Steve Smith,2TM,80.0,33.3,5.4,12.6,0.426,1.7,0.329,3.6,0.494,0.494,3.9,4.6,0.841,1.3,2.2,3.5,3.4,0.8,0.4,1.9,16.3,1994-95,0.56,0.18,0,-1,0
Christian Laettner,MIN,81.0,34.2,5.6,11.4,0.489,0.2,0.325,5.4,0.497,0.496,5.0,6.2,0.818,2.0,5.5,7.6,2.9,1.2,1.1,2.8,16.3,1994-95,0.58,0.24,0,29,0
Rex Chapman,WSB,45.0,32.6,5.6,14.2,0.397,1.9,0.314,3.7,0.46,0.465,3.0,3.5,0.862,0.5,2.0,2.5,2.8,1.5,0.3,1.4,16.2,1994-95,0.51,0.28,0,30,0
Mahmoud Abdul-Rauf,DEN,73.0,28.5,6.5,13.8,0.47,1.1,0.386,5.3,0.492,0.511,1.9,2.1,0.885,0.4,1.4,1.9,3.6,1.1,0.1,1.6,16.0,1994-95,0.54,0.19,0,19,1
Todd Day,MIL,82.0,33.1,5.4,12.8,0.424,2.0,0.39,3.4,0.447,0.502,3.1,4.2,0.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,16.0,1994-95,0.55,0.16,0,23,0
Vlade Divac,LAL,80.0,35.1,6.1,12.0,0.507,0.1,0.189,5.9,0.525,0.512,3.7,4.8,0.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,16.0,1994-95,0.57,0.31,0,13,1
Nick Anderson,ORL,76.0,34.1,5.8,12.1,0.476,2.4,0.415,3.4,0.528,0.573,1.9,2.7,0.704,1.1,3.3,4.4,4.1,1.6,0.3,1.9,15.8,1994-95,0.59,0.23,0,9,1
Mark Price,CLE,48.0,28.6,5.3,12.8,0.413,2.1,0.407,3.1,0.418,0.498,3.1,3.4,0.914,0.5,1.8,2.3,7.0,0.7,0.1,3.0,15.8,1994-95,0.55,0.31,1,17,1
Toni Kukoč,CHI,81.0,31.9,6.0,11.9,0.504,0.8,0.313,5.2,0.553,0.536,2.9,3.9,0.748,1.9,3.5,5.4,4.6,1.3,0.2,2.0,15.7,1994-95,0.58,0.23,0,15,1
Dee Brown,BOS,79.0,35.3,5.5,12.4,0.447,1.6,0.385,3.9,0.478,0.512,3.0,3.5,0.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,15.6,1994-95,0.56,0.19,0,22,1
Dan Majerle,PHO,82.0,37.7,5.3,12.6,0.425,2.4,0.363,2.9,0.495,0.521,2.5,3.4,0.73,1.3,3.3,4.6,4.1,1.2,0.5,1.3,15.6,1994-95,0.55,0.2,0,7,1
Kevin Johnson,PHO,47.0,28.8,5.2,11.1,0.47,0.1,0.154,5.1,0.487,0.474,5.0,6.1,0.81,0.7,1.8,2.4,7.7,1.0,0.4,2.2,15.5,1994-95,0.56,0.38,1,7,1
Terry Mills,DET,72.0,34.9,5.8,13.0,0.447,1.5,0.382,4.3,0.475,0.505,2.4,3.0,0.799,1.7,6.0,7.8,2.2,0.9,0.5,2.0,15.5,1994-95,0.54,0.24,0,26,0
Willie Burton,PHI,53.0,29.5,4.6,11.4,0.401,2.0,0.385,2.6,0.414,0.488,4.2,5.0,0.824,0.9,2.2,3.1,1.8,0.6,0.4,2.3,15.3,1994-95,0.56,0.21,0,28,0
John Starks,NYK,80.0,34.1,5.2,13.3,0.395,2.7,0.355,2.5,0.448,0.497,2.1,2.9,0.737,0.4,2.3,2.7,5.1,1.2,0.1,2.0,15.3,1994-95,0.52,0.17,0,10,1
Armen Gilliam,NJN,82.0,30.1,5.5,11.0,0.503,0.0,0.0,5.5,0.504,0.503,3.7,4.8,0.77,2.3,5.1,7.5,1.2,0.8,1.1,1.9,14.8,1994-95,0.56,0.21,0,25,0
Sherman Douglas,BOS,65.0,31.5,5.6,11.8,0.475,0.3,0.244,5.3,0.502,0.488,3.1,4.6,0.689,0.7,1.9,2.6,6.9,1.2,0.0,2.5,14.7,1994-95,0.53,0.23,0,22,1
John Stockton,UTA,82.0,35.0,5.2,9.6,0.542,1.2,0.449,4.0,0.58,0.607,3.0,3.7,0.804,0.7,2.4,3.1,12.3,2.4,0.3,3.3,14.7,1994-95,0.65,0.3,1,6,1
Allan Houston,DET,76.0,26.3,5.2,11.3,0.463,2.1,0.424,3.2,0.494,0.555,1.9,2.3,0.86,0.4,1.8,2.2,2.2,0.8,0.2,1.5,14.5,1994-95,0.59,0.16,0,26,0
Hersey Hawkins,CHH,82.0,33.3,4.8,9.9,0.482,1.6,0.44,3.2,0.507,0.563,3.2,3.7,0.867,0.7,3.1,3.8,3.2,1.5,0.2,1.8,14.3,1994-95,0.62,0.19,0,12,1
Billy Owens,MIA,70.0,32.8,5.8,11.7,0.491,0.0,0.091,5.7,0.503,0.493,2.8,4.5,0.62,2.9,4.3,7.2,3.5,1.1,0.4,2.9,14.3,1994-95,0.52,0.23,0,24,0
Lamond Murray,LAC,81.0,31.6,5.4,13.5,0.402,0.8,0.298,4.6,0.427,0.431,2.5,3.3,0.754,1.6,2.7,4.4,1.6,0.9,0.7,2.0,14.1,1994-95,0.47,0.13,0,31,0
B.J. Armstrong,CHI,82.0,31.4,5.1,10.9,0.468,1.3,0.427,3.8,0.484,0.528,2.5,2.8,0.884,0.3,2.0,2.3,3.0,1.0,0.1,1.3,14.0,1994-95,0.58,0.16,0,15,1
Kevin Edwards,NJN,14.0,33.3,4.9,11.0,0.448,1.3,0.4,3.6,0.468,0.506,2.9,3.0,0.952,0.7,1.9,2.6,1.9,1.4,0.4,2.5,14.0,1994-95,0.57,0.83,0,25,0
Eddie Jones,LAL,64.0,31.0,5.3,11.6,0.46,1.4,0.37,3.9,0.504,0.521,1.9,2.6,0.722,1.2,2.7,3.9,2.0,2.0,0.6,1.2,14.0,1994-95,0.55,0.22,0,13,1
Stacey Augmon,ATL,76.0,31.1,5.2,11.5,0.453,0.1,0.269,5.1,0.459,0.457,3.3,4.6,0.728,2.1,2.8,4.8,2.6,1.3,0.6,2.0,13.9,1994-95,0.51,0.18,0,18,1
Tyrone Hill,CLE,70.0,34.2,5.0,9.9,0.504,0.0,0.0,5.0,0.505,0.504,3.8,5.7,0.662,3.8,7.1,10.9,0.8,0.8,0.6,2.2,13.8,1994-95,0.56,0.26,0,17,1
Chris Gatling,GSW,58.0,25.3,5.6,8.8,0.633,0.0,0.0,5.6,0.634,0.633,2.6,4.3,0.592,2.5,5.2,7.6,0.9,0.7,0.9,2.0,13.7,1994-95,0.64,0.29,0,27,0
Kendall Gill,SEA,73.0,29.1,5.4,11.8,0.457,0.9,0.368,4.5,0.479,0.494,2.1,2.9,0.742,1.4,2.6,4.0,2.6,1.6,0.4,1.9,13.7,1994-95,0.52,0.18,0,8,1
Dell Curry,CHH,69.0,24.9,5.0,11.3,0.441,2.2,0.427,2.7,0.453,0.54,1.4,1.6,0.856,0.6,1.8,2.4,1.6,0.8,0.3,1.4,13.6,1994-95,0.57,0.16,0,12,1
Otis Thorpe,2TM,70.0,29.9,5.5,9.7,0.565,0.0,0.0,5.5,0.571,0.565,2.4,4.0,0.594,2.9,5.1,8.0,1.6,0.6,0.4,1.9,13.4,1994-95,0.58,0.23,0,-1,0
Avery Johnson,SAS,82.0,36.7,5.5,10.5,0.519,0.0,0.136,5.4,0.529,0.521,2.5,3.6,0.685,0.6,1.9,2.5,8.2,1.4,0.2,2.5,13.4,1994-95,0.55,0.21,0,5,1
Chris Morris,NJN,71.0,30.0,4.9,12.1,0.41,1.5,0.334,3.5,0.455,0.472,2.0,2.7,0.728,2.5,3.1,5.7,2.1,1.2,0.7,1.6,13.4,1994-95,0.5,0.19,0,25,0
Reggie Williams,DEN,74.0,29.7,5.2,11.4,0.459,1.1,0.32,4.1,0.522,0.509,1.8,2.4,0.759,1.3,3.2,4.4,3.1,1.5,0.9,1.7,13.4,1994-95,0.54,0.2,0,19,1
Terrell Brandon,CLE,67.0,29.3,5.1,11.4,0.448,0.7,0.397,4.4,0.457,0.479,2.4,2.8,0.855,0.5,2.3,2.8,5.4,1.6,0.2,2.1,13.3,1994-95,0.53,0.22,0,17,1
Vernon Maxwell,HOU,64.0,31.8,4.8,12.1,0.394,2.2,0.324,2.5,0.485,0.486,1.5,2.3,0.688,0.3,2.3,2.6,4.3,1.2,0.2,2.1,13.3,1994-95,0.51,0.18,0,14,1
Derrick McKey,IND,81.0,34.6,5.1,10.3,0.493,0.4,0.36,4.7,0.509,0.513,2.7,3.7,0.744,1.5,3.3,4.9,3.4,1.5,0.6,2.1,13.3,1994-95,0.56,0.19,0,11,1
Brian Grant,SAC,80.0,28.6,5.2,10.1,0.511,0.0,0.25,5.2,0.512,0.511,2.9,4.5,0.636,2.6,4.9,7.5,1.2,0.6,1.5,2.0,13.2,1994-95,0.55,0.19,0,20,0
Eric Murdock,MIL,75.0,28.8,4.5,10.9,0.415,1.2,0.375,3.3,0.432,0.471,2.8,3.6,0.79,0.6,2.2,2.9,6.4,1.5,0.2,2.6,13.0,1994-95,0.52,0.19,0,23,0
Malik Sealy,LAC,60.0,26.7,4.9,11.2,0.435,0.4,0.301,4.5,0.451,0.451,2.9,3.7,0.78,1.3,2.3,3.6,1.8,1.2,0.4,1.4,13.0,1994-95,0.51,0.19,0,31,0
Scott Skiles,WSB,62.0,33.5,4.3,9.4,0.455,1.5,0.421,2.7,0.476,0.537,2.9,3.3,0.886,0.4,2.1,2.6,7.3,1.1,0.1,2.8,13.0,1994-95,0.6,0.25,0,30,0
Dennis Scott,ORL,62.0,24.2,4.6,10.4,0.439,2.4,0.426,2.1,0.454,0.555,1.4,1.8,0.754,0.4,2.0,2.4,2.1,0.7,0.2,0.9,12.9,1994-95,0.58,0.18,0,9,1
Doug West,MIN,71.0,32.8,4.9,10.7,0.461,0.2,0.18,4.8,0.485,0.468,2.9,3.5,0.837,0.8,2.4,3.2,2.6,0.9,0.3,1.8,12.9,1994-95,0.53,0.16,0,29,0
Horace Grant,ORL,74.0,36.4,5.4,9.6,0.567,0.0,0.0,5.4,0.574,0.567,2.0,2.9,0.692,3.0,6.6,9.7,2.3,1.0,1.2,1.1,12.8,1994-95,0.59,0.28,0,9,1
Tom Gugliotta,3TM,77.0,33.4,4.8,10.9,0.443,0.8,0.323,4.0,0.478,0.479,2.3,3.3,0.69,2.1,5.3,7.4,3.6,1.7,0.8,2.5,12.7,1994-95,0.51,0.22,0,-1,0
Tom Gugliotta,WSB,6.0,37.7,5.5,13.8,0.398,0.7,0.5,4.8,0.387,0.422,4.3,5.5,0.788,2.7,6.2,8.8,3.0,3.5,1.8,2.5,16.0,1994-95,0.49,3.52,0,30,0
Tom Gugliotta,GSW,40.0,33.1,4.4,9.9,0.443,0.7,0.311,3.7,0.482,0.479,1.4,2.4,0.567,2.5,4.9,7.4,3.1,1.3,0.6,2.3,10.9,1994-95,0.5,0.36,0,27,0
Tom Gugliotta,MIN,31.0,32.8,5.2,11.5,0.454,0.9,0.318,4.3,0.498,0.493,3.0,3.9,0.762,1.6,5.6,7.2,4.5,2.0,0.9,2.6,14.4,1994-95,0.54,0.62,0,29,0
Ken Norman,ATL,74.0,25.4,5.2,11.6,0.453,1.3,0.344,3.9,0.508,0.511,0.9,1.9,0.457,1.4,3.5,4.9,1.3,0.5,0.3,1.3,12.7,1994-95,0.51,0.15,0,18,1
Sam Perkins,SEA,82.0,28.7,4.2,9.0,0.466,1.7,0.397,2.6,0.526,0.558,2.6,3.3,0.799,1.2,3.7,4.9,1.6,0.9,0.5,0.9,12.7,1994-95,0.61,0.17,0,8,1
Charles Smith,NYK,76.0,28.3,4.6,9.8,0.471,0.1,0.226,4.5,0.482,0.476,3.4,4.2,0.792,1.9,2.4,4.3,1.6,0.6,1.3,1.9,12.7,1994-95,0.55,0.17,0,10,1
Donyell Marshall,2TM,72.0,29.0,4.8,12.2,0.394,1.0,0.284,3.8,0.436,0.433,2.0,3.1,0.662,1.9,3.7,5.6,1.5,0.6,1.2,1.6,12.6,1994-95,0.46,0.16,0,-1,0
Roy Tarpley,DAL,55.0,24.6,5.3,11.1,0.479,0.1,0.278,5.2,0.485,0.483,1.9,2.2,0.836,2.6,5.6,8.2,1.1,0.8,1.0,2.0,12.6,1994-95,0.52,0.28,0,21,0
Hot Rod Williams,CLE,74.0,35.7,4.9,10.9,0.452,0.0,0.2,4.9,0.453,0.452,2.6,3.9,0.685,2.3,4.5,6.9,2.6,1.1,1.4,2.0,12.6,1994-95,0.5,0.21,0,17,1
Elden Campbell,LAL,73.0,28.4,4.9,10.8,0.459,0.0,0.0,4.9,0.459,0.459,2.6,4.0,0.666,2.3,3.8,6.1,1.3,0.9,1.8,1.3,12.5,1994-95,0.5,0.19,0,13,1
Vinny Del Negro,SAS,75.0,31.5,5.0,10.2,0.486,0.9,0.407,4.1,0.507,0.529,1.7,2.2,0.79,0.4,2.2,2.6,3.0,0.8,0.2,0.7,12.5,1994-95,0.56,0.17,0,5,1
Ricky Pierce,GSW,27.0,24.9,4.1,9.4,0.437,0.9,0.329,3.3,0.478,0.482,3.4,3.9,0.877,0.4,1.9,2.4,1.5,0.8,0.1,0.9,12.5,1994-95,0.56,0.39,0,27,0
Chris Mills,CLE,80.0,35.2,4.5,10.7,0.42,1.2,0.392,3.3,0.431,0.475,2.2,2.7,0.817,1.2,3.3,4.6,1.9,0.7,0.4,1.5,12.3,1994-95,0.52,0.15,0,17,1
