Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,MVP_Rank
Blake Ahearn,SAS,3.0,6.3,0.7,2.0,0.333,0.7,0.5,0.0,0.0,0.5,0.7,0.7,1.0,0.0,0.3,0.3,0.7,0.3,0.0,0.3,2.7,2008-09,0.58,0.8,
Bruce Bowen,SAS,80.0,18.8,1.0,2.3,0.422,0.5,0.429,0.5,0.416,0.535,0.2,0.3,0.538,0.2,1.6,1.8,0.5,0.5,0.2,0.3,2.7,2008-09,0.56,0.05,
D.J. Mbenga,LAL,23.0,7.9,1.2,2.5,0.474,0.0,0.0,1.2,0.482,0.474,0.3,0.3,0.875,0.4,1.0,1.3,0.4,0.4,1.0,0.6,2.7,2008-09,0.51,0.17,
Nazr Mohammed,CHA,39.0,8.7,1.1,2.6,0.406,0.0,,1.1,0.406,0.406,0.6,1.0,0.55,0.9,1.1,2.0,0.2,0.1,0.4,0.6,2.7,2008-09,0.44,0.07,
Anthony Tolliver,SAS,19.0,10.9,1.0,3.4,0.292,0.5,0.22,0.5,0.417,0.362,0.3,0.5,0.5,0.6,1.5,2.2,0.9,0.3,0.1,0.4,2.7,2008-09,0.37,0.17,
Patrick O'Bryant,2TM,39.0,6.5,1.2,2.2,0.536,0.0,0.0,1.2,0.549,0.536,0.3,0.5,0.55,0.3,1.4,1.7,0.3,0.2,0.5,0.6,2.6,2008-09,0.54,0.09,
Lindsey Hunter,CHI,28.0,9.5,1.0,2.9,0.329,0.6,0.333,0.4,0.324,0.427,0.1,0.2,0.6,0.1,0.4,0.4,1.3,0.7,0.0,0.7,2.6,2008-09,0.44,0.08,
Marko Jarić,MEM,53.0,11.4,0.9,2.7,0.331,0.2,0.393,0.7,0.316,0.369,0.5,0.8,0.707,0.4,0.8,1.2,1.4,0.5,0.2,0.9,2.6,2008-09,0.43,0.05,
Cartier Martin,CHA,33.0,8.1,0.8,2.3,0.364,0.3,0.303,0.5,0.409,0.429,0.6,0.8,0.8,0.2,0.8,1.0,0.4,0.2,0.1,0.3,2.6,2008-09,0.49,0.07,
Fabricio Oberto,SAS,54.0,12.5,1.1,1.9,0.587,0.0,0.0,1.1,0.592,0.587,0.4,0.6,0.571,1.2,1.4,2.6,1.1,0.1,0.2,0.7,2.6,2008-09,0.6,0.09,
Brian Cook,2TM,30.0,5.7,0.9,2.5,0.368,0.4,0.433,0.5,0.326,0.454,0.2,0.2,0.833,0.2,0.8,1.1,0.2,0.1,0.1,0.4,2.5,2008-09,0.48,0.07,
Marcus Banks,2TM,22.0,9.4,1.0,2.6,0.368,0.1,0.158,0.8,0.474,0.395,0.5,0.8,0.611,0.0,0.8,0.8,1.3,0.5,0.1,0.6,2.5,2008-09,0.42,0.12,
Maceo Baston,IND,27.0,8.0,0.9,1.7,0.543,0.0,0.0,0.9,0.556,0.543,0.6,1.0,0.63,0.8,1.1,1.9,0.3,0.2,0.4,0.4,2.5,2008-09,0.58,0.14,
Greg Buckner,MEM,63.0,13.9,1.0,2.5,0.384,0.2,0.255,0.8,0.444,0.425,0.3,0.4,0.8,0.5,1.6,2.1,0.9,0.5,0.1,0.6,2.5,2008-09,0.47,0.06,
Speedy Claxton,ATL,2.0,7.5,1.0,3.5,0.286,0.0,,1.0,0.286,0.286,0.5,1.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,2.5,2008-09,0.32,0.5,
Hamed Haddadi,MEM,19.0,6.3,0.8,1.6,0.484,0.0,,0.8,0.484,0.484,0.9,1.6,0.6,0.8,1.6,2.5,0.4,0.1,0.6,0.5,2.5,2008-09,0.54,0.22,
Sean Singletary,2TM,37.0,8.2,0.8,2.3,0.365,0.3,0.4,0.6,0.35,0.424,0.5,0.6,0.857,0.3,0.7,0.9,0.8,0.3,0.0,0.6,2.4,2008-09,0.47,0.06,
Dee Brown,2TM,19.0,13.7,0.9,2.6,0.367,0.4,0.292,0.6,0.44,0.439,0.2,0.3,0.6,0.4,1.2,1.5,1.9,0.5,0.0,0.9,2.4,2008-09,0.44,0.19,
Brevin Knight,UTA,74.0,12.7,0.9,2.6,0.349,0.0,0.0,0.9,0.361,0.349,0.6,0.9,0.75,0.2,1.0,1.2,2.6,0.9,0.1,0.9,2.4,2008-09,0.4,0.06,
Josh McRoberts,IND,33.0,8.5,1.1,2.5,0.422,0.0,0.0,1.1,0.479,0.422,0.3,0.4,0.769,0.8,1.5,2.2,0.5,0.4,0.5,0.4,2.4,2008-09,0.45,0.12,
Sean Williams,NJN,33.0,11.1,0.9,2.2,0.417,0.0,,0.9,0.417,0.417,0.6,1.0,0.625,1.0,1.4,2.4,0.4,0.2,0.9,0.6,2.4,2008-09,0.45,0.12,
DeSagana Diop,2TM,75.0,13.8,1.0,2.3,0.433,0.0,,1.0,0.433,0.433,0.3,0.9,0.333,1.5,2.1,3.6,0.4,0.4,0.7,0.5,2.3,2008-09,0.43,0.07,
Alexis Ajinça,CHA,31.0,5.9,0.8,2.2,0.362,0.0,0.0,0.8,0.373,0.362,0.6,0.9,0.714,0.3,0.7,1.0,0.1,0.2,0.2,0.4,2.3,2008-09,0.44,0.05,
Kyrylo Fesenko,UTA,21.0,7.4,1.0,1.7,0.583,0.0,,1.0,0.583,0.583,0.3,1.0,0.333,0.7,1.1,1.8,0.2,0.3,0.7,0.4,2.3,2008-09,0.54,0.17,
Eddie Gill,MIL,6.0,7.2,1.0,1.5,0.667,0.3,0.667,0.7,0.667,0.778,0.0,0.0,,0.0,0.7,0.7,1.8,0.5,0.2,0.8,2.3,2008-09,0.77,0.7,
Joel Anthony,MIA,65.0,16.1,0.9,1.8,0.483,0.0,,0.9,0.483,0.483,0.5,0.7,0.652,1.4,1.7,3.0,0.4,0.3,1.4,0.6,2.2,2008-09,0.52,0.09,
Ryan Bowen,NOH,21.0,10.4,1.0,1.8,0.579,0.0,,1.0,0.579,0.579,0.1,0.2,0.6,0.5,0.7,1.1,0.4,0.7,0.2,0.2,2.2,2008-09,0.58,0.17,
Kareem Rush,PHI,25.0,8.0,0.8,2.3,0.345,0.4,0.303,0.4,0.4,0.431,0.2,0.2,1.0,0.0,0.6,0.6,0.6,0.2,0.0,0.4,2.2,2008-09,0.46,0.07,
Jacque Vaughn,SAS,30.0,9.7,0.8,2.5,0.32,0.0,1.0,0.8,0.311,0.327,0.5,0.6,0.889,0.1,0.6,0.7,1.8,0.2,0.0,0.5,2.2,2008-09,0.4,0.09,
Calvin Booth,2TM,8.0,7.0,0.6,1.3,0.5,0.0,,0.6,0.5,0.5,0.8,1.0,0.75,0.6,0.8,1.4,0.0,0.1,0.3,0.1,2.0,2008-09,0.57,0.35,
Jason Hart,2TM,39.0,8.9,0.8,2.4,0.319,0.0,0.0,0.8,0.341,0.319,0.5,0.6,0.783,0.3,0.8,1.2,1.2,0.3,0.1,0.6,2.0,2008-09,0.38,0.06,
Steven Hill,OKC,1.0,2.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2008-09,1.0,5.0,
Dwayne Jones,CHA,6.0,8.7,0.7,1.2,0.571,0.0,,0.7,0.571,0.571,0.7,1.0,0.667,1.0,1.0,2.0,0.0,0.0,0.2,0.7,2.0,2008-09,0.61,0.45,
Tarence Kinsey,CLE,50.0,5.5,0.6,1.4,0.449,0.1,0.389,0.5,0.471,0.5,0.7,0.8,0.868,0.2,0.6,0.8,0.2,0.2,0.0,0.4,2.0,2008-09,0.57,0.04,
Chris Mihm,LAL,18.0,5.8,0.8,2.2,0.375,0.0,,0.8,0.375,0.375,0.3,0.4,0.857,0.8,1.1,1.9,0.6,0.1,0.3,0.6,2.0,2008-09,0.42,0.16,
Gabe Pruitt,BOS,47.0,7.8,0.7,2.1,0.307,0.3,0.292,0.4,0.321,0.376,0.4,0.4,0.81,0.2,0.7,0.9,0.8,0.3,0.1,0.4,2.0,2008-09,0.44,0.05,
Marcus Williams,SAS,2.0,1.5,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008-09,1.0,1.0,
Darnell Jackson,CLE,51.0,8.4,0.7,1.7,0.43,0.0,0.0,0.7,0.44,0.43,0.5,0.7,0.686,0.6,1.1,1.7,0.2,0.2,0.1,0.3,1.9,2008-09,0.47,0.05,
Theo Ratliff,PHI,46.0,12.6,0.7,1.4,0.531,0.0,,0.7,0.531,0.531,0.5,0.8,0.6,1.0,1.8,2.8,0.2,0.4,1.0,0.3,1.9,2008-09,0.54,0.11,
Demetris Nichols,2TM,4.0,3.5,0.8,2.3,0.333,0.0,0.0,0.8,0.429,0.333,0.3,0.5,0.5,0.0,0.5,0.5,0.3,0.0,0.3,0.0,1.8,2008-09,0.36,0.3,
Jason Collins,MIN,31.0,13.6,0.7,2.3,0.314,0.0,,0.7,0.314,0.314,0.4,0.9,0.464,0.9,1.4,2.3,0.4,0.3,0.4,0.4,1.8,2008-09,0.33,0.09,
Damon Jones,MIL,18.0,6.0,0.6,1.9,0.324,0.6,0.393,0.0,0.0,0.485,0.0,0.0,,0.0,0.3,0.3,0.4,0.2,0.0,0.3,1.8,2008-09,0.47,0.06,
Dikembe Mutombo,HOU,9.0,10.7,0.6,1.4,0.385,0.0,,0.6,0.385,0.385,0.7,1.0,0.667,1.3,2.3,3.7,0.0,0.0,1.2,0.7,1.8,2008-09,0.49,0.54,
Shavlik Randolph,POR,10.0,3.7,0.8,1.3,0.615,0.1,1.0,0.7,0.583,0.654,0.1,0.4,0.25,1.0,0.8,1.8,0.0,0.0,0.1,0.6,1.8,2008-09,0.61,0.23,
James White,HOU,4.0,2.8,0.8,1.3,0.6,0.3,0.5,0.5,0.667,0.7,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.3,0.8,1.8,2008-09,0.69,0.35,
Adonal Foyle,2TM,10.0,6.2,0.7,1.1,0.636,0.0,,0.7,0.636,0.636,0.3,0.6,0.5,0.9,1.7,2.6,0.1,0.0,0.8,0.3,1.7,2008-09,0.62,0.42,
Maurice Ager,NJN,20.0,4.9,0.8,2.2,0.349,0.0,0.0,0.8,0.405,0.349,0.2,0.4,0.5,0.2,0.4,0.5,0.2,0.1,0.1,0.2,1.7,2008-09,0.36,0.04,
Eddy Curry,NYK,3.0,4.0,0.7,0.7,1.0,0.0,,0.7,1.0,1.0,0.3,1.0,0.333,0.0,1.3,1.3,0.0,0.0,0.0,0.7,1.7,2008-09,0.75,0.53,
Cedric Simmons,2TM,18.0,4.7,0.6,1.4,0.44,0.0,,0.6,0.44,0.44,0.4,0.9,0.438,0.3,0.6,0.9,0.1,0.1,0.2,0.1,1.6,2008-09,0.45,0.08,
Sonny Weems,DEN,12.0,4.6,0.7,2.1,0.32,0.0,0.0,0.7,0.364,0.32,0.3,0.7,0.375,0.0,0.3,0.3,0.3,0.1,0.0,0.5,1.6,2008-09,0.33,0.0,
Jarron Collins,UTA,26.0,7.7,0.6,1.3,0.457,0.0,,0.6,0.457,0.457,0.3,0.4,0.727,0.8,0.7,1.4,0.3,0.1,0.0,0.3,1.5,2008-09,0.51,0.08,
Thomas Gardner,ATL,16.0,6.1,0.6,2.3,0.25,0.3,0.174,0.3,0.385,0.306,0.1,0.3,0.5,0.0,0.4,0.4,0.1,0.3,0.1,0.2,1.5,2008-09,0.31,0.02,
Othello Hunter,ATL,16.0,5.8,0.7,1.3,0.55,0.0,,0.7,0.55,0.55,0.0,0.3,0.0,0.6,0.9,1.5,0.1,0.1,0.3,0.1,1.4,2008-09,0.49,0.15,
Lorenzen Wright,CLE,17.0,7.4,0.6,1.6,0.37,0.0,,0.6,0.37,0.37,0.2,0.5,0.375,0.4,1.1,1.5,0.2,0.2,0.3,0.5,1.4,2008-09,0.38,0.11,
Chuck Hayes,HOU,71.0,12.1,0.6,1.6,0.372,0.0,0.0,0.6,0.385,0.372,0.1,0.3,0.368,1.0,2.5,3.5,0.6,0.5,0.3,0.4,1.3,2008-09,0.38,0.06,
Marcus Williams,GSW,9.0,6.0,0.4,1.9,0.235,0.2,0.333,0.2,0.182,0.294,0.2,0.7,0.333,0.0,0.4,0.4,1.4,0.1,0.1,0.4,1.3,2008-09,0.29,0.1,
Jawad Williams,CLE,10.0,2.0,0.5,1.2,0.417,0.2,0.333,0.3,0.5,0.5,0.0,0.0,,0.1,0.1,0.2,0.0,0.1,0.0,0.1,1.2,2008-09,0.5,0.07,
Andre Brown,CHA,4.0,10.3,0.3,1.8,0.143,0.0,,0.3,0.143,0.143,0.5,0.5,1.0,1.8,1.3,3.0,0.3,0.3,0.0,1.3,1.0,2008-09,0.25,0.45,
Trey Johnson,CLE,4.0,3.5,0.0,1.3,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.0,2008-09,0.29,-0.08,
Walter Sharpe,DET,8.0,2.5,0.5,1.4,0.364,0.0,0.0,0.5,0.444,0.364,0.0,0.3,0.0,0.0,0.4,0.4,0.0,0.0,0.3,0.0,1.0,2008-09,0.33,0.06,
Linton Johnson,2TM,10.0,5.5,0.4,1.1,0.364,0.1,0.5,0.3,0.333,0.409,0.0,0.0,,0.3,0.5,0.8,0.2,0.1,0.0,0.2,0.9,2008-09,0.41,0.11,
Hassan Adams,TOR,12.0,4.3,0.3,1.1,0.308,0.0,,0.3,0.308,0.308,0.3,0.5,0.5,0.1,0.5,0.6,0.1,0.1,0.1,0.3,0.9,2008-09,0.34,0.04,
Jake Voskuhl,TOR,38.0,6.3,0.3,1.2,0.267,0.0,,0.3,0.267,0.267,0.3,0.4,0.786,0.6,1.0,1.6,0.2,0.1,0.1,0.4,0.9,2008-09,0.33,0.04,
Cheikh Samb,3TM,18.0,4.6,0.3,1.8,0.188,0.0,0.0,0.3,0.207,0.188,0.2,0.4,0.429,0.6,0.8,1.3,0.1,0.2,0.6,0.2,0.8,2008-09,0.2,0.06,
Cheikh Samb,DEN,6.0,4.0,0.3,2.2,0.154,0.0,0.0,0.3,0.167,0.154,0.0,0.0,,0.3,1.2,1.5,0.2,0.3,0.8,0.3,0.7,2008-09,0.16,0.22,
Cheikh Samb,LAC,10.0,5.1,0.4,1.6,0.25,0.0,0.0,0.4,0.286,0.25,0.3,0.5,0.6,0.7,0.6,1.3,0.0,0.1,0.5,0.1,1.1,2008-09,0.3,0.15,
Cheikh Samb,NYK,2.0,4.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2008-09,0.0,-0.75,
Randolph Morris,ATL,23.0,3.9,0.3,0.7,0.412,0.0,,0.3,0.412,0.412,0.2,0.2,1.0,0.2,0.7,0.9,0.1,0.1,0.0,0.3,0.8,2008-09,0.51,0.05,
Kenny Thomas,SAC,8.0,7.8,0.4,1.0,0.375,0.0,,0.4,0.375,0.375,0.0,0.0,,0.5,1.4,1.9,0.1,0.8,0.1,0.1,0.8,2008-09,0.4,0.38,
Mario West,ATL,53.0,5.1,0.3,0.6,0.412,0.0,1.0,0.2,0.394,0.426,0.3,0.6,0.467,0.5,0.6,1.1,0.4,0.3,0.1,0.2,0.8,2008-09,0.46,0.04,
Joey Dorsey,HOU,3.0,2.0,0.3,0.7,0.5,0.0,,0.3,0.5,0.5,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.7,2008-09,0.5,0.3,
J.R. Giddens,BOS,6.0,1.3,0.3,0.5,0.667,0.0,,0.3,0.667,0.667,0.0,0.0,,0.3,0.2,0.5,0.0,0.2,0.0,0.2,0.7,2008-09,0.7,0.17,
Sun Yue,LAL,10.0,2.8,0.3,1.1,0.273,0.0,0.0,0.3,0.6,0.273,0.0,0.0,,0.0,0.0,0.0,0.2,0.1,0.1,0.3,0.6,2008-09,0.27,-0.01,
Michael Ruffin,POR,11.0,3.2,0.2,0.6,0.286,0.0,,0.2,0.286,0.286,0.2,0.2,1.0,0.5,0.5,1.0,0.0,0.3,0.1,0.2,0.5,2008-09,0.36,0.12,
Nathan Jawai,TOR,6.0,3.2,0.2,0.7,0.25,0.0,,0.2,0.25,0.25,0.0,0.0,,0.2,0.2,0.3,0.0,0.0,0.0,0.3,0.3,2008-09,0.21,-0.03,
Mark Madsen,MIN,19.0,6.1,0.2,0.7,0.214,0.0,,0.2,0.214,0.214,0.0,0.2,0.0,0.5,0.4,0.9,0.2,0.1,0.1,0.2,0.3,2008-09,0.19,0.04,
Martell Webster,POR,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008-09,0.0,-1.0,
League Average,,,,,,0.459,,0.367,,0.485,0.5,,,0.771,,,,,,,,,2008-09,,,
