Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Alfonzo McKinnie,CLE,40.0,14.8,1.8,4.3,0.427,0.4,0.215,1.5,0.557,0.468,0.6,0.8,0.71,0.9,1.9,2.8,0.4,0.6,0.2,0.7,4.6,2019-20,0.49,0.13
JaKarr Sampson,IND,34.0,13.9,2.0,3.4,0.591,0.1,0.154,1.9,0.647,0.6,0.5,0.8,0.667,0.6,2.0,2.6,0.6,0.5,0.4,0.4,4.6,2019-20,0.61,0.19
Dante Exum,2TM,35.0,13.9,1.6,3.4,0.471,0.4,0.349,1.2,0.539,0.534,0.9,1.2,0.744,0.3,1.6,1.9,1.1,0.4,0.2,0.9,4.5,2019-20,0.57,0.15
Ryan Arcidiacono,CHI,58.0,16.0,1.6,3.8,0.409,0.9,0.391,0.6,0.439,0.532,0.5,0.7,0.711,0.3,1.6,1.9,1.7,0.5,0.1,0.6,4.5,2019-20,0.55,0.1
Jerian Grant,WAS,6.0,13.3,1.7,4.5,0.37,0.3,0.25,1.3,0.421,0.407,0.8,1.2,0.714,0.3,0.7,1.0,1.5,0.2,0.2,0.5,4.5,2019-20,0.45,0.62
Courtney Lee,DAL,24.0,14.4,1.7,3.4,0.488,0.9,0.447,0.8,0.543,0.616,0.3,0.3,0.857,0.3,1.0,1.3,0.5,0.8,0.3,0.5,4.5,2019-20,0.64,0.22
Treveon Graham,2TM,55.0,16.9,1.6,4.4,0.36,0.6,0.275,1.0,0.443,0.428,0.7,1.0,0.643,0.9,1.8,2.7,0.8,0.4,0.1,0.5,4.4,2019-20,0.45,0.09
Jacob Evans,2TM,29.0,14.4,1.6,4.6,0.336,0.4,0.333,1.1,0.337,0.384,0.9,1.0,0.862,0.3,1.1,1.4,1.1,0.4,0.4,0.9,4.4,2019-20,0.44,0.13
Khem Birch,ORL,48.0,19.2,1.5,3.0,0.51,0.0,0.0,1.5,0.514,0.51,1.4,2.1,0.653,1.9,2.7,4.6,1.0,0.4,0.5,0.6,4.4,2019-20,0.56,0.17
Nic Claxton,BRK,15.0,12.5,1.8,3.2,0.563,0.1,0.143,1.7,0.634,0.573,0.7,1.4,0.524,1.3,1.7,2.9,1.1,0.1,0.5,0.6,4.4,2019-20,0.58,0.42
Yogi Ferrell,SAC,50.0,10.6,1.6,3.8,0.42,0.5,0.304,1.1,0.505,0.484,0.7,0.8,0.857,0.1,0.9,1.0,1.4,0.4,0.1,0.6,4.4,2019-20,0.53,0.09
Ante Žižić,CLE,22.0,10.0,1.9,3.3,0.569,0.0,,1.9,0.569,0.569,0.6,0.9,0.737,0.8,2.2,3.0,0.3,0.3,0.2,0.5,4.4,2019-20,0.6,0.27
Donta Hall,2TM,9.0,14.8,1.7,2.4,0.682,0.0,,1.7,0.682,0.682,1.0,2.0,0.5,1.6,2.7,4.2,0.4,0.3,0.7,0.6,4.3,2019-20,0.66,0.84
Al-Farouq Aminu,ORL,18.0,21.1,1.4,4.8,0.291,0.5,0.25,0.9,0.32,0.343,1.1,1.6,0.655,1.3,3.5,4.8,1.2,1.0,0.4,0.9,4.3,2019-20,0.39,0.38
Troy Daniels,2TM,47.0,11.3,1.5,4.0,0.387,1.0,0.348,0.6,0.481,0.511,0.2,0.3,0.625,0.3,0.9,1.1,0.4,0.2,0.1,0.3,4.3,2019-20,0.52,0.07
Bruno Fernando,ATL,56.0,12.7,1.8,3.6,0.518,0.1,0.135,1.8,0.605,0.53,0.5,0.9,0.569,1.2,2.3,3.5,0.9,0.3,0.3,0.8,4.3,2019-20,0.54,0.11
Ryan Broekhoff,DAL,17.0,10.6,1.3,3.5,0.373,1.2,0.392,0.1,0.25,0.542,0.4,0.5,0.875,0.3,2.2,2.5,0.6,0.3,0.2,0.4,4.2,2019-20,0.56,0.3
Iman Shumpert,BRK,13.0,18.5,1.6,4.9,0.328,0.6,0.242,1.0,0.419,0.391,0.3,0.5,0.571,0.7,1.9,2.6,0.9,0.9,0.2,0.8,4.2,2019-20,0.41,0.35
Alen Smailagić,GSW,14.0,9.9,1.4,2.9,0.5,0.2,0.231,1.2,0.63,0.538,1.1,1.4,0.842,0.7,1.2,1.9,0.9,0.2,0.3,0.8,4.2,2019-20,0.6,0.35
Elie Okobo,PHO,55.0,13.1,1.3,3.3,0.398,0.5,0.352,0.9,0.427,0.467,0.9,1.3,0.704,0.3,1.3,1.6,2.1,0.4,0.1,0.7,4.0,2019-20,0.52,0.09
Cristiano Felício,CHI,22.0,17.5,1.5,2.5,0.63,0.0,0.0,1.5,0.654,0.63,0.8,1.0,0.783,2.5,2.1,4.6,0.7,0.5,0.1,0.8,3.9,2019-20,0.66,0.35
Terrance Ferguson,OKC,56.0,22.4,1.4,3.9,0.355,0.9,0.292,0.5,0.558,0.466,0.3,0.4,0.75,0.4,0.9,1.3,0.9,0.5,0.3,0.6,3.9,2019-20,0.48,0.07
Marko Gudurić,MEM,44.0,11.0,1.4,3.6,0.395,0.6,0.301,0.8,0.5,0.475,0.5,0.6,0.923,0.3,1.3,1.7,1.0,0.3,0.2,0.8,3.9,2019-20,0.5,0.09
Gary Payton II,WAS,29.0,14.9,1.7,4.0,0.414,0.4,0.283,1.2,0.5,0.47,0.1,0.3,0.5,0.9,1.9,2.8,1.7,1.1,0.2,0.7,3.9,2019-20,0.47,0.22
DaQuan Jeffries,SAC,13.0,10.8,1.5,3.1,0.5,0.4,0.278,1.2,0.682,0.563,0.4,0.5,0.833,0.2,1.2,1.4,0.5,0.3,0.1,0.2,3.8,2019-20,0.57,0.32
Jaylen Nowell,MIN,15.0,10.1,1.3,3.5,0.358,0.2,0.115,1.1,0.593,0.387,1.1,1.1,0.941,0.2,0.7,0.9,1.3,0.2,0.1,0.2,3.8,2019-20,0.48,0.26
Noah Vonleh,2TM,36.0,10.5,1.4,2.6,0.565,0.1,0.2,1.4,0.636,0.582,0.7,0.9,0.781,1.0,2.4,3.4,0.8,0.3,0.2,0.6,3.7,2019-20,0.62,0.18
Gary Clark,2TM,42.0,13.5,1.3,3.2,0.406,0.9,0.351,0.4,0.682,0.553,0.2,0.2,0.9,0.9,1.7,2.6,0.4,0.1,0.5,0.2,3.7,2019-20,0.56,0.12
DeMarre Carroll,2TM,24.0,12.1,1.0,2.8,0.379,0.3,0.242,0.7,0.515,0.439,1.2,1.8,0.69,0.5,1.8,2.3,1.0,0.3,0.2,0.7,3.6,2019-20,0.5,0.18
Anthony Tolliver,3TM,55.0,15.9,1.2,3.3,0.357,0.9,0.338,0.3,0.432,0.492,0.4,0.5,0.724,0.6,2.2,2.8,0.8,0.3,0.2,0.6,3.6,2019-20,0.51,0.09
Anthony Tolliver,POR,33.0,16.8,1.3,3.5,0.368,0.9,0.337,0.4,0.464,0.496,0.4,0.6,0.684,0.8,2.5,3.3,0.9,0.2,0.3,0.6,3.9,2019-20,0.52,0.17
Anthony Tolliver,SAC,9.0,9.1,0.3,1.9,0.176,0.2,0.133,0.1,0.5,0.235,0.1,0.2,0.5,0.2,1.0,1.2,0.3,0.4,0.1,0.4,1.0,2019-20,0.25,0.1
Anthony Tolliver,MEM,13.0,18.2,1.5,3.7,0.396,1.3,0.415,0.2,0.286,0.573,0.5,0.6,0.875,0.4,2.2,2.5,0.8,0.5,0.1,0.7,4.8,2019-20,0.61,0.44
Nicolas Batum,CHO,22.0,23.0,1.3,3.7,0.346,0.6,0.286,0.6,0.438,0.432,0.4,0.5,0.9,1.1,3.4,4.5,3.0,0.8,0.4,1.0,3.6,2019-20,0.46,0.4
Tim Frazier,DET,27.0,13.1,1.3,3.5,0.362,0.4,0.333,0.9,0.375,0.415,0.7,0.9,0.792,0.3,0.9,1.2,3.4,0.5,0.1,1.3,3.6,2019-20,0.46,0.19
Nassir Little,POR,48.0,11.9,1.4,3.1,0.43,0.3,0.237,1.1,0.554,0.477,0.6,0.9,0.636,0.6,1.6,2.3,0.5,0.3,0.3,0.3,3.6,2019-20,0.51,0.1
Theo Pinson,BRK,33.0,11.1,1.4,4.7,0.29,0.5,0.188,0.9,0.4,0.339,0.5,0.5,0.938,0.3,1.3,1.6,1.7,0.5,0.1,1.0,3.6,2019-20,0.37,0.1
Tremont Waters,BOS,11.0,10.8,1.3,4.5,0.286,0.4,0.167,0.9,0.4,0.327,0.7,0.7,1.0,0.0,1.1,1.1,1.5,0.9,0.2,1.4,3.6,2019-20,0.37,0.25
D.J. Wilson,MIL,37.0,9.8,1.4,3.6,0.394,0.5,0.247,0.9,0.576,0.462,0.3,0.5,0.611,0.3,2.2,2.5,0.7,0.1,0.1,0.5,3.6,2019-20,0.47,0.11
Mfiondu Kabengele,LAC,12.0,5.3,1.2,2.7,0.438,0.8,0.45,0.4,0.417,0.578,0.4,0.4,1.0,0.1,0.8,0.9,0.2,0.2,0.2,0.2,3.5,2019-20,0.61,0.28
Kyle O'Quinn,PHI,29.0,10.8,1.4,2.9,0.494,0.2,0.259,1.2,0.603,0.535,0.4,0.7,0.55,1.2,2.8,4.0,1.8,0.2,0.8,0.7,3.5,2019-20,0.55,0.27
Miye Oni,UTA,10.0,10.9,1.2,3.2,0.375,0.7,0.368,0.5,0.385,0.484,0.4,0.5,0.8,0.5,1.2,1.7,0.4,0.4,0.2,0.4,3.5,2019-20,0.51,0.37
Kenrich Williams,NOP,39.0,21.3,1.3,3.8,0.347,0.6,0.258,0.7,0.52,0.432,0.2,0.7,0.346,1.3,3.5,4.8,1.5,0.7,0.5,0.6,3.5,2019-20,0.43,0.19
Javonte Green,BOS,48.0,9.8,1.3,2.6,0.5,0.2,0.273,1.1,0.581,0.536,0.6,0.9,0.667,0.5,1.4,1.9,0.5,0.5,0.2,0.5,3.4,2019-20,0.57,0.09
Kevon Looney,GSW,20.0,13.1,1.5,4.0,0.367,0.1,0.071,1.4,0.431,0.373,0.5,0.6,0.75,1.4,1.9,3.3,1.0,0.6,0.3,0.6,3.4,2019-20,0.4,0.27
Semi Ojeleye,BOS,69.0,14.7,1.2,2.8,0.408,0.7,0.378,0.5,0.464,0.531,0.4,0.5,0.875,0.4,1.7,2.1,0.5,0.3,0.1,0.3,3.4,2019-20,0.56,0.06
Lance Thomas,BRK,7.0,14.0,1.1,3.3,0.348,0.6,0.308,0.6,0.4,0.435,0.6,0.6,1.0,0.3,1.6,1.9,0.9,0.0,0.0,0.9,3.4,2019-20,0.48,0.44
Grant Williams,BOS,69.0,15.1,1.3,3.1,0.412,0.3,0.25,0.9,0.548,0.469,0.6,0.8,0.722,0.9,1.7,2.6,1.0,0.4,0.5,0.7,3.4,2019-20,0.49,0.08
Carsen Edwards,BOS,37.0,9.5,1.1,3.5,0.328,0.6,0.316,0.5,0.346,0.422,0.4,0.5,0.684,0.2,1.1,1.3,0.6,0.3,0.1,0.4,3.3,2019-20,0.44,0.07
Tacko Fall,BOS,7.0,4.7,1.6,2.0,0.786,0.0,,1.6,0.786,0.786,0.1,0.4,0.333,0.1,2.0,2.1,0.1,0.1,0.6,0.4,3.3,2019-20,0.76,0.73
Ty Jerome,PHO,31.0,10.6,1.2,3.6,0.336,0.5,0.28,0.8,0.381,0.398,0.4,0.5,0.75,0.2,1.3,1.5,1.4,0.5,0.1,0.6,3.3,2019-20,0.43,0.12
Rodney McGruder,LAC,56.0,15.6,1.3,3.2,0.398,0.4,0.27,0.9,0.522,0.464,0.3,0.6,0.559,0.5,2.2,2.7,0.6,0.5,0.1,0.4,3.3,2019-20,0.48,0.08
Evan Turner,ATL,19.0,13.2,1.3,3.5,0.373,0.0,0.0,1.3,0.403,0.373,0.6,0.7,0.857,0.4,1.6,2.0,2.0,0.5,0.4,1.4,3.3,2019-20,0.43,0.24
Jordan Bell,2TM,29.0,8.8,1.2,2.3,0.522,0.1,0.333,1.1,0.564,0.552,0.7,1.1,0.613,1.0,1.8,2.8,0.6,0.1,0.3,0.7,3.2,2019-20,0.57,0.17
Goga Bitadze,IND,54.0,8.7,1.3,2.8,0.467,0.1,0.19,1.1,0.574,0.493,0.4,0.6,0.727,0.5,1.5,2.0,0.4,0.2,0.7,0.5,3.2,2019-20,0.52,0.08
Amir Coffey,LAC,18.0,8.8,1.3,3.0,0.426,0.3,0.316,0.9,0.486,0.481,0.3,0.6,0.545,0.2,0.7,0.9,0.8,0.3,0.1,0.4,3.2,2019-20,0.49,0.16
Chimezie Metu,SAS,18.0,5.8,1.3,2.3,0.571,0.0,0.0,1.3,0.6,0.571,0.6,0.7,0.769,0.7,1.2,1.8,0.6,0.2,0.3,0.6,3.2,2019-20,0.61,0.24
Paul Watson,2TM,10.0,8.7,1.0,2.6,0.385,0.4,0.333,0.6,0.429,0.462,0.7,0.9,0.778,0.2,1.5,1.7,0.8,0.4,0.1,0.3,3.1,2019-20,0.52,0.4
Matthew Dellavedova,CLE,57.0,14.4,1.1,3.1,0.354,0.4,0.231,0.7,0.488,0.414,0.6,0.6,0.865,0.3,1.0,1.3,3.2,0.4,0.0,1.0,3.1,2019-20,0.46,0.09
Rayjon Tucker,UTA,20.0,8.1,1.0,2.2,0.465,0.2,0.176,0.9,0.654,0.5,1.0,1.2,0.826,0.2,0.9,1.0,0.3,0.1,0.1,0.4,3.1,2019-20,0.57,0.14
Bruno Caboclo,2TM,30.0,8.1,1.3,3.0,0.427,0.2,0.182,1.1,0.571,0.461,0.3,0.3,0.889,0.8,1.2,2.0,0.4,0.5,0.6,0.4,3.0,2019-20,0.48,0.15
Zylan Cheatham,NOP,4.0,12.8,1.5,2.3,0.667,0.0,0.0,1.5,0.75,0.667,0.0,0.0,,0.8,1.5,2.3,0.8,0.3,0.3,1.0,3.0,2019-20,0.65,1.22
Udonis Haslem,MIA,4.0,11.0,1.0,2.8,0.364,0.3,0.333,0.8,0.375,0.409,0.8,1.0,0.75,0.3,3.8,4.0,0.3,0.0,0.0,0.3,3.0,2019-20,0.46,1.25
B.J. Johnson,ORL,10.0,8.3,0.9,3.2,0.281,0.3,0.333,0.6,0.261,0.328,0.9,1.0,0.9,0.3,1.2,1.5,0.3,0.3,0.0,0.6,3.0,2019-20,0.41,0.21
T.J. Leaf,IND,28.0,7.9,1.3,3.1,0.419,0.2,0.278,1.1,0.456,0.448,0.3,0.6,0.438,0.8,1.7,2.5,0.3,0.4,0.1,0.3,3.0,2019-20,0.45,0.14
Admiral Schofield,WAS,33.0,11.2,1.1,2.8,0.38,0.6,0.311,0.5,0.516,0.484,0.3,0.5,0.667,0.2,1.2,1.4,0.5,0.2,0.1,0.2,3.0,2019-20,0.5,0.09
Chris Silva,MIA,44.0,7.9,1.1,1.8,0.615,0.0,0.0,1.1,0.64,0.615,0.8,1.3,0.673,1.4,1.5,2.9,0.5,0.2,0.5,0.7,3.0,2019-20,0.63,0.12
Johnathan Williams,WAS,15.0,12.0,1.3,2.3,0.559,0.0,0.0,1.3,0.594,0.559,0.5,0.9,0.538,1.6,2.7,4.3,0.5,0.1,0.5,0.3,3.0,2019-20,0.56,0.45
Jaylen Hoard,POR,13.0,7.9,1.2,2.5,0.469,0.0,0.0,1.2,0.517,0.469,0.6,1.0,0.615,1.1,1.4,2.5,0.3,0.4,0.0,0.3,2.9,2019-20,0.49,0.32
Adam Mokoka,CHI,11.0,10.2,1.1,2.5,0.429,0.5,0.4,0.5,0.462,0.536,0.2,0.4,0.5,0.6,0.3,0.9,0.4,0.4,0.0,0.2,2.9,2019-20,0.54,0.25
Andre Roberson,OKC,7.0,12.4,1.1,4.1,0.276,0.4,0.214,0.7,0.333,0.328,0.1,0.3,0.5,1.0,2.9,3.9,0.6,0.1,0.4,0.3,2.9,2019-20,0.34,0.63
Tyrone Wallace,ATL,14.0,11.4,1.0,3.1,0.318,0.1,0.067,0.9,0.448,0.33,0.8,1.2,0.647,0.2,1.4,1.6,0.9,0.5,0.1,0.7,2.9,2019-20,0.4,0.2
Justin Anderson,BRK,10.0,10.7,1.0,3.8,0.263,0.6,0.207,0.4,0.444,0.342,0.2,0.4,0.5,0.1,2.0,2.1,0.8,0.0,0.6,0.4,2.8,2019-20,0.35,0.29
Thanasis Antetokounmpo,MIL,20.0,6.5,1.2,2.4,0.5,0.0,0.0,1.2,0.632,0.5,0.4,0.9,0.412,0.6,0.6,1.2,0.8,0.4,0.1,0.6,2.8,2019-20,0.5,0.15
John Konchar,MEM,19.0,9.5,1.3,1.9,0.649,0.3,0.5,1.0,0.704,0.716,0.1,0.1,0.5,0.9,1.5,2.5,1.2,0.4,0.2,0.4,2.8,2019-20,0.72,0.32
Naz Mitrou-Long,IND,5.0,9.4,1.2,3.4,0.353,0.4,0.167,0.8,0.8,0.412,0.0,0.0,,0.0,1.4,1.4,1.6,0.2,0.2,0.6,2.8,2019-20,0.41,0.68
Joakim Noah,LAC,5.0,10.0,0.8,1.6,0.5,0.0,,0.8,0.5,0.5,1.2,1.6,0.75,1.0,2.2,3.2,1.4,0.2,0.2,1.2,2.8,2019-20,0.61,1.08
Chandler Parsons,ATL,5.0,10.8,1.0,3.6,0.278,0.8,0.286,0.2,0.25,0.389,0.0,0.0,,0.2,1.2,1.4,0.6,0.8,0.2,0.6,2.8,2019-20,0.39,0.52
Marial Shayok,PHI,4.0,7.0,0.8,3.0,0.25,0.5,0.333,0.3,0.167,0.333,0.8,1.0,0.75,0.3,1.5,1.8,0.3,0.0,0.3,0.8,2.8,2019-20,0.41,0.5
J.R. Smith,LAL,6.0,13.2,1.2,3.7,0.318,0.2,0.091,1.0,0.545,0.341,0.3,0.3,1.0,0.0,0.8,0.8,0.5,0.2,0.0,0.7,2.8,2019-20,0.37,0.18
Jarrod Uthoff,2TM,7.0,7.6,1.0,2.6,0.389,0.4,0.333,0.6,0.444,0.472,0.3,0.3,1.0,0.3,0.6,0.9,0.0,0.1,0.0,0.0,2.7,2019-20,0.49,0.3
Jarrell Brantley,UTA,9.0,10.7,1.1,3.1,0.357,0.3,0.231,0.8,0.467,0.411,0.1,0.2,0.5,0.2,2.0,2.2,1.2,0.3,0.6,0.8,2.7,2019-20,0.42,0.46
Deonte Burton,OKC,39.0,9.1,1.1,3.2,0.344,0.3,0.189,0.8,0.458,0.384,0.2,0.4,0.571,0.2,1.3,1.5,0.4,0.2,0.3,0.5,2.7,2019-20,0.4,0.06
Ryan Anderson,HOU,2.0,7.0,1.0,3.5,0.286,0.5,0.2,0.5,0.5,0.357,0.0,0.0,,0.0,3.5,3.5,1.0,0.5,0.0,0.5,2.5,2019-20,0.36,2.25
Justin James,SAC,36.0,6.4,1.0,2.3,0.417,0.3,0.31,0.7,0.473,0.47,0.3,0.6,0.476,0.2,0.7,0.9,0.5,0.2,0.3,0.2,2.5,2019-20,0.49,0.07
Romeo Langford,BOS,32.0,11.6,0.9,2.5,0.35,0.2,0.185,0.7,0.434,0.381,0.6,0.8,0.72,0.5,0.8,1.3,0.4,0.3,0.3,0.3,2.5,2019-20,0.44,0.08
Max Strus,CHI,2.0,3.0,1.0,1.5,0.667,0.0,0.0,1.0,1.0,0.667,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5,2019-20,0.73,1.25
Michael Kidd-Gilchrist,2TM,25.0,11.2,0.9,2.6,0.333,0.2,0.25,0.7,0.37,0.371,0.4,0.6,0.786,0.6,2.1,2.7,0.6,0.1,0.2,0.6,2.4,2019-20,0.42,0.14
Caleb Swanigan,2TM,27.0,10.7,1.0,1.7,0.596,0.0,0.0,1.0,0.622,0.596,0.3,0.6,0.529,1.0,2.7,3.7,1.1,0.1,0.3,1.4,2.4,2019-20,0.61,0.19
Stanley Johnson,TOR,25.0,6.0,0.9,2.4,0.373,0.3,0.292,0.6,0.429,0.432,0.4,0.6,0.563,0.3,1.2,1.5,0.8,0.2,0.2,0.6,2.4,2019-20,0.45,0.11
Terance Mann,LAC,41.0,8.8,0.9,1.9,0.468,0.2,0.35,0.7,0.508,0.513,0.4,0.7,0.667,0.2,1.1,1.3,1.3,0.3,0.1,0.4,2.4,2019-20,0.54,0.09
Norvel Pelle,PHI,24.0,9.7,1.0,2.0,0.521,0.0,0.0,1.0,0.532,0.521,0.3,0.6,0.5,0.8,2.2,3.0,0.3,0.1,1.3,0.8,2.4,2019-20,0.53,0.21
Gabe Vincent,MIA,9.0,9.2,0.9,4.1,0.216,0.7,0.222,0.2,0.2,0.297,0.0,0.0,,0.0,0.6,0.6,0.7,0.6,0.0,0.1,2.4,2019-20,0.29,0.11
Dewan Hernandez,TOR,6.0,4.7,0.8,2.3,0.357,0.2,0.5,0.7,0.333,0.393,0.5,0.8,0.6,0.8,1.5,2.3,0.5,0.2,0.0,0.5,2.3,2019-20,0.43,0.5
Shamorie Ponds,TOR,4.0,2.8,0.8,1.3,0.6,0.3,0.5,0.5,0.667,0.7,0.5,0.5,1.0,0.0,0.3,0.3,0.5,0.0,0.3,0.0,2.3,2019-20,0.76,0.72
Johnathan Motley,LAC,13.0,3.2,0.8,1.2,0.733,0.1,1.0,0.8,0.714,0.767,0.4,0.5,0.714,0.2,0.5,0.8,0.6,0.2,0.0,0.4,2.2,2019-20,0.77,0.22
Thabo Sefolosha,HOU,41.0,10.6,0.9,2.2,0.407,0.4,0.278,0.5,0.595,0.489,0.1,0.2,0.375,0.5,1.8,2.3,0.6,0.6,0.3,0.4,2.2,2019-20,0.48,0.1
Wenyen Gabriel,2TM,30.0,7.8,0.7,1.6,0.438,0.2,0.3,0.5,0.536,0.5,0.5,0.7,0.682,0.7,1.0,1.7,0.3,0.4,0.2,0.5,2.1,2019-20,0.55,0.1
Melvin Frazier,ORL,19.0,6.6,0.8,1.8,0.441,0.4,0.5,0.4,0.389,0.559,0.1,0.2,0.5,0.1,0.4,0.5,0.2,0.5,0.1,0.3,2.1,2019-20,0.56,0.11
Michael Frazier,HOU,13.0,11.2,0.5,2.2,0.241,0.3,0.174,0.2,0.5,0.31,0.7,1.1,0.643,0.1,0.7,0.8,0.2,0.2,0.0,0.4,2.1,2019-20,0.39,0.06
Khyri Thomas,DET,8.0,7.6,0.6,2.1,0.294,0.6,0.357,0.0,0.0,0.441,0.3,0.5,0.5,0.1,0.0,0.1,0.4,0.4,0.0,0.4,2.1,2019-20,0.45,0.11
Zach Norvell,2TM,5.0,8.2,0.6,2.4,0.25,0.6,0.375,0.0,0.0,0.375,0.2,0.2,1.0,0.0,1.2,1.2,0.6,0.4,0.0,0.6,2.0,2019-20,0.4,0.36
Derrick Walton,2TM,26.0,9.5,0.7,1.5,0.462,0.4,0.417,0.3,0.533,0.59,0.3,0.3,0.778,0.1,0.5,0.6,1.0,0.3,0.0,0.2,2.0,2019-20,0.61,0.11
Charlie Brown Jr.,ATL,10.0,4.0,0.6,1.9,0.316,0.3,0.333,0.3,0.3,0.395,0.5,0.5,1.0,0.2,0.2,0.4,0.2,0.2,0.2,0.3,2.0,2019-20,0.47,0.14
Alize Johnson,IND,17.0,6.9,0.7,1.7,0.414,0.2,0.375,0.5,0.429,0.466,0.4,0.6,0.7,0.9,1.9,2.8,0.4,0.2,0.1,0.4,2.0,2019-20,0.51,0.23
Louis King,DET,10.0,6.2,0.8,2.1,0.381,0.4,0.364,0.4,0.4,0.476,0.0,0.3,0.0,0.1,0.9,1.0,0.5,0.2,0.0,0.2,2.0,2019-20,0.45,0.19
Jalen Lecque,PHO,5.0,6.4,0.8,2.0,0.4,0.0,0.0,0.8,0.667,0.4,0.4,0.4,1.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4,2.0,2019-20,0.46,0.24
Malik Newman,CLE,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2019-20,0.35,-1.0
Josh Reaves,DAL,4.0,7.0,0.8,2.3,0.333,0.0,0.0,0.8,0.429,0.333,0.5,0.5,1.0,0.3,0.5,0.8,0.8,0.0,0.0,0.0,2.0,2019-20,0.4,0.52
Yuta Watanabe,MEM,18.0,5.8,0.8,1.9,0.441,0.2,0.375,0.7,0.462,0.485,0.2,0.4,0.375,0.4,0.7,1.1,0.3,0.3,0.1,0.1,2.0,2019-20,0.48,0.13
Ignas Brazdeikis,NYK,9.0,5.9,0.7,2.4,0.273,0.1,0.111,0.6,0.385,0.295,0.4,0.6,0.8,0.2,0.3,0.6,0.4,0.0,0.1,0.2,1.9,2019-20,0.36,0.1
Oshae Brissett,TOR,19.0,7.1,0.7,1.9,0.361,0.2,0.2,0.5,0.476,0.403,0.4,0.5,0.8,0.5,0.9,1.4,0.4,0.2,0.1,0.4,1.9,2019-20,0.45,0.12
Vic Law,ORL,8.0,7.8,0.8,2.3,0.333,0.1,0.143,0.6,0.455,0.361,0.3,0.8,0.333,0.3,1.1,1.4,0.4,0.3,0.0,0.3,1.9,2019-20,0.36,0.21
Vincent Poirier,BOS,22.0,5.9,0.8,1.6,0.472,0.0,0.5,0.7,0.471,0.486,0.3,0.3,0.857,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.9,2019-20,0.55,0.16
Tyler Cook,2TM,13.0,4.2,0.6,0.9,0.667,0.0,,0.6,0.667,0.667,0.5,0.6,0.875,0.5,0.6,1.1,0.1,0.2,0.0,0.2,1.8,2019-20,0.77,0.2
Ed Davis,UTA,28.0,10.8,0.8,1.6,0.478,0.0,,0.8,0.478,0.478,0.3,0.5,0.5,1.3,2.5,3.8,0.4,0.4,0.3,0.5,1.8,2019-20,0.49,0.19
Devon Hall,OKC,11.0,7.4,0.5,2.7,0.2,0.4,0.235,0.2,0.154,0.267,0.4,0.7,0.5,0.2,0.5,0.6,1.2,0.4,0.1,0.5,1.8,2019-20,0.3,0.1
Justin Patton,OKC,5.0,4.8,0.8,2.0,0.4,0.2,0.25,0.6,0.5,0.45,0.0,0.0,,0.2,0.8,1.0,0.4,0.0,0.0,0.4,1.8,2019-20,0.45,0.32
Kevin Hervey,OKC,10.0,5.2,0.7,2.7,0.259,0.3,0.15,0.4,0.571,0.315,0.0,0.0,,0.1,1.1,1.2,0.5,0.1,0.1,0.0,1.7,2019-20,0.31,0.16
Luc Mbah a Moute,HOU,3.0,8.3,0.7,1.7,0.4,0.0,0.0,0.7,0.667,0.4,0.3,0.7,0.5,0.3,0.3,0.7,0.0,0.7,0.0,0.3,1.7,2019-20,0.42,0.47
Juwan Morgan,UTA,21.0,6.4,0.7,1.2,0.577,0.1,0.375,0.6,0.667,0.635,0.1,0.2,0.75,0.5,0.9,1.4,0.3,0.0,0.1,0.3,1.7,2019-20,0.66,0.12
Chasson Randle,GSW,3.0,13.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.0,0.833,0.0,0.7,0.7,1.7,0.7,0.0,0.0,1.7,2019-20,0.39,1.07
Dean Wade,CLE,12.0,5.9,0.8,1.1,0.692,0.2,0.5,0.6,0.778,0.769,0.0,0.1,0.0,0.3,1.3,1.6,0.2,0.2,0.3,0.3,1.7,2019-20,0.74,0.28
Jared Dudley,LAL,45.0,8.1,0.5,1.3,0.4,0.4,0.429,0.1,0.333,0.55,0.0,0.0,1.0,0.1,1.0,1.2,0.6,0.3,0.1,0.2,1.5,2019-20,0.58,0.06
Josh Magette,ORL,8.0,4.8,0.6,1.9,0.333,0.1,0.25,0.5,0.364,0.367,0.1,0.3,0.5,0.1,0.6,0.8,0.6,0.4,0.1,0.6,1.5,2019-20,0.37,0.16
Jonah Bolden,2TM,7.0,6.7,0.6,1.6,0.364,0.0,0.0,0.6,0.571,0.364,0.3,0.6,0.5,0.4,0.9,1.3,0.0,0.4,0.3,0.3,1.4,2019-20,0.38,0.26
Kostas Antetokounmpo,LAL,5.0,4.0,0.6,0.6,1.0,0.0,,0.6,1.0,1.0,0.2,0.4,0.5,0.4,0.2,0.6,0.4,0.0,0.0,0.2,1.4,2019-20,0.9,0.4
