Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Mike Glenn,MIL,4.0,8.5,1.3,3.3,0.385,0.0,,1.3,0.385,0.385,1.3,1.8,0.714,0.0,0.5,0.5,0.3,0.3,0.0,0.0,3.8,1986-87,0,0.46,0.6
Buck Johnson,HOU,60.0,8.7,1.6,3.4,0.468,0.0,0.0,1.6,0.47,0.468,0.7,1.0,0.69,0.6,0.8,1.5,0.7,0.3,0.3,0.6,3.8,1986-87,0,0.49,0.06
Scott Skiles,MIL,13.0,15.8,1.4,4.8,0.29,0.2,0.214,1.2,0.313,0.315,0.8,0.9,0.833,0.5,1.5,2.0,3.5,0.4,0.1,1.6,3.8,1986-87,0,0.37,0.36
Chris Washburn,GSW,35.0,11.0,1.6,4.1,0.393,0.0,0.0,1.6,0.396,0.393,0.5,1.5,0.353,1.0,1.9,2.9,0.5,0.2,0.2,1.1,3.8,1986-87,0,0.4,0.09
Dave Feitl,HOU,62.0,8.0,1.4,3.3,0.436,0.0,0.0,1.4,0.438,0.436,0.9,1.1,0.746,0.6,1.3,1.9,0.4,0.1,0.1,0.6,3.7,1986-87,0,0.49,0.06
Ed Nealy,SAS,60.0,16.3,1.4,3.2,0.438,0.1,0.129,1.3,0.497,0.448,0.9,1.2,0.739,1.6,3.1,4.7,1.4,0.7,0.2,0.6,3.7,1986-87,0,0.5,0.13
Sam Vincent,BOS,46.0,8.1,1.3,3.0,0.441,0.0,,1.3,0.441,0.441,1.1,1.2,0.927,0.1,0.5,0.6,1.3,0.3,0.0,0.7,3.7,1986-87,0,0.52,0.07
Brad Wright,NYK,14.0,9.9,1.4,3.3,0.435,0.0,0.0,1.4,0.444,0.435,0.9,2.0,0.429,1.8,2.0,3.8,0.1,0.2,0.4,0.9,3.7,1986-87,0,0.44,0.31
Marc Iavaroni,UTA,78.0,10.8,1.3,2.8,0.465,0.0,0.0,1.3,0.474,0.465,1.0,1.5,0.672,0.8,1.4,2.2,0.5,0.2,0.1,0.7,3.6,1986-87,0,0.52,0.05
Charles Jones,WSB,79.0,20.4,1.5,3.2,0.474,0.0,0.0,1.5,0.476,0.474,0.6,1.0,0.632,1.8,2.7,4.5,1.0,0.8,2.1,1.0,3.6,1986-87,0,0.49,0.11
Pace Mannion,NJN,23.0,12.3,1.3,4.1,0.33,0.1,0.333,1.2,0.329,0.346,0.8,1.3,0.581,0.4,1.3,1.7,2.0,0.8,0.2,1.0,3.6,1986-87,0,0.39,0.17
Perry Moss,GSW,64.0,10.9,1.4,3.2,0.44,0.0,0.071,1.4,0.466,0.442,0.8,1.1,0.71,0.5,1.0,1.5,1.4,0.7,0.0,0.9,3.6,1986-87,0,0.49,0.07
Tony Campbell,DET,40.0,8.3,1.4,3.6,0.393,0.0,0.0,1.4,0.401,0.393,0.6,1.0,0.615,0.5,0.9,1.5,0.5,0.3,0.0,0.9,3.5,1986-87,0,0.43,0.06
Franklin Edwards,SAC,8.0,15.3,1.1,4.0,0.281,0.0,0.0,1.1,0.321,0.281,1.3,1.8,0.714,0.3,1.0,1.3,3.6,0.6,0.0,2.1,3.5,1986-87,0,0.37,0.44
Elston Turner,CHI,70.0,13.4,1.6,3.6,0.444,0.0,0.125,1.6,0.455,0.446,0.3,0.4,0.742,0.5,1.2,1.6,1.5,0.4,0.1,0.4,3.5,1986-87,0,0.46,0.07
T.R. Dunn,DEN,81.0,23.9,1.5,3.4,0.428,0.0,0.0,1.5,0.431,0.428,0.4,0.7,0.655,1.1,2.1,3.3,1.8,1.2,0.3,0.4,3.4,1986-87,0,0.46,0.09
Kenny Green,PHI,19.0,9.1,1.3,3.7,0.357,0.0,,1.3,0.357,0.357,0.7,1.0,0.737,0.3,1.2,1.5,0.4,0.2,0.1,0.8,3.4,1986-87,0,0.41,0.11
Maurice Martin,DEN,43.0,6.7,1.2,3.1,0.378,0.1,0.2,1.1,0.4,0.389,1.0,1.5,0.636,0.3,0.7,1.0,0.8,0.3,0.1,0.8,3.4,1986-87,0,0.45,0.06
Jay Murphy,WSB,21.0,6.7,1.5,3.4,0.431,0.0,,1.5,0.431,0.431,0.4,0.8,0.563,0.8,1.0,1.9,0.2,0.1,0.1,0.3,3.4,1986-87,0,0.45,0.15
Michael Brooks,IND,10.0,14.8,1.3,3.7,0.351,0.0,,1.3,0.351,0.351,0.7,1.0,0.7,0.9,1.9,2.8,1.1,0.9,0.0,1.1,3.3,1986-87,0,0.4,0.43
Stewart Granger,NYK,15.0,11.1,1.3,3.6,0.37,0.0,0.0,1.3,0.392,0.37,0.6,0.7,0.818,0.4,0.7,1.1,1.8,0.5,0.1,1.5,3.3,1986-87,0,0.42,0.19
Michael Holton,POR,58.0,8.3,1.2,2.9,0.409,0.1,0.304,1.1,0.426,0.43,0.8,0.9,0.8,0.2,0.5,0.7,1.3,0.3,0.0,0.7,3.3,1986-87,0,0.5,0.05
Scooter McCray,CLE,24.0,11.6,1.3,2.7,0.462,0.0,,1.3,0.462,0.462,0.8,1.7,0.488,0.8,1.6,2.4,1.0,0.4,0.2,1.0,3.3,1986-87,0,0.48,0.17
Mark Olberding,SAC,76.0,13.2,0.9,2.2,0.418,0.0,0.0,0.9,0.421,0.418,1.5,1.7,0.885,0.7,1.8,2.4,1.2,0.2,0.1,0.7,3.3,1986-87,0,0.56,0.07
Walker Russell,IND,48.0,10.6,1.3,3.4,0.388,0.0,0.125,1.3,0.416,0.394,0.6,0.8,0.73,0.4,0.8,1.1,2.7,0.4,0.1,1.3,3.3,1986-87,0,0.44,0.08
Keith Smith,MIL,42.0,11.0,1.4,3.6,0.38,0.1,0.333,1.3,0.383,0.39,0.5,0.7,0.75,0.3,0.5,0.8,1.0,0.6,0.1,0.7,3.3,1986-87,0,0.42,0.06
Scott Wedman,BOS,6.0,13.0,1.5,4.5,0.333,0.2,0.5,1.3,0.32,0.352,0.2,0.3,0.5,0.5,1.0,1.5,1.0,0.3,0.3,0.5,3.3,1986-87,0,0.36,0.47
Clemon Johnson,SEA,78.0,13.5,1.1,2.3,0.494,0.0,0.0,1.1,0.5,0.494,0.9,1.4,0.636,1.4,2.2,3.6,0.3,0.3,0.5,0.5,3.2,1986-87,0,0.55,0.07
Mark McNamara,PHI,11.0,10.3,1.3,2.7,0.467,0.0,,1.3,0.467,0.467,0.6,1.7,0.368,1.5,1.7,3.3,0.2,0.1,0.0,0.7,3.2,1986-87,0,0.46,0.33
Manute Bol,WSB,82.0,18.9,1.3,2.8,0.446,0.0,0.0,1.3,0.448,0.446,0.5,0.8,0.672,1.0,3.4,4.4,0.1,0.2,3.7,0.7,3.1,1986-87,0,0.49,0.11
Dudley Bradley,MIL,68.0,13.2,1.1,3.1,0.357,0.2,0.26,0.9,0.387,0.387,0.7,0.9,0.81,0.5,1.0,1.5,1.0,1.5,0.1,0.5,3.1,1986-87,0,0.44,0.07
Bill Martin,NYK,8.0,8.5,1.1,3.1,0.36,0.0,,1.1,0.36,0.36,0.9,1.0,0.875,0.3,0.6,0.9,0.0,0.5,0.3,0.9,3.1,1986-87,0,0.44,0.22
Hank McDowell,MIL,7.0,10.0,1.1,2.4,0.471,0.0,,1.1,0.471,0.471,0.9,1.0,0.857,1.3,1.4,2.7,0.3,0.3,0.0,0.4,3.1,1986-87,0,0.55,0.66
Clinton Smith,GSW,41.0,8.3,1.2,2.9,0.427,0.0,0.0,1.2,0.435,0.427,0.7,0.9,0.75,0.6,0.7,1.4,1.1,0.3,0.0,0.6,3.1,1986-87,0,0.47,0.08
Jim Lampley,PHI,1.0,16.0,1.0,3.0,0.333,0.0,,1.0,0.333,0.333,1.0,2.0,0.5,1.0,4.0,5.0,0.0,1.0,0.0,1.0,3.0,1986-87,0,0.39,5.0
Michael Phelps,SEA,60.0,7.8,1.3,2.9,0.426,0.0,0.1,1.2,0.446,0.429,0.5,0.7,0.705,0.3,0.6,0.8,1.1,0.4,0.0,0.5,3.0,1986-87,0,0.47,0.05
Nick Vanos,PHO,57.0,11.2,1.1,2.8,0.411,0.0,0.0,1.1,0.417,0.411,0.7,1.0,0.644,1.2,2.0,3.2,0.8,0.3,0.4,0.8,2.9,1986-87,0,0.45,0.08
Ben Poquette,2TM,58.0,10.4,1.1,2.1,0.508,0.0,0.0,1.1,0.525,0.508,0.7,0.9,0.8,0.5,1.2,1.7,0.6,0.2,0.6,0.4,2.8,1986-87,0,0.56,0.07
Richard Anderson,HOU,51.0,6.1,1.2,2.7,0.424,0.1,0.25,1.1,0.447,0.439,0.4,0.6,0.759,0.5,1.1,1.5,0.6,0.1,0.1,0.4,2.8,1986-87,0,0.47,0.06
Forrest McKenzie,SAS,6.0,7.0,1.2,4.7,0.25,0.2,0.5,1.0,0.231,0.268,0.3,0.3,1.0,0.3,0.8,1.2,0.2,0.2,0.0,0.5,2.8,1986-87,0,0.29,0.07
Otis Smith,DEN,28.0,6.0,1.2,2.8,0.418,0.0,0.0,1.2,0.429,0.418,0.4,0.8,0.571,0.6,0.6,1.2,0.8,0.0,0.0,0.7,2.8,1986-87,0,0.44,0.08
Bill Walton,BOS,10.0,11.2,1.0,2.6,0.385,0.0,,1.0,0.385,0.385,0.8,1.5,0.533,1.1,2.0,3.1,0.9,0.1,1.0,1.5,2.8,1986-87,0,0.43,0.41
Russ Schoene,SEA,63.0,9.2,1.1,3.0,0.374,0.0,0.154,1.1,0.39,0.379,0.5,0.7,0.63,0.8,1.0,1.9,0.4,0.3,0.2,0.7,2.7,1986-87,0,0.41,0.04
Bill Wennington,DAL,58.0,9.7,1.0,2.3,0.424,0.0,0.0,1.0,0.431,0.424,0.8,1.0,0.75,0.9,1.3,2.2,0.4,0.2,0.2,0.7,2.7,1986-87,0,0.49,0.06
Steffond Johnson,LAC,29.0,8.1,0.9,2.2,0.422,0.0,0.0,0.9,0.443,0.422,0.7,1.3,0.526,0.5,1.0,1.5,0.2,0.3,0.1,0.6,2.6,1986-87,0,0.47,0.08
Paul Mokeski,MIL,62.0,10.1,0.8,2.1,0.403,0.0,0.0,0.8,0.406,0.403,0.7,1.0,0.719,0.7,1.5,2.2,0.4,0.3,0.2,0.4,2.4,1986-87,0,0.47,0.06
Danny Vranes,PHI,58.0,14.1,1.0,2.4,0.428,0.0,0.2,1.0,0.436,0.431,0.4,0.8,0.467,0.9,1.6,2.5,0.5,0.6,0.4,0.4,2.4,1986-87,0,0.44,0.07
Conner Henry,2TM,54.0,6.0,0.9,2.5,0.338,0.2,0.31,0.6,0.351,0.386,0.3,0.5,0.63,0.1,0.5,0.6,0.6,0.2,0.0,0.5,2.3,1986-87,0,0.42,0.03
Pete Myers,CHI,29.0,5.3,0.7,1.8,0.365,0.0,0.0,0.7,0.413,0.365,1.0,1.5,0.651,0.3,0.3,0.6,0.7,0.5,0.1,0.3,2.3,1986-87,0,0.47,0.08
Dennis Nutt,DAL,25.0,3.6,0.6,1.6,0.4,0.2,0.294,0.4,0.478,0.463,0.8,0.9,0.909,0.0,0.3,0.3,0.6,0.3,0.0,0.4,2.3,1986-87,0,0.58,0.08
Mike Smrek,LAL,35.0,6.7,0.9,1.7,0.5,0.0,,0.9,0.5,0.5,0.5,0.7,0.64,0.4,0.7,1.1,0.1,0.1,0.4,0.5,2.2,1986-87,0,0.55,0.07
Bob Thornton,NYK,33.0,8.5,0.9,2.0,0.433,0.0,0.0,0.9,0.439,0.433,0.4,0.6,0.65,0.5,1.2,1.7,0.2,0.1,0.1,0.7,2.2,1986-87,0,0.49,0.07
Mike O'Koren,WSB,15.0,8.2,1.1,2.8,0.381,0.0,0.0,1.1,0.4,0.381,0.0,0.1,0.0,0.4,0.5,0.9,0.9,0.1,0.0,0.4,2.1,1986-87,0,0.37,0.12
Stuart Gray,IND,55.0,8.3,0.7,1.8,0.406,0.0,,0.7,0.406,0.406,0.5,0.7,0.718,0.7,1.6,2.3,0.5,0.2,0.5,0.7,2.0,1986-87,0,0.47,0.06
Jerome Henderson,MIL,6.0,6.0,0.7,2.2,0.308,0.0,,0.7,0.308,0.308,0.7,0.7,1.0,0.3,0.8,1.2,0.0,0.2,0.2,1.0,2.0,1986-87,0,0.4,0.18
Cozell McQueen,DET,3.0,2.3,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,1.0,1.7,2.7,0.0,0.0,0.3,0.0,2.0,1986-87,0,1.0,1.67
Dwayne Polee,LAC,1.0,6.0,1.0,4.0,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1986-87,0,0.25,-1.0
McKinley Singleton,NYK,2.0,5.0,1.0,1.5,0.667,0.0,0.0,1.0,1.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,1986-87,0,0.67,1.0
Pete Verhoeven,IND,5.0,8.8,1.0,2.8,0.357,0.0,,1.0,0.357,0.357,0.0,0.0,,0.4,1.0,1.4,0.4,0.4,0.2,0.0,2.0,1986-87,0,0.36,0.52
Chris Engler,3TM,30.0,6.5,0.8,1.7,0.451,0.0,,0.8,0.451,0.451,0.4,0.5,0.75,0.8,1.1,1.9,0.3,0.2,0.4,0.4,1.9,1986-87,0,0.49,0.11
Chris Engler,POR,7.0,2.4,0.6,1.1,0.5,0.0,,0.6,0.5,0.5,0.4,0.4,1.0,0.9,0.3,1.1,0.1,0.1,0.1,0.3,1.6,1986-87,0,0.63,0.31
Chris Engler,MIL,5.0,9.6,0.6,2.4,0.25,0.0,,0.6,0.25,0.25,0.2,0.2,1.0,0.6,2.6,3.2,0.6,0.2,0.2,0.0,1.4,1986-87,0,0.28,0.76
Chris Engler,NJN,18.0,7.2,0.9,1.7,0.516,0.0,,0.9,0.516,0.516,0.4,0.7,0.667,0.8,1.1,1.8,0.2,0.2,0.5,0.6,2.2,1986-87,0,0.55,0.18
Rick Carlisle,BOS,42.0,7.1,0.7,2.2,0.326,0.1,0.313,0.6,0.329,0.353,0.4,0.5,0.75,0.2,0.5,0.7,0.8,0.2,0.0,0.6,1.9,1986-87,0,0.39,0.03
Chuck Nevitt,DET,41.0,6.5,0.8,1.5,0.492,0.0,,0.8,0.492,0.492,0.3,0.6,0.583,0.9,1.1,2.0,0.1,0.2,0.7,0.5,1.9,1986-87,0,0.54,0.08
Granville Waiters,CHI,44.0,12.1,0.9,2.1,0.43,0.0,0.0,0.9,0.435,0.43,0.1,0.2,0.556,0.9,1.1,2.0,0.5,0.2,0.7,0.4,1.9,1986-87,0,0.43,0.08
Uwe Blab,DAL,30.0,5.3,0.7,1.7,0.392,0.0,,0.7,0.392,0.392,0.4,0.9,0.464,0.4,0.8,1.2,0.4,0.1,0.3,0.5,1.8,1986-87,0,0.43,0.06
Bruce Douglas,SAC,8.0,12.3,0.9,3.0,0.292,0.0,0.0,0.9,0.304,0.292,0.0,0.5,0.0,0.6,1.1,1.8,2.1,1.1,0.0,1.1,1.8,1986-87,0,0.28,0.39
Greg Dreiling,IND,24.0,5.3,0.7,1.5,0.432,0.0,,0.7,0.432,0.432,0.4,0.5,0.833,0.5,1.3,1.8,0.3,0.1,0.1,0.3,1.8,1986-87,0,0.52,0.12
Scott Hastings,ATL,40.0,6.4,0.6,1.7,0.338,0.1,0.167,0.5,0.375,0.353,0.6,0.7,0.793,0.4,1.4,1.8,0.3,0.3,0.2,0.3,1.8,1986-87,0,0.45,0.07
Jeff Taylor,DET,12.0,3.7,0.5,0.8,0.6,0.0,,0.5,0.6,0.6,0.8,0.8,0.9,0.1,0.3,0.3,0.3,0.2,0.1,0.7,1.8,1986-87,0,0.78,0.14
Marvin Webster,MIL,15.0,6.8,0.7,1.3,0.526,0.1,1.0,0.6,0.5,0.553,0.4,0.5,0.75,0.8,0.9,1.7,0.2,0.2,0.5,0.5,1.8,1986-87,0,0.59,0.21
Greg Kite,BOS,74.0,10.1,0.6,1.5,0.427,0.0,0.0,0.6,0.431,0.427,0.4,1.0,0.382,0.8,1.5,2.3,0.4,0.2,0.6,0.5,1.7,1986-87,0,0.44,0.04
Ron Rowan,POR,7.0,2.3,0.6,1.3,0.444,0.1,1.0,0.4,0.375,0.5,0.4,0.6,0.75,0.1,0.0,0.1,0.1,0.6,0.0,0.4,1.7,1986-87,0,0.54,0.17
Kevin Henderson,GSW,5.0,9.0,0.6,1.6,0.375,0.0,,0.6,0.375,0.375,0.4,0.4,1.0,0.2,0.4,0.6,2.2,0.2,0.0,0.8,1.6,1986-87,0,0.45,0.56
Mike Brittain,SAS,6.0,4.8,0.7,1.5,0.444,0.0,,0.7,0.444,0.444,0.2,0.3,0.5,0.3,0.3,0.7,0.3,0.2,0.0,0.3,1.5,1986-87,0,0.46,0.25
Curtis Kitchen,SEA,6.0,5.2,0.5,1.0,0.5,0.0,0.0,0.5,0.6,0.5,0.5,0.7,0.75,0.7,0.8,1.5,0.2,0.3,0.5,0.0,1.5,1986-87,0,0.57,0.55
David Thirdkill,BOS,17.0,5.2,0.6,1.4,0.417,0.0,0.0,0.6,0.435,0.417,0.3,0.9,0.313,0.3,0.8,1.1,0.1,0.1,0.0,0.3,1.5,1986-87,0,0.42,0.06
Cedric Henderson,2TM,8.0,2.0,0.5,1.0,0.5,0.0,,0.5,0.5,0.5,0.4,0.4,1.0,0.4,0.6,1.0,0.0,0.0,0.0,0.5,1.4,1986-87,0,0.6,0.18
Perry Young,2TM,9.0,8.0,0.7,2.3,0.286,0.0,,0.7,0.286,0.286,0.1,0.2,0.5,0.3,0.6,0.9,0.8,0.6,0.1,0.4,1.4,1986-87,0,0.29,0.19
Myron Jackson,DAL,8.0,2.8,0.3,1.1,0.222,0.0,,0.3,0.222,0.222,0.9,1.0,0.875,0.1,0.3,0.4,0.8,0.1,0.0,0.6,1.4,1986-87,0,0.45,0.15
Joe Binion,POR,11.0,4.6,0.4,0.9,0.4,0.0,,0.4,0.4,0.4,0.5,0.9,0.6,0.7,0.9,1.6,0.1,0.2,0.2,0.3,1.3,1986-87,0,0.5,0.2
Jerry Eaves,SAC,3.0,8.7,0.3,2.7,0.125,0.0,,0.3,0.125,0.125,0.7,0.7,1.0,0.3,0.0,0.3,0.0,0.3,0.0,0.7,1.3,1986-87,0,0.22,-0.4
Andre Turner,BOS,3.0,6.0,0.7,1.7,0.4,0.0,0.0,0.7,0.5,0.4,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,1.7,1.3,1986-87,0,0.38,-0.13
Michael Wilson,2TM,7.0,6.4,0.4,1.4,0.3,0.0,,0.4,0.3,0.3,0.3,0.3,1.0,0.1,0.4,0.6,1.0,0.1,0.0,0.7,1.1,1986-87,0,0.36,0.16
Fernando Martín,POR,24.0,6.1,0.4,1.3,0.29,0.0,0.0,0.4,0.3,0.29,0.2,0.5,0.364,0.3,0.8,1.2,0.4,0.3,0.0,0.8,0.9,1986-87,0,0.3,0.03
Fred Cofield,CHI,5.0,5.4,0.4,2.2,0.182,0.0,0.0,0.4,0.2,0.182,0.0,0.0,,0.2,0.8,1.0,0.8,0.4,0.0,0.2,0.8,1986-87,0,0.18,0.2
Pete Williams,DEN,5.0,2.0,0.2,0.4,0.5,0.0,,0.2,0.5,0.5,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.4,1986-87,0,0.5,0.08
John Schweitz,DET,3.0,2.3,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.7,0.0,1986-87,0,0.0,-0.23
League Average,,,,,,0.48,,0.301,,0.49,0.488,,,0.763,,,,,,,,,1986-87,0,,
