Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Jim Spanarkel,DAL,7.0,7.7,1.0,2.3,0.438,0.1,0.5,0.9,0.429,0.469,1.3,1.9,0.692,0.7,0.3,1.0,0.7,0.9,0.0,0.6,3.4,1983-84,0,0.54,0.5
Craig Ehlo,HOU,7.0,9.0,1.6,3.9,0.407,0.0,,1.6,0.407,0.407,0.1,0.1,1.0,0.6,0.7,1.3,0.9,0.4,0.0,0.4,3.3,1983-84,0,0.42,0.46
Larry Spriggs,LAL,38.0,9.6,1.2,2.2,0.537,0.0,0.0,1.2,0.55,0.537,0.9,1.3,0.72,0.4,1.2,1.6,0.8,0.3,0.1,0.9,3.3,1983-84,0,0.6,0.1
Sedale Threatt,PHI,45.0,10.3,1.4,3.3,0.419,0.0,0.125,1.4,0.436,0.422,0.5,0.6,0.821,0.4,0.5,0.9,0.9,0.3,0.0,0.7,3.3,1983-84,0,0.46,0.06
M.L. Carr,BOS,60.0,9.8,1.2,2.9,0.409,0.1,0.2,1.1,0.429,0.418,0.7,0.8,0.875,0.4,0.8,1.3,0.8,0.3,0.1,0.8,3.1,1983-84,0,0.48,0.05
Mitch Kupchak,LAL,34.0,9.5,1.2,3.2,0.38,0.0,0.0,1.2,0.383,0.38,0.6,1.0,0.647,1.0,1.5,2.6,0.2,0.1,0.2,0.6,3.1,1983-84,0,0.43,0.09
Larry Micheaux,KCK,39.0,8.5,1.3,2.3,0.544,0.0,,1.3,0.544,0.544,0.5,1.0,0.538,1.0,1.9,2.9,0.5,0.5,0.3,0.5,3.1,1983-84,0,0.57,0.14
Ray Tolbert,DET,49.0,9.7,1.3,2.5,0.529,0.0,0.0,1.3,0.533,0.529,0.5,0.9,0.511,0.9,1.1,2.0,0.5,0.2,0.4,0.5,3.1,1983-84,0,0.54,0.08
Dave Robisch,3TM,31.0,11.0,1.1,3.1,0.365,0.0,,1.1,0.365,0.365,0.7,0.8,0.846,0.5,1.4,1.9,0.6,0.1,0.1,0.4,3.0,1983-84,0,0.43,0.1
Dave Robisch,DEN,19.0,7.4,0.7,2.1,0.325,0.0,,0.7,0.325,0.325,0.6,0.7,0.846,0.1,1.1,1.1,0.7,0.0,0.1,0.6,1.9,1983-84,0,0.39,0.09
Dave Robisch,SAS,4.0,9.3,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,0.5,1.5,2.0,0.3,0.0,0.0,0.3,2.0,1983-84,0,0.5,0.75
Dave Robisch,KCK,8.0,20.3,2.3,6.0,0.375,0.0,,2.3,0.375,0.375,1.4,1.6,0.846,1.5,2.1,3.6,0.8,0.4,0.1,0.0,5.9,1983-84,0,0.44,0.86
Armond Hill,ATL,15.0,12.1,0.9,3.1,0.304,0.0,,0.9,0.304,0.304,1.1,1.4,0.81,0.1,0.5,0.7,2.3,0.5,0.0,0.9,3.0,1983-84,0,0.4,0.21
Tracy Jackson,IND,2.0,5.0,0.5,2.0,0.25,0.0,,0.5,0.25,0.25,2.0,2.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,3.0,1983-84,0,0.52,0.75
Major Jones,HOU,57.0,8.3,1.2,2.3,0.538,0.0,,1.2,0.538,0.538,0.5,0.9,0.612,0.6,1.4,2.0,0.5,0.2,0.2,0.5,3.0,1983-84,0,0.56,0.07
DeWayne Scales,WSB,2.0,6.5,1.5,2.5,0.6,0.0,,1.5,0.6,0.6,0.0,1.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,1.0,3.0,1983-84,0,0.51,1.0
Randy Breuer,MIL,57.0,8.3,1.2,3.1,0.384,0.0,,1.2,0.384,0.384,0.6,0.8,0.696,0.8,1.1,1.9,0.3,0.2,0.7,0.6,2.9,1983-84,0,0.42,0.06
John Paxson,SAS,49.0,9.3,1.2,2.8,0.445,0.1,0.182,1.2,0.496,0.46,0.3,0.5,0.615,0.1,0.6,0.7,3.0,0.2,0.0,0.7,2.9,1983-84,0,0.48,0.09
John Pinone,ATL,7.0,9.3,1.0,1.9,0.538,0.0,,1.0,0.538,0.538,0.9,1.4,0.6,0.0,1.4,1.4,0.4,0.3,0.1,0.7,2.9,1983-84,0,0.58,0.43
Elston Turner,DAL,47.0,11.4,1.1,3.2,0.36,0.0,0.111,1.1,0.376,0.363,0.6,0.7,0.824,0.9,1.1,2.0,1.3,0.6,0.0,0.6,2.9,1983-84,0,0.41,0.09
Bob Hansen,UTA,55.0,7.6,1.2,2.6,0.448,0.0,0.0,1.2,0.474,0.448,0.3,0.5,0.643,0.2,0.6,0.9,0.8,0.3,0.1,0.6,2.7,1983-84,0,0.48,0.05
Scooter McCray,SEA,47.0,11.1,1.0,2.6,0.388,0.0,,1.0,0.388,0.388,0.7,1.1,0.7,1.0,1.5,2.4,0.9,0.2,0.4,0.7,2.7,1983-84,0,0.44,0.08
Pete Verhoeven,POR,43.0,7.6,1.2,2.3,0.5,0.0,0.0,1.2,0.505,0.5,0.4,0.6,0.68,0.6,0.8,1.4,0.5,0.5,0.3,0.5,2.7,1983-84,0,0.53,0.08
Eddie Jordan,2TM,16.0,13.1,1.1,3.1,0.347,0.0,0.0,1.1,0.37,0.347,0.5,0.8,0.667,0.2,0.9,1.1,2.8,1.6,0.0,1.6,2.6,1983-84,0,0.38,0.26
Earl Cureton,DET,73.0,12.4,1.1,2.4,0.458,0.0,0.0,1.1,0.46,0.458,0.4,0.8,0.525,1.2,2.8,3.9,0.5,0.3,0.4,0.8,2.6,1983-84,0,0.47,0.07
Eric Fernsten,NYK,32.0,12.6,0.9,1.6,0.558,0.0,,0.9,0.558,0.558,0.8,1.1,0.735,0.9,1.8,2.7,0.3,0.5,0.3,0.6,2.6,1983-84,0,0.62,0.15
Walker Russell,DET,16.0,7.4,0.9,2.6,0.333,0.1,0.5,0.8,0.325,0.345,0.8,0.8,0.923,0.4,0.8,1.2,1.4,0.3,0.0,0.6,2.6,1983-84,0,0.44,0.2
Alvin Scott,PHO,65.0,11.3,0.8,1.9,0.444,0.0,0.5,0.8,0.443,0.448,0.9,1.1,0.778,0.4,1.1,1.5,0.7,0.3,0.3,0.6,2.6,1983-84,0,0.55,0.05
Foots Walker,NJN,34.0,11.1,0.9,2.6,0.356,0.1,0.4,0.9,0.353,0.367,0.7,0.8,0.889,0.2,0.7,0.9,2.4,0.6,0.1,0.9,2.6,1983-84,0,0.44,0.11
J.J. Anderson,UTA,48.0,6.5,1.1,2.7,0.423,0.0,0.0,1.1,0.433,0.423,0.3,0.6,0.414,0.8,0.5,1.3,0.5,0.3,0.2,0.4,2.5,1983-84,0,0.42,0.05
Dave Batton,SAS,4.0,7.8,1.3,2.5,0.5,0.0,,1.3,0.5,0.5,0.0,0.0,,0.3,0.8,1.0,0.8,0.0,0.8,1.0,2.5,1983-84,0,0.5,0.72
Ed Nealy,KCK,71.0,13.5,0.9,1.8,0.5,0.0,,0.9,0.5,0.5,0.7,0.8,0.8,1.0,2.1,3.1,0.7,0.6,0.1,0.5,2.5,1983-84,0,0.58,0.08
Len Elmore,NYK,65.0,12.8,1.0,2.4,0.408,0.0,,1.0,0.408,0.408,0.4,0.6,0.711,1.0,1.6,2.5,0.5,0.4,0.5,0.7,2.4,1983-84,0,0.45,0.06
Roger Phegley,2TM,13.0,6.7,0.8,2.7,0.314,0.2,0.4,0.7,0.3,0.343,0.3,0.3,1.0,0.2,0.7,0.8,0.8,0.1,0.0,0.5,2.2,1983-84,0,0.39,0.12
Clay Johnson,SEA,25.0,7.0,0.8,2.0,0.4,0.0,1.0,0.8,0.388,0.41,0.6,0.9,0.636,0.2,0.2,0.5,0.6,0.3,0.1,0.5,2.2,1983-84,0,0.46,0.07
Billy Paultz,ATL,40.0,12.2,0.9,2.2,0.409,0.0,,0.9,0.409,0.409,0.4,0.8,0.515,0.9,2.0,2.8,0.5,0.2,0.2,0.6,2.2,1983-84,0,0.43,0.09
Harvey Catchings,MIL,69.0,16.8,0.9,2.2,0.399,0.0,0.0,0.9,0.401,0.399,0.3,0.6,0.524,1.3,2.6,3.9,0.6,0.4,1.2,0.8,2.1,1983-84,0,0.43,0.08
Kenny Dennard,DEN,43.0,9.6,0.8,2.3,0.364,0.1,0.3,0.8,0.371,0.379,0.3,0.6,0.625,0.9,1.5,2.3,1.0,0.5,0.2,0.7,2.1,1983-84,0,0.41,0.08
Pace Mannion,GSW,57.0,8.2,0.9,2.2,0.397,0.1,0.231,0.8,0.416,0.409,0.3,0.4,0.783,0.4,0.6,1.0,0.8,0.4,0.0,0.4,2.1,1983-84,0,0.44,0.04
Linton Townes,2TM,4.0,4.8,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,0.0,0.3,0.3,0.3,0.3,0.5,0.3,2.0,1983-84,0,0.5,0.52
Darrell Lockhart,SAS,2.0,7.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,1.0,2.0,1983-84,0,1.0,1.25
Bob Miller,SAS,2.0,4.0,1.0,1.5,0.667,0.0,,1.0,0.667,0.667,0.0,0.0,,1.0,1.5,2.5,0.5,0.0,0.5,0.0,2.0,1983-84,0,0.67,2.5
Bryan Warrick,WSB,32.0,7.9,0.8,2.1,0.409,0.0,0.333,0.8,0.413,0.417,0.3,0.5,0.5,0.2,0.5,0.7,1.3,0.3,0.1,0.6,2.0,1983-84,0,0.43,0.07
Bruce Kuczenski,3TM,15.0,7.9,0.7,2.5,0.27,0.0,,0.7,0.27,0.27,0.5,0.8,0.667,0.5,1.1,1.5,0.5,0.1,0.1,1.0,1.9,1983-84,0,0.33,0.07
Bruce Kuczenski,NJN,7.0,4.0,0.6,1.7,0.333,0.0,,0.6,0.333,0.333,0.4,0.9,0.5,0.4,0.7,1.1,0.6,0.0,0.0,0.3,1.6,1983-84,0,0.38,0.2
Bruce Kuczenski,PHI,3.0,13.3,0.3,2.7,0.125,0.0,,0.3,0.125,0.125,0.3,0.7,0.5,0.3,1.7,2.0,0.7,0.3,0.3,1.7,1.0,1983-84,0,0.17,-0.07
Bruce Kuczenski,IND,5.0,10.2,1.0,3.4,0.294,0.0,,1.0,0.294,0.294,0.8,0.8,1.0,0.6,1.2,1.8,0.4,0.0,0.0,1.6,2.8,1983-84,0,0.37,0.2
Tom Boswell,UTA,38.0,6.9,0.7,1.4,0.538,0.0,1.0,0.7,0.529,0.548,0.4,0.6,0.762,0.7,0.9,1.7,0.4,0.2,0.0,0.3,1.9,1983-84,0,0.57,0.08
Greg Kite,BOS,35.0,5.6,0.9,1.9,0.455,0.0,,0.9,0.455,0.455,0.1,0.5,0.313,0.8,1.0,1.8,0.2,0.0,0.1,0.6,1.9,1983-84,0,0.45,0.06
Lionel Hollins,DET,32.0,6.8,0.8,2.0,0.381,0.0,0.0,0.8,0.393,0.381,0.3,0.4,0.846,0.1,0.6,0.7,1.9,0.4,0.0,0.8,1.8,1983-84,0,0.41,0.08
Ken Austin,DET,7.0,4.0,0.9,1.9,0.462,0.0,,0.9,0.462,0.462,0.0,0.0,,0.3,0.1,0.4,0.1,0.1,0.1,0.4,1.7,1983-84,0,0.45,0.14
Carlos Clark,BOS,31.0,4.1,0.6,1.7,0.365,0.0,0.0,0.6,0.38,0.365,0.5,0.6,0.889,0.2,0.3,0.5,0.5,0.3,0.0,0.4,1.7,1983-84,0,0.43,0.05
Chris Engler,GSW,46.0,7.8,0.7,1.8,0.398,0.0,,0.7,0.398,0.398,0.3,0.5,0.609,0.6,1.5,2.1,0.2,0.2,0.1,0.5,1.7,1983-84,0,0.42,0.05
Mike Gibson,WSB,32.0,7.2,0.7,1.7,0.382,0.0,,0.7,0.382,0.382,0.3,0.5,0.647,0.9,1.2,2.1,0.3,0.2,0.2,0.4,1.7,1983-84,0,0.44,0.09
Tom Piotrowski,POR,18.0,4.3,0.7,1.4,0.462,0.0,,0.7,0.462,0.462,0.3,0.3,1.0,0.3,0.6,0.9,0.3,0.1,0.2,0.3,1.7,1983-84,0,0.55,0.12
Leo Rautins,PHI,28.0,7.0,0.8,2.1,0.362,0.0,,0.8,0.362,0.362,0.2,0.4,0.6,0.3,0.9,1.2,1.0,0.3,0.1,0.7,1.7,1983-84,0,0.37,0.07
David Thirdkill,DET,46.0,6.3,0.7,1.6,0.431,0.0,0.0,0.7,0.437,0.431,0.3,0.7,0.484,0.2,0.5,0.7,0.6,0.2,0.1,0.4,1.7,1983-84,0,0.45,0.03
Johnny High,PHO,29.0,17.7,0.6,1.8,0.346,0.0,0.0,0.6,0.36,0.346,0.3,1.0,0.345,0.6,1.7,2.3,1.8,1.4,0.4,1.3,1.6,1983-84,0,0.36,0.15
Mark Landsberger,ATL,35.0,9.6,0.5,1.5,0.373,0.0,,0.5,0.373,0.373,0.4,0.7,0.577,1.2,2.2,3.4,0.3,0.2,0.1,0.6,1.5,1983-84,0,0.41,0.1
Charles Bradley,SEA,8.0,4.9,0.4,0.9,0.429,0.0,,0.4,0.429,0.429,0.6,0.9,0.714,0.0,0.4,0.4,0.6,0.0,0.1,1.0,1.4,1983-84,0,0.54,0.09
Steve Hayes,SEA,43.0,5.9,0.6,1.2,0.52,0.0,,0.6,0.52,0.52,0.1,0.3,0.357,0.4,1.0,1.4,0.3,0.1,0.4,0.3,1.3,1983-84,0,0.49,0.06
Mark Jones,NJN,6.0,2.7,0.5,1.0,0.5,0.0,0.0,0.5,0.6,0.5,0.2,0.3,0.5,0.3,0.0,0.3,0.8,0.0,0.0,0.3,1.2,1983-84,0,0.53,0.23
Mark West,DAL,34.0,5.9,0.4,1.2,0.357,0.0,,0.4,0.357,0.357,0.2,0.6,0.318,0.6,0.8,1.4,0.4,0.0,0.4,0.4,1.1,1983-84,0,0.38,0.05
Charles Jones,PHI,1.0,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1983-84,0,0.18,-3.0
Brant Weidner,SAS,8.0,4.8,0.3,1.1,0.222,0.0,,0.3,0.222,0.222,0.5,0.5,1.0,0.5,0.9,1.4,0.0,0.0,0.3,0.3,1.0,1983-84,0,0.38,0.2
Geoff Crompton,CLE,7.0,3.3,0.1,1.1,0.125,0.0,,0.1,0.125,0.125,0.4,0.9,0.5,0.9,0.4,1.3,0.1,0.1,0.1,0.6,0.7,1983-84,0,0.23,0.03
Steve Lingenfelter,SAS,3.0,4.7,0.3,0.3,1.0,0.0,,0.3,1.0,1.0,0.0,0.7,0.0,1.0,0.3,1.3,0.3,0.0,0.0,0.3,0.7,1983-84,0,0.58,0.43
Hutch Jones,SDC,4.0,4.5,0.0,0.8,0.0,0.0,,0.0,0.0,0.0,0.3,1.0,0.25,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.3,1983-84,0,0.12,-0.35
Michael Wilson,WSB,6.0,4.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.2,0.0,0.2,0.5,0.0,0.0,0.5,0.2,1983-84,0,0.23,0.0
League Average,,,,,,0.492,,0.25,,0.499,0.495,,,0.76,,,,,,,,,1983-84,0,,
