Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
Oliver Miller,PHO,56.0,19.1,2.2,4.6,0.475,0.0,0.0,2.2,0.48,0.475,1.3,1.8,0.71,1.3,3.7,4.9,2.1,0.7,1.8,1.9,5.6,1992-93,0,0.52,0.18
Lamont Strothers,DAL,9.0,15.3,2.2,6.8,0.328,0.2,0.154,2.0,0.375,0.344,0.9,1.1,0.8,0.9,0.7,1.6,1.4,0.9,0.0,1.7,5.6,1992-93,0,0.38,0.33
Byron Irvin,WSB,4.0,11.3,2.3,4.5,0.5,0.3,1.0,2.0,0.471,0.528,0.8,1.5,0.5,0.5,0.5,1.0,0.5,0.3,0.0,1.0,5.5,1992-93,0,0.53,0.85
John Battle,CLE,41.0,12.1,2.0,4.9,0.415,0.0,0.167,2.0,0.423,0.418,1.4,1.8,0.778,0.1,0.6,0.7,1.3,0.2,0.1,0.5,5.4,1992-93,0,0.47,0.1
Hubert Davis,NYK,50.0,16.3,2.2,5.0,0.438,0.1,0.316,2.1,0.448,0.45,0.9,1.1,0.796,0.3,0.9,1.1,1.7,0.4,0.1,0.9,5.4,1992-93,0,0.49,0.1
Stacey King,CHI,76.0,13.9,2.1,4.5,0.471,0.0,0.333,2.1,0.473,0.474,1.1,1.6,0.705,1.4,1.3,2.7,0.9,0.3,0.3,0.9,5.4,1992-93,0,0.52,0.08
Marlon Maxey,MIN,43.0,12.1,2.2,3.9,0.55,0.0,0.0,2.2,0.554,0.55,1.0,1.6,0.643,1.5,2.3,3.8,0.3,0.3,0.4,0.9,5.4,1992-93,0,0.59,0.16
Gerald Glass,2TM,60.0,14.1,2.4,5.7,0.419,0.1,0.212,2.3,0.441,0.429,0.4,0.7,0.641,1.0,1.4,2.4,1.3,0.6,0.3,0.6,5.3,1992-93,0,0.44,0.1
Byron Houston,GSW,79.0,16.1,1.8,4.1,0.446,0.0,0.286,1.8,0.45,0.449,1.6,2.5,0.665,1.5,2.5,4.0,0.9,0.6,0.5,1.1,5.3,1992-93,0,0.51,0.09
Andrew Lang,PHI,73.0,25.5,2.0,4.8,0.425,0.0,0.2,2.0,0.428,0.426,1.2,1.6,0.763,1.9,4.1,6.0,1.1,0.6,1.9,1.2,5.3,1992-93,0,0.48,0.14
Mark West,PHO,82.0,19.0,2.1,3.5,0.614,0.0,,2.1,0.614,0.614,1.0,2.0,0.518,1.9,3.7,5.6,0.4,0.2,1.3,1.1,5.3,1992-93,0,0.61,0.11
Lee Mayberry,MIL,82.0,18.3,2.1,4.6,0.456,0.5,0.391,1.6,0.483,0.513,0.5,0.8,0.574,0.3,1.1,1.4,3.3,0.7,0.1,1.0,5.2,1992-93,0,0.53,0.08
Trent Tucker,CHI,69.0,13.2,2.1,4.3,0.485,0.8,0.397,1.3,0.555,0.573,0.3,0.3,0.818,0.2,0.8,1.0,1.2,0.3,0.1,0.3,5.2,1992-93,0,0.59,0.08
Chucky Brown,NJN,77.0,15.4,2.1,4.3,0.483,0.0,0.0,2.1,0.491,0.483,0.9,1.3,0.724,1.1,1.9,3.0,0.7,0.3,0.3,0.7,5.1,1992-93,0,0.52,0.08
Donald Hodge,DAL,79.0,16.0,2.0,5.1,0.403,0.0,,2.0,0.403,0.403,0.9,1.3,0.683,1.2,2.5,3.7,0.9,0.4,0.5,1.1,5.0,1992-93,0,0.44,0.07
Willie Anderson,SAS,38.0,14.7,2.1,4.9,0.43,0.0,0.125,2.1,0.444,0.433,0.6,0.7,0.786,0.2,1.3,1.5,2.1,0.4,0.2,1.2,4.8,1992-93,0,0.46,0.13
Marty Conlon,SAC,46.0,10.2,1.8,3.7,0.474,0.0,0.0,1.8,0.485,0.474,1.2,1.8,0.704,1.0,1.6,2.7,0.8,0.3,0.1,0.6,4.8,1992-93,0,0.53,0.12
Sean Green,IND,13.0,6.2,2.2,4.2,0.509,0.2,0.3,1.9,0.556,0.536,0.2,0.3,0.75,0.3,0.4,0.7,0.5,0.2,0.1,0.7,4.8,1992-93,0,0.55,0.27
Kenny Battle,BOS,3.0,9.7,2.0,4.3,0.462,0.0,0.0,2.0,0.5,0.462,0.7,0.7,1.0,2.3,1.3,3.7,0.7,0.3,0.0,0.7,4.7,1992-93,0,0.51,2.13
Terry Catledge,ORL,21.0,12.5,1.7,3.5,0.493,0.0,,1.7,0.493,0.493,1.3,1.6,0.794,0.9,1.3,2.2,0.2,0.2,0.0,1.2,4.7,1992-93,0,0.56,0.19
Will Perdue,CHI,72.0,13.9,1.9,3.4,0.557,0.0,0.0,1.9,0.559,0.557,0.9,1.5,0.604,1.4,2.6,4.0,1.0,0.3,0.7,1.0,4.7,1992-93,0,0.58,0.11
Gary Plummer,DEN,60.0,12.3,1.8,3.8,0.465,0.0,0.0,1.8,0.471,0.465,1.2,1.6,0.726,0.9,2.0,2.9,0.7,0.2,0.2,1.3,4.7,1992-93,0,0.52,0.08
Tom Hammonds,2TM,54.0,13.2,1.9,4.1,0.475,0.0,0.0,1.9,0.477,0.475,0.7,1.1,0.613,0.7,1.6,2.4,0.4,0.3,0.2,0.6,4.6,1992-93,0,0.5,0.09
Bison Dele,ORL,21.0,11.4,1.9,3.7,0.513,0.0,0.0,1.9,0.519,0.513,0.8,1.0,0.8,1.1,1.5,2.7,0.2,0.7,0.8,1.2,4.6,1992-93,0,0.56,0.28
Jerrod Mustaf,PHO,32.0,10.5,1.8,4.1,0.438,0.0,0.0,1.8,0.442,0.438,1.0,1.7,0.623,0.9,1.7,2.6,0.3,0.4,0.3,0.7,4.6,1992-93,0,0.47,0.14
Ed Pinckney,BOS,7.0,21.6,1.4,3.4,0.417,0.0,,1.4,0.417,0.417,1.7,1.9,0.923,2.0,4.1,6.1,0.1,0.6,1.0,1.1,4.6,1992-93,0,0.54,1.3
Danny Schayes,MIL,70.0,16.1,1.5,3.8,0.399,0.0,0.0,1.5,0.404,0.399,1.6,2.0,0.818,1.0,2.5,3.6,1.1,0.5,0.5,0.9,4.6,1992-93,0,0.49,0.1
Morlon Wiley,2TM,58.0,17.2,1.7,4.4,0.378,0.9,0.351,0.7,0.42,0.484,0.3,0.4,0.654,0.5,1.1,1.6,3.1,1.1,0.1,1.4,4.5,1992-93,0,0.49,0.11
Matt Geiger,MIA,48.0,11.5,1.6,3.0,0.524,0.0,0.0,1.6,0.539,0.524,1.3,1.9,0.674,1.0,1.5,2.5,0.3,0.3,0.4,0.8,4.5,1992-93,0,0.59,0.11
Litterial Green,ORL,52.0,12.0,1.7,3.8,0.439,0.0,0.1,1.7,0.457,0.442,1.2,1.8,0.625,0.2,0.4,0.7,2.2,0.4,0.1,0.8,4.5,1992-93,0,0.49,0.08
Jim Les,SAC,73.0,12.1,1.5,3.5,0.425,0.9,0.429,0.6,0.419,0.552,0.6,0.7,0.84,0.3,0.9,1.2,2.3,0.5,0.1,0.7,4.5,1992-93,0,0.59,0.08
Moses Malone,MIL,11.0,9.5,1.2,3.8,0.31,0.0,,1.2,0.31,0.31,2.2,2.8,0.774,2.0,2.2,4.2,0.6,0.1,0.7,0.9,4.5,1992-93,0,0.45,0.55
Chris Corchiani,2TM,10.0,10.5,1.4,2.4,0.583,0.0,0.0,1.4,0.667,0.583,1.6,2.1,0.762,0.1,0.6,0.7,1.6,0.6,0.0,0.8,4.4,1992-93,0,0.66,0.5
Jon Barry,MIL,47.0,11.7,1.6,4.4,0.369,0.4,0.333,1.2,0.385,0.42,0.7,1.0,0.673,0.2,0.7,0.9,1.4,0.7,0.1,0.9,4.4,1992-93,0,0.45,0.07
Paul Pressey,GSW,18.0,14.9,1.6,3.7,0.439,0.0,0.0,1.6,0.468,0.439,1.2,1.5,0.778,0.4,1.3,1.7,1.7,0.6,0.3,1.3,4.4,1992-93,0,0.5,0.28
Frank Johnson,PHO,77.0,14.6,1.8,4.1,0.436,0.0,0.083,1.8,0.45,0.438,0.8,1.0,0.776,0.5,0.9,1.5,2.4,0.8,0.1,1.0,4.3,1992-93,0,0.47,0.07
Chris Smith,MIN,80.0,15.8,1.6,3.6,0.433,0.0,0.143,1.5,0.447,0.436,1.2,1.5,0.792,0.4,0.8,1.2,2.5,0.6,0.2,0.9,4.3,1992-93,0,0.5,0.07
Marcus Webb,BOS,9.0,5.7,1.4,2.8,0.52,0.0,0.0,1.4,0.542,0.52,1.4,2.3,0.619,0.6,0.6,1.1,0.2,0.1,0.2,0.6,4.3,1992-93,0,0.56,0.33
Pat Durham,GSW,5.0,15.6,1.2,5.0,0.24,0.0,,1.2,0.24,0.24,1.8,2.4,0.75,1.0,1.8,2.8,0.8,0.2,0.2,1.4,4.2,1992-93,0,0.35,0.48
John Paxson,CHI,59.0,17.5,1.8,3.9,0.451,0.3,0.463,1.5,0.448,0.491,0.3,0.3,0.85,0.2,0.7,0.8,2.3,0.6,0.0,0.5,4.2,1992-93,0,0.52,0.09
Kevin Brooks,DEN,55.0,10.4,1.7,4.2,0.399,0.1,0.231,1.6,0.42,0.412,0.6,0.7,0.875,0.4,1.1,1.5,0.6,0.2,0.0,0.7,4.1,1992-93,0,0.45,0.06
Felton Spencer,MIN,71.0,18.3,1.5,3.2,0.465,0.0,,1.5,0.465,0.465,1.2,1.8,0.654,1.9,2.7,4.6,0.2,0.3,0.9,1.0,4.1,1992-93,0,0.51,0.1
Jayson Williams,NJN,12.0,11.6,1.8,3.8,0.457,0.0,,1.8,0.457,0.457,0.6,1.5,0.389,1.8,1.6,3.4,0.0,0.3,0.3,0.7,4.1,1992-93,0,0.46,0.37
Steve Henson,ATL,53.0,13.6,1.3,3.4,0.39,0.7,0.463,0.6,0.333,0.492,0.6,0.8,0.85,0.2,0.8,1.0,2.9,0.6,0.0,1.0,4.0,1992-93,0,0.53,0.1
Charles Shackleford,PHI,48.0,11.8,1.7,3.4,0.488,0.0,0.0,1.7,0.494,0.488,0.6,1.0,0.633,1.4,2.9,4.3,0.5,0.3,0.5,0.8,4.0,1992-93,0,0.52,0.14
Jaren Jackson,LAC,34.0,10.3,1.6,3.8,0.414,0.1,0.4,1.5,0.415,0.422,0.7,0.8,0.852,0.6,0.6,1.1,1.0,0.6,0.1,0.5,3.9,1992-93,0,0.47,0.11
Alec Kessler,MIA,40.0,10.4,1.4,3.1,0.467,0.1,0.455,1.3,0.468,0.488,0.9,1.2,0.766,0.6,1.7,2.3,0.4,0.1,0.3,0.5,3.9,1992-93,0,0.54,0.11
Rick Mahorn,NJN,74.0,14.6,1.4,2.9,0.472,0.0,0.333,1.4,0.474,0.474,1.2,1.5,0.8,1.3,2.5,3.8,0.4,0.3,0.4,0.8,3.9,1992-93,0,0.55,0.08
Gerald Paddio,SEA,41.0,7.5,1.7,3.9,0.447,0.0,0.25,1.7,0.457,0.453,0.3,0.5,0.667,0.4,0.8,1.2,0.8,0.3,0.1,0.4,3.9,1992-93,0,0.47,0.09
Brent Price,WSB,68.0,12.6,1.5,4.1,0.358,0.1,0.167,1.4,0.398,0.373,0.8,1.0,0.794,0.4,1.1,1.5,2.3,0.8,0.0,1.3,3.9,1992-93,0,0.43,0.06
Larry Robinson,WSB,4.0,8.3,1.5,4.0,0.375,0.0,0.0,1.5,0.4,0.375,0.8,1.3,0.6,0.3,0.5,0.8,0.8,0.3,0.3,0.3,3.8,1992-93,0,0.42,0.67
LaSalle Thompson,IND,63.0,11.6,1.7,3.4,0.488,0.0,0.0,1.7,0.491,0.488,0.5,0.6,0.744,0.9,2.0,2.8,0.5,0.5,0.4,0.7,3.8,1992-93,0,0.52,0.09
Tony Bennett,CHH,75.0,11.4,1.5,3.5,0.423,0.3,0.325,1.1,0.467,0.473,0.4,0.5,0.732,0.2,0.7,0.8,1.8,0.4,0.0,0.7,3.7,1992-93,0,0.5,0.05
Dave Johnson,POR,42.0,8.5,1.4,3.5,0.383,0.1,0.214,1.3,0.4,0.393,1.0,1.4,0.678,0.4,0.7,1.1,0.3,0.2,0.0,0.7,3.7,1992-93,0,0.45,0.05
Bo Kimble,NYK,9.0,6.1,1.6,3.7,0.424,0.2,0.25,1.3,0.48,0.455,0.3,0.9,0.375,0.3,0.9,1.2,0.6,0.1,0.0,0.7,3.7,1992-93,0,0.45,0.24
Kennard Winchester,HOU,39.0,8.7,1.6,3.6,0.439,0.1,0.211,1.5,0.475,0.453,0.4,0.6,0.773,0.4,0.8,1.3,0.3,0.3,0.3,0.4,3.7,1992-93,0,0.48,0.08
Mark Acres,2TM,18.0,14.9,1.4,2.7,0.531,0.1,0.5,1.4,0.532,0.541,0.6,0.9,0.688,1.4,2.3,3.7,0.3,0.2,0.3,0.7,3.6,1992-93,0,0.58,0.32
Maurice Cheeks,NJN,35.0,14.6,1.5,2.7,0.548,0.0,0.0,1.5,0.56,0.548,0.7,0.8,0.889,0.1,1.1,1.2,3.1,0.9,0.1,0.9,3.6,1992-93,0,0.59,0.19
Sam Mack,SAS,40.0,6.7,1.2,3.0,0.398,0.1,0.136,1.1,0.458,0.411,1.1,1.5,0.776,0.5,0.8,1.2,0.4,0.4,0.1,0.6,3.6,1992-93,0,0.49,0.07
Melvin Newbern,DET,33.0,9.4,1.3,3.4,0.372,0.0,0.125,1.2,0.39,0.376,1.0,1.8,0.567,0.6,0.5,1.1,1.7,0.7,0.0,1.0,3.6,1992-93,0,0.43,0.1
James Donaldson,UTA,6.0,15.7,1.3,2.3,0.571,0.0,,1.3,0.571,0.571,0.8,1.5,0.556,1.0,3.8,4.8,0.2,0.2,1.2,0.7,3.5,1992-93,0,0.59,1.25
Chris Dudley,NJN,71.0,19.7,1.3,3.7,0.353,0.0,,1.3,0.353,0.353,0.8,1.5,0.518,3.0,4.2,7.2,0.2,0.2,1.5,0.8,3.5,1992-93,0,0.4,0.12
Jon Koncak,ATL,78.0,25.3,1.6,3.4,0.464,0.0,0.375,1.6,0.467,0.47,0.3,0.6,0.48,1.3,4.2,5.5,1.8,1.0,1.3,0.7,3.5,1992-93,0,0.48,0.13
Rodney McCray,CHI,64.0,15.9,1.4,3.2,0.451,0.0,0.4,1.4,0.452,0.456,0.6,0.8,0.692,0.8,1.6,2.5,1.3,0.2,0.2,0.8,3.5,1992-93,0,0.49,0.08
Gundars Vētra,MIN,13.0,6.8,1.5,3.1,0.475,0.2,1.0,1.2,0.432,0.513,0.3,0.5,0.667,0.3,0.3,0.6,0.5,0.2,0.0,0.2,3.5,1992-93,0,0.53,0.22
Terry Cummings,SAS,8.0,9.5,1.4,3.6,0.379,0.0,,1.4,0.379,0.379,0.6,1.3,0.5,0.8,1.6,2.4,0.5,0.1,0.1,0.3,3.4,1992-93,0,0.41,0.41
Keith Askins,MIA,69.0,13.6,1.3,3.1,0.413,0.3,0.338,1.0,0.446,0.465,0.4,0.6,0.725,1.1,1.8,2.9,0.4,0.4,0.4,0.5,3.3,1992-93,0,0.49,0.07
Joe Kleine,BOS,78.0,14.5,1.4,3.4,0.404,0.0,0.0,1.4,0.414,0.404,0.5,0.7,0.707,1.4,3.0,4.4,0.5,0.2,0.2,0.5,3.3,1992-93,0,0.44,0.08
Blair Rasmussen,ATL,22.0,12.9,1.4,3.6,0.375,0.1,0.333,1.3,0.378,0.388,0.4,0.6,0.692,0.9,1.6,2.5,0.2,0.2,0.5,0.5,3.2,1992-93,0,0.41,0.17
Ricky Blanton,CHI,2.0,6.5,1.5,3.5,0.429,0.0,,1.5,0.429,0.429,0.0,0.0,,1.0,0.5,1.5,0.5,1.0,0.0,0.5,3.0,1992-93,0,0.43,1.75
Walter Palmer,DAL,20.0,6.2,1.4,2.9,0.474,0.0,,1.4,0.474,0.474,0.3,0.5,0.667,0.6,1.6,2.2,0.3,0.1,0.3,0.5,3.0,1992-93,0,0.48,0.18
Bobby Phills,CLE,31.0,4.5,1.2,2.6,0.463,0.1,0.4,1.2,0.468,0.476,0.5,0.8,0.6,0.2,0.4,0.5,0.3,0.3,0.1,0.6,3.0,1992-93,0,0.51,0.06
Greg Foster,2TM,43.0,6.9,1.3,2.8,0.458,0.0,0.0,1.3,0.474,0.458,0.3,0.5,0.714,0.7,1.2,1.9,0.5,0.1,0.3,0.6,2.9,1992-93,0,0.48,0.08
Radisav Ćurčić,DAL,20.0,8.3,0.8,2.1,0.39,0.0,,0.8,0.39,0.39,1.3,1.8,0.722,0.9,1.6,2.5,0.6,0.4,0.1,0.4,2.9,1992-93,0,0.5,0.22
Herb Williams,NYK,55.0,10.4,1.3,3.2,0.411,0.0,,1.3,0.411,0.411,0.3,0.4,0.667,0.8,1.9,2.7,0.3,0.4,0.5,0.4,2.9,1992-93,0,0.43,0.08
Danny Young,DET,65.0,12.9,1.1,2.6,0.413,0.3,0.324,0.7,0.475,0.479,0.4,0.5,0.875,0.2,0.5,0.7,1.8,0.5,0.1,0.5,2.9,1992-93,0,0.51,0.06
Joe Courtney,2TM,12.0,8.7,1.1,2.7,0.406,0.0,,1.1,0.406,0.406,0.6,0.8,0.778,0.3,1.3,1.6,0.3,0.4,0.4,0.5,2.8,1992-93,0,0.46,0.27
Isaac Austin,UTA,46.0,6.7,1.1,2.4,0.446,0.0,0.0,1.1,0.45,0.446,0.6,1.0,0.659,0.8,0.9,1.7,0.1,0.2,0.3,0.5,2.8,1992-93,0,0.49,0.06
Mark Eaton,UTA,64.0,17.3,1.1,2.0,0.546,0.0,,1.1,0.546,0.546,0.5,0.8,0.7,1.1,3.0,4.1,0.3,0.3,1.2,0.7,2.8,1992-93,0,0.6,0.11
Jerome Lane,CLE,21.0,7.1,1.3,2.6,0.5,0.0,,1.3,0.5,0.5,0.2,1.0,0.25,1.1,1.4,2.5,0.8,0.6,0.1,0.3,2.8,1992-93,0,0.46,0.21
Randy Breuer,ATL,12.0,8.9,1.3,2.6,0.484,0.0,,1.3,0.484,0.484,0.2,0.4,0.4,0.8,1.5,2.3,0.5,0.2,0.3,0.4,2.7,1992-93,0,0.49,0.34
Mike Gminski,CHH,34.0,7.4,1.2,2.4,0.506,0.0,,1.2,0.506,0.506,0.3,0.3,0.9,1.0,1.5,2.5,0.2,0.0,0.3,0.3,2.7,1992-93,0,0.53,0.12
Greg Grant,PHI,72.0,13.8,1.1,3.1,0.35,0.3,0.294,0.8,0.375,0.395,0.3,0.4,0.645,0.3,0.6,0.9,2.9,0.6,0.0,0.8,2.7,1992-93,0,0.41,0.06
Jeff Sanders,ATL,9.0,13.3,1.1,2.8,0.4,0.0,,1.1,0.4,0.4,0.4,0.9,0.5,1.3,1.9,3.2,0.7,0.9,0.1,1.2,2.7,1992-93,0,0.42,0.47
Mark Randall,2TM,37.0,6.7,1.1,2.2,0.5,0.0,0.125,1.1,0.542,0.506,0.4,0.7,0.615,0.7,0.8,1.5,0.3,0.1,0.1,0.5,2.6,1992-93,0,0.52,0.07
Lance Blanks,MIN,61.0,10.5,1.1,2.5,0.433,0.2,0.256,0.9,0.505,0.47,0.3,0.5,0.625,0.3,0.8,1.1,1.2,0.3,0.1,0.5,2.6,1992-93,0,0.48,0.05
John Crotty,UTA,40.0,6.1,0.9,1.8,0.514,0.1,0.143,0.9,0.603,0.528,0.7,1.0,0.684,0.1,0.3,0.4,1.4,0.3,0.0,0.8,2.6,1992-93,0,0.58,0.07
Steve Kerr,2TM,52.0,9.3,1.0,2.3,0.434,0.1,0.231,0.9,0.49,0.459,0.4,0.5,0.917,0.1,0.8,0.9,1.3,0.2,0.0,0.5,2.6,1992-93,0,0.52,0.06
Tate George,NJN,48.0,7.9,1.1,2.8,0.378,0.0,0.0,1.1,0.392,0.378,0.4,0.5,0.833,0.2,0.4,0.6,1.2,0.2,0.1,0.6,2.5,1992-93,0,0.41,0.05
Kurt Rambis,2TM,72.0,11.4,0.9,1.8,0.519,0.0,0.0,0.9,0.528,0.519,0.6,0.9,0.662,1.1,2.1,3.2,0.7,0.6,0.3,0.6,2.5,1992-93,0,0.57,0.08
Brad Sellers,MIN,54.0,9.9,0.9,2.4,0.377,0.0,0.0,0.9,0.38,0.377,0.7,0.7,0.949,0.5,1.0,1.5,0.9,0.1,0.2,0.5,2.5,1992-93,0,0.46,0.06
Terry Teagle,HOU,2.0,12.5,1.0,3.5,0.286,0.0,,1.0,0.286,0.286,0.5,1.0,0.5,0.0,1.5,1.5,1.0,0.0,0.0,0.5,2.5,1992-93,0,0.32,0.75
Sidney Green,2TM,39.0,8.4,0.9,2.3,0.382,0.0,0.0,0.9,0.391,0.382,0.6,0.8,0.806,0.8,2.2,3.0,0.6,0.2,0.1,0.5,2.4,1992-93,0,0.45,0.11
Lester Conner,LAC,31.0,13.6,0.9,2.0,0.452,0.0,,0.9,0.452,0.452,0.6,0.6,0.947,0.5,1.1,1.6,2.1,1.1,0.1,0.7,2.4,1992-93,0,0.53,0.18
Duane Cooper,LAL,65.0,9.9,1.0,2.4,0.392,0.1,0.233,0.8,0.43,0.415,0.4,0.5,0.714,0.2,0.6,0.8,2.3,0.3,0.0,1.1,2.4,1992-93,0,0.46,0.05
Bart Kofoed,BOS,7.0,5.9,0.4,1.9,0.231,0.0,0.0,0.4,0.25,0.231,1.6,2.0,0.786,0.0,0.1,0.1,1.4,0.3,0.1,0.4,2.4,1992-93,0,0.43,0.29
Elmore Spencer,LAC,44.0,6.4,1.0,1.9,0.537,0.0,,1.0,0.537,0.537,0.4,0.7,0.5,0.4,1.0,1.4,0.2,0.2,0.4,0.6,2.4,1992-93,0,0.54,0.06
David Wood,SAS,64.0,9.3,0.8,1.8,0.444,0.1,0.238,0.7,0.49,0.466,0.7,0.9,0.836,0.6,0.9,1.5,0.5,0.2,0.2,0.5,2.4,1992-93,0,0.55,0.05
Joe Wolf,2TM,23.0,7.2,0.9,1.9,0.455,0.0,0.0,0.9,0.465,0.455,0.6,0.7,0.813,0.6,1.5,2.1,0.2,0.3,0.0,0.3,2.3,1992-93,0,0.52,0.15
John Bagley,BOS,10.0,9.7,0.9,2.5,0.36,0.0,0.0,0.9,0.375,0.36,0.5,0.6,0.833,0.1,0.6,0.7,2.0,0.2,0.0,1.7,2.3,1992-93,0,0.42,0.18
Alton Lister,GSW,20.0,8.7,1.0,2.1,0.452,0.0,,1.0,0.452,0.452,0.4,0.7,0.538,0.8,1.5,2.2,0.3,0.0,0.5,0.9,2.3,1992-93,0,0.48,0.15
Steve Scheffler,SEA,29.0,5.7,0.9,1.7,0.521,0.0,,0.9,0.521,0.521,0.6,0.8,0.667,0.5,0.7,1.2,0.2,0.2,0.0,0.2,2.3,1992-93,0,0.56,0.09
Corey Williams,CHI,35.0,6.9,0.9,2.4,0.365,0.0,0.333,0.9,0.366,0.371,0.5,0.6,0.818,0.5,0.3,0.9,0.7,0.1,0.1,0.3,2.3,1992-93,0,0.43,0.06
Alex Stivrins,4TM,19.0,4.0,1.0,2.1,0.487,0.0,0.0,1.0,0.514,0.487,0.2,0.2,0.75,0.4,0.6,1.0,0.2,0.1,0.1,0.4,2.2,1992-93,0,0.5,0.11
Alex Stivrins,PHO,10.0,3.5,1.1,1.8,0.611,0.0,0.0,1.1,0.647,0.611,0.0,0.0,,0.2,0.6,0.8,0.1,0.1,0.1,0.5,2.2,1992-93,0,0.61,0.21
Alex Stivrins,LAC,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992-93,0,0.0,-1.0
Alex Stivrins,MIL,3.0,8.3,1.3,3.7,0.364,0.0,,1.3,0.364,0.364,1.0,1.3,0.75,1.0,1.0,2.0,0.7,0.3,0.0,0.7,3.7,1992-93,0,0.43,1.1
Alex Stivrins,ATL,5.0,3.0,0.8,1.8,0.444,0.0,0.0,0.8,0.5,0.444,0.0,0.0,,0.4,0.6,1.0,0.0,0.0,0.2,0.0,1.6,1992-93,0,0.44,0.36
Alan Ogg,2TM,6.0,4.8,0.8,2.2,0.385,0.0,,0.8,0.385,0.385,0.5,0.7,0.75,0.5,1.2,1.7,0.7,0.2,0.5,0.5,2.2,1992-93,0,0.44,0.53
Darrell Walker,2TM,37.0,13.8,0.9,2.6,0.354,0.0,0.0,0.9,0.358,0.354,0.3,0.7,0.462,0.6,1.0,1.6,1.4,0.9,0.1,0.7,2.2,1992-93,0,0.38,0.09
Steve Bardo,DAL,23.0,7.6,0.8,2.7,0.306,0.0,0.167,0.8,0.321,0.315,0.5,0.7,0.706,0.4,1.2,1.6,1.3,0.3,0.1,0.7,2.2,1992-93,0,0.37,0.12
Manute Bol,PHI,58.0,14.7,0.9,2.2,0.409,0.2,0.313,0.7,0.442,0.449,0.2,0.3,0.632,0.8,2.6,3.3,0.3,0.2,2.1,0.9,2.2,1992-93,0,0.47,0.1
Kevin Lynch,CHH,40.0,8.1,0.8,1.5,0.508,0.0,0.0,0.8,0.517,0.508,0.7,1.0,0.684,0.3,0.6,0.9,0.6,0.3,0.2,0.6,2.2,1992-93,0,0.57,0.06
Isaiah Morris,DET,25.0,4.1,1.0,2.3,0.456,0.0,,1.0,0.456,0.456,0.1,0.2,0.75,0.2,0.2,0.5,0.2,0.1,0.0,0.3,2.2,1992-93,0,0.46,0.05
Scott Hastings,DEN,76.0,8.8,0.8,1.5,0.509,0.0,0.25,0.7,0.529,0.518,0.5,0.7,0.727,0.6,1.2,1.8,0.4,0.2,0.1,0.4,2.1,1992-93,0,0.58,0.04
Stephen Howard,UTA,49.0,5.3,0.7,1.9,0.376,0.0,,0.7,0.376,0.376,0.7,1.1,0.642,0.5,0.7,1.2,0.2,0.3,0.2,0.5,2.1,1992-93,0,0.44,0.04
Anthony Pullard,MIL,8.0,4.6,1.0,2.3,0.444,0.0,,1.0,0.444,0.444,0.1,0.4,0.333,0.3,0.8,1.0,0.3,0.3,0.3,0.6,2.1,1992-93,0,0.42,0.22
Rich King,SEA,3.0,4.0,0.7,1.7,0.4,0.0,,0.7,0.4,0.4,0.7,0.7,1.0,0.3,1.3,1.7,0.3,0.0,0.0,1.0,2.0,1992-93,0,0.5,0.67
Matt Othick,SAS,4.0,9.8,0.8,1.3,0.6,0.5,0.5,0.3,1.0,0.8,0.0,0.5,0.0,0.3,0.3,0.5,1.8,0.3,0.0,1.0,2.0,1992-93,0,0.66,0.65
Howard Wright,ORL,4.0,2.5,1.0,1.3,0.8,0.0,,1.0,0.8,0.8,0.0,0.5,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,2.0,1992-93,0,0.66,0.43
Tim Kempton,PHO,30.0,5.6,0.6,1.6,0.396,0.0,,0.6,0.396,0.396,0.6,1.0,0.581,0.4,0.9,1.3,0.6,0.1,0.1,0.5,1.9,1992-93,0,0.47,0.07
Robert Werdann,DEN,28.0,5.3,0.6,2.1,0.305,0.0,0.0,0.6,0.31,0.305,0.6,1.1,0.548,0.8,1.0,1.9,0.3,0.2,0.1,0.4,1.9,1992-93,0,0.37,0.07
Ed Nealy,2TM,41.0,7.5,0.6,1.7,0.377,0.2,0.296,0.4,0.429,0.435,0.2,0.3,0.75,0.3,1.3,1.6,0.4,0.3,0.0,0.2,1.7,1992-93,0,0.46,0.06
Stan Kimbrough,SAC,3.0,5.0,0.7,2.0,0.333,0.3,0.5,0.3,0.25,0.417,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.0,1.7,1992-93,0,0.42,0.33
Delaney Rudd,POR,15.0,6.3,0.5,2.4,0.194,0.1,0.091,0.4,0.24,0.208,0.7,0.9,0.786,0.3,0.3,0.6,1.1,0.1,0.0,0.7,1.7,1992-93,0,0.3,0.05
Randy Woods,LAC,41.0,4.2,0.6,1.6,0.348,0.1,0.214,0.5,0.385,0.371,0.5,0.6,0.731,0.1,0.2,0.3,1.0,0.3,0.0,0.4,1.7,1992-93,0,0.46,0.04
