Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Clifford Rozier,2TM,42.0,17.5,1.9,4.1,0.454,0.0,0.0,1.9,0.459,0.454,0.7,1.5,0.508,2.4,3.1,5.6,0.7,0.6,1.0,0.7,4.5,1996-97,0.47,0.21
Matt Bullard,HOU,71.0,14.4,1.6,4.0,0.401,0.9,0.366,0.7,0.465,0.519,0.4,0.5,0.735,0.2,1.5,1.6,0.9,0.3,0.3,0.5,4.5,1996-97,0.53,0.06
Howard Eisley,UTA,82.0,13.2,1.7,3.8,0.451,0.2,0.278,1.5,0.504,0.484,0.9,1.1,0.787,0.2,0.8,1.0,2.4,0.5,0.1,1.3,4.5,1996-97,0.53,0.06
Dontonio Wingfield,POR,47.0,12.1,1.7,4.1,0.409,0.6,0.338,1.1,0.457,0.477,0.6,0.9,0.675,1.3,1.6,2.9,1.0,0.3,0.1,1.0,4.5,1996-97,0.5,0.11
Eric Montross,2TM,78.0,23.4,2.0,4.5,0.456,0.0,,2.0,0.456,0.456,0.3,0.8,0.339,2.3,4.3,6.6,0.8,0.3,0.9,1.0,4.3,1996-97,0.44,0.11
Chris Morris,UTA,73.0,13.4,1.7,4.1,0.408,0.4,0.274,1.2,0.489,0.46,0.5,0.7,0.722,0.5,1.7,2.2,0.6,0.4,0.3,0.6,4.3,1996-97,0.49,0.06
Larry Stewart,SEA,70.0,14.0,1.6,3.6,0.444,0.1,0.243,1.5,0.479,0.462,1.0,1.3,0.72,1.1,1.4,2.4,0.7,0.4,0.3,0.9,4.3,1996-97,0.52,0.07
Shawn Respert,2TM,41.0,12.1,1.4,3.4,0.424,0.5,0.351,1.0,0.476,0.496,0.8,1.0,0.872,0.3,0.6,1.0,1.0,0.5,0.0,0.7,4.2,1996-97,0.55,0.09
Corie Blount,LAL,58.0,17.4,1.6,3.1,0.514,0.0,0.333,1.6,0.517,0.517,1.0,1.4,0.675,1.9,2.8,4.8,0.6,0.4,0.4,0.9,4.2,1996-97,0.57,0.13
Todd Fuller,GSW,75.0,12.7,1.5,3.5,0.429,0.0,,1.5,0.429,0.429,1.0,1.5,0.691,1.4,1.9,3.3,0.3,0.1,0.3,0.7,4.1,1996-97,0.49,0.07
Harvey Grant,WSB,78.0,20.6,1.7,4.0,0.411,0.4,0.315,1.3,0.449,0.455,0.4,0.5,0.769,0.8,2.5,3.3,0.9,0.6,0.6,0.4,4.1,1996-97,0.49,0.09
Jermaine O'Neal,POR,45.0,10.2,1.5,3.4,0.451,0.0,0.0,1.5,0.454,0.451,1.0,1.7,0.603,0.9,1.9,2.8,0.2,0.0,0.6,0.6,4.1,1996-97,0.49,0.1
Acie Earl,2TM,47.0,10.6,1.4,3.8,0.372,0.0,0.0,1.4,0.383,0.372,1.1,1.8,0.643,0.7,1.3,2.0,0.4,0.3,0.6,0.7,4.0,1996-97,0.44,0.07
Kevin Duckworth,LAC,26.0,14.8,1.7,4.0,0.437,0.1,0.75,1.6,0.424,0.451,0.4,0.6,0.688,0.9,1.4,2.3,0.6,0.3,0.4,1.3,4.0,1996-97,0.47,0.15
John Long,TOR,32.0,11.6,1.4,3.7,0.393,0.4,0.353,1.1,0.41,0.444,0.8,0.9,0.893,0.2,1.1,1.3,0.7,0.3,0.1,0.8,4.0,1996-97,0.49,0.1
Ruben Nembhard,2TM,10.0,11.3,1.6,3.7,0.432,0.0,0.0,1.6,0.516,0.432,0.8,1.0,0.8,0.3,0.5,0.8,1.7,0.9,0.0,0.8,4.0,1996-97,0.48,0.43
Greg Anderson,SAS,82.0,20.2,1.6,3.2,0.496,0.0,0.0,1.6,0.498,0.496,0.8,1.1,0.667,1.9,3.5,5.5,0.4,0.8,0.8,0.9,3.9,1996-97,0.53,0.1
Marcus Brown,POR,21.0,8.8,1.3,3.3,0.4,0.6,0.406,0.7,0.395,0.493,0.6,0.9,0.684,0.2,0.5,0.7,1.0,0.4,0.1,0.6,3.9,1996-97,0.53,0.15
Michael Curry,DET,81.0,15.0,1.2,2.7,0.448,0.3,0.299,0.9,0.528,0.5,1.2,1.3,0.898,0.3,1.2,1.5,0.5,0.4,0.1,0.3,3.9,1996-97,0.6,0.06
Chris Dudley,POR,81.0,22.7,1.6,3.6,0.43,0.0,,1.6,0.43,0.43,0.8,1.7,0.474,2.5,4.8,7.3,0.5,0.5,1.2,1.0,3.9,1996-97,0.45,0.12
Derek Fisher,LAL,80.0,11.5,1.3,3.3,0.397,0.3,0.301,1.0,0.434,0.439,1.0,1.5,0.658,0.3,0.9,1.2,1.5,0.5,0.1,0.9,3.9,1996-97,0.49,0.05
Gary Grant,MIA,28.0,13.0,1.4,3.9,0.355,0.5,0.304,0.9,0.391,0.418,0.6,0.8,0.818,0.3,1.1,1.4,1.6,0.6,0.0,1.0,3.9,1996-97,0.46,0.14
Randy Livingston,HOU,64.0,15.3,1.6,3.6,0.437,0.1,0.409,1.4,0.44,0.456,0.7,1.0,0.646,0.5,1.0,1.5,2.4,0.6,0.2,1.6,3.9,1996-97,0.48,0.07
Gaylon Nickerson,2TM,4.0,10.5,1.0,3.0,0.333,0.0,0.0,1.0,0.4,0.333,1.8,1.8,1.0,0.3,1.0,1.3,0.3,0.3,0.3,0.3,3.8,1996-97,0.5,0.92
Adam Keefe,UTA,62.0,14.8,1.3,2.6,0.513,0.0,0.0,1.3,0.516,0.513,1.1,1.7,0.689,1.2,2.3,3.5,0.5,0.5,0.2,0.7,3.8,1996-97,0.57,0.1
Jim McIlvaine,SEA,82.0,18.0,1.6,3.4,0.471,0.0,0.143,1.6,0.48,0.473,0.6,1.3,0.495,1.6,2.4,4.0,0.3,0.5,2.0,0.8,3.8,1996-97,0.48,0.09
Eric Murdock,DEN,12.0,9.5,1.3,2.8,0.455,0.3,0.4,0.9,0.478,0.515,0.9,1.0,0.917,0.1,0.8,0.9,2.0,0.8,0.2,0.9,3.8,1996-97,0.59,0.43
Ken Norman,ATL,17.0,12.9,1.6,5.5,0.287,0.4,0.158,1.2,0.375,0.319,0.2,0.7,0.333,0.5,1.8,2.3,0.7,0.4,0.2,1.1,3.8,1996-97,0.33,0.11
Sean Rooks,LAL,69.0,10.7,1.3,2.7,0.47,0.0,0.0,1.3,0.473,0.47,1.3,1.9,0.7,0.8,1.6,2.4,0.6,0.2,0.6,0.7,3.8,1996-97,0.54,0.07
Martin Müürsepp,2TM,42.0,8.3,1.3,3.1,0.412,0.1,0.167,1.2,0.467,0.427,1.0,1.7,0.629,0.8,0.8,1.6,0.5,0.3,0.3,0.4,3.7,1996-97,0.48,0.08
Ed O'Bannon,2TM,64.0,12.6,1.5,4.4,0.333,0.3,0.257,1.2,0.359,0.366,0.5,0.5,0.886,0.8,1.5,2.3,0.6,0.5,0.2,0.3,3.7,1996-97,0.4,0.06
Jamie Feick,2TM,41.0,15.2,1.4,3.8,0.357,0.1,0.357,1.2,0.357,0.373,0.8,1.6,0.507,2.0,3.2,5.2,0.6,0.4,0.3,0.8,3.7,1996-97,0.41,0.15
Tracy Moore,HOU,27.0,8.8,1.2,3.1,0.388,0.4,0.256,0.8,0.524,0.453,0.8,1.1,0.71,0.4,0.6,1.0,0.7,0.2,0.0,0.5,3.7,1996-97,0.52,0.11
Robert Parish,CHI,43.0,9.4,1.6,3.3,0.49,0.0,,1.6,0.49,0.49,0.5,0.7,0.677,1.0,1.1,2.1,0.5,0.1,0.4,0.7,3.7,1996-97,0.51,0.1
Tony Dumas,2TM,24.0,11.6,1.4,4.0,0.344,0.2,0.143,1.2,0.426,0.365,0.7,1.0,0.64,0.1,0.5,0.7,1.0,0.4,0.1,0.7,3.6,1996-97,0.41,0.09
Stephen Howard,2TM,49.0,8.5,1.3,2.2,0.574,0.0,,1.3,0.574,0.574,1.1,1.7,0.642,0.6,1.1,1.7,0.2,0.4,0.2,0.5,3.6,1996-97,0.61,0.08
Jeff Grayer,SAC,25.0,12.6,1.5,3.3,0.458,0.2,0.364,1.4,0.472,0.482,0.4,0.8,0.55,0.8,0.7,1.5,1.0,0.3,0.3,0.6,3.6,1996-97,0.49,0.16
Doug Overton,PHI,61.0,10.4,1.3,3.1,0.426,0.2,0.25,1.2,0.473,0.453,0.7,0.8,0.938,0.3,0.8,1.1,1.7,0.4,0.0,0.6,3.6,1996-97,0.52,0.07
David Wingate,SEA,65.0,14.3,1.4,3.3,0.416,0.4,0.352,1.0,0.448,0.474,0.5,0.6,0.825,0.4,0.8,1.1,1.2,0.7,0.1,0.6,3.6,1996-97,0.51,0.06
Donald Royal,3TM,62.0,13.8,1.0,2.4,0.425,0.0,0.0,1.0,0.431,0.425,1.5,1.9,0.803,0.8,1.6,2.5,0.4,0.4,0.2,0.8,3.5,1996-97,0.54,0.07
Donald Royal,ORL,1.0,29.0,4.0,10.0,0.4,0.0,,4.0,0.4,0.4,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,12.0,1996-97,0.51,5.0
Donald Royal,GSW,36.0,14.1,1.0,2.7,0.385,0.0,0.0,1.0,0.394,0.385,1.7,2.2,0.795,0.9,1.7,2.6,0.4,0.3,0.3,0.6,3.8,1996-97,0.52,0.13
Donald Royal,CHH,25.0,12.8,0.8,1.6,0.525,0.0,,0.8,0.525,0.525,1.1,1.4,0.8,0.7,1.6,2.3,0.4,0.5,0.1,0.9,2.8,1996-97,0.63,0.16
Craig Ehlo,SEA,62.0,13.7,1.4,4.0,0.351,0.4,0.284,1.0,0.392,0.405,0.2,0.4,0.5,0.6,1.1,1.8,1.1,0.6,0.1,0.7,3.5,1996-97,0.42,0.06
Greg Foster,UTA,79.0,11.6,1.4,3.1,0.453,0.0,0.667,1.4,0.45,0.457,0.7,0.8,0.831,0.7,1.7,2.4,0.4,0.1,0.3,0.7,3.5,1996-97,0.51,0.05
Jamie Watson,2TM,23.0,14.8,1.3,3.1,0.431,0.2,0.333,1.2,0.45,0.458,0.5,0.7,0.75,0.8,1.3,2.0,1.4,1.0,0.2,1.0,3.4,1996-97,0.5,0.22
Pete Chilcutt,VAN,54.0,12.3,1.3,3.1,0.436,0.5,0.362,0.9,0.49,0.512,0.2,0.4,0.591,1.2,1.6,2.9,0.9,0.5,0.3,0.5,3.4,1996-97,0.52,0.1
Lionel Simmons,SAC,41.0,12.7,1.1,3.3,0.331,0.2,0.233,0.9,0.358,0.357,1.0,1.2,0.875,0.7,1.8,2.5,1.4,0.2,0.3,0.8,3.4,1996-97,0.44,0.11
Stojko Vranković,MIN,53.0,14.5,1.5,2.6,0.561,0.0,,1.5,0.561,0.561,0.5,0.7,0.676,1.1,2.1,3.2,0.3,0.2,1.3,1.0,3.4,1996-97,0.58,0.12
Rumeal Robinson,3TM,54.0,9.4,1.2,3.0,0.402,0.3,0.321,0.9,0.444,0.457,0.5,0.6,0.743,0.1,0.8,0.9,1.4,0.4,0.0,0.8,3.3,1996-97,0.51,0.06
Rumeal Robinson,LAL,15.0,8.4,1.1,3.2,0.354,0.4,0.261,0.7,0.44,0.417,0.3,0.5,0.625,0.1,0.5,0.7,0.9,0.3,0.1,0.7,3.0,1996-97,0.44,0.13
Rumeal Robinson,PHO,12.0,7.3,1.3,2.8,0.471,0.3,0.3,1.1,0.542,0.515,0.1,0.3,0.25,0.1,0.5,0.6,0.7,0.1,0.0,0.4,3.0,1996-97,0.51,0.19
Rumeal Robinson,POR,27.0,10.9,1.2,3.0,0.402,0.3,0.391,0.9,0.407,0.457,0.7,0.9,0.87,0.1,1.0,1.1,1.9,0.7,0.0,1.0,3.5,1996-97,0.52,0.16
Benoit Benjamin,TOR,4.0,11.0,1.3,3.0,0.417,0.0,,1.3,0.417,0.417,0.8,1.0,0.75,0.8,1.5,2.3,0.3,0.3,0.0,0.5,3.3,1996-97,0.48,0.95
Greg Graham,SEA,28.0,7.0,1.0,2.9,0.363,0.3,0.29,0.7,0.408,0.419,0.9,1.4,0.65,0.1,0.4,0.5,0.4,0.4,0.0,0.4,3.3,1996-97,0.47,0.06
Steve Nash,PHO,65.0,10.5,1.1,2.7,0.423,0.4,0.418,0.8,0.425,0.489,0.6,0.8,0.824,0.2,0.7,1.0,2.1,0.3,0.0,1.0,3.3,1996-97,0.54,0.06
Cherokee Parks,MIN,76.0,12.6,1.4,2.7,0.51,0.0,0.0,1.4,0.512,0.51,0.6,1.0,0.605,1.1,1.5,2.6,0.4,0.5,0.6,0.4,3.3,1996-97,0.53,0.07
Sedale Threatt,HOU,21.0,15.9,1.3,3.5,0.378,0.4,0.4,1.0,0.37,0.432,0.3,0.4,0.75,0.2,0.9,1.1,1.9,0.7,0.1,0.6,3.3,1996-97,0.45,0.2
Priest Lauderdale,ATL,35.0,5.1,1.4,2.5,0.551,0.0,0.0,1.4,0.557,0.551,0.4,0.7,0.565,0.5,0.8,1.2,0.3,0.0,0.3,1.1,3.2,1996-97,0.57,0.07
Mark West,CLE,70.0,13.7,1.4,2.6,0.556,0.0,,1.4,0.556,0.556,0.4,0.8,0.482,1.0,1.7,2.7,0.3,0.2,0.8,0.7,3.2,1996-97,0.54,0.07
Rafael Addison,CHH,41.0,8.7,1.2,3.0,0.402,0.2,0.4,1.0,0.402,0.434,0.5,0.7,0.786,0.5,0.6,1.1,0.8,0.2,0.1,0.4,3.1,1996-97,0.47,0.07
Donny Marshall,CLE,56.0,9.8,0.9,2.9,0.325,0.6,0.379,0.3,0.26,0.428,0.7,1.0,0.704,0.4,0.9,1.3,0.4,0.4,0.1,0.6,3.1,1996-97,0.46,0.04
Ray Owes,GSW,57.0,10.4,1.3,3.2,0.417,0.0,0.2,1.3,0.423,0.419,0.5,0.8,0.565,1.1,1.7,2.9,0.3,0.3,0.4,0.4,3.1,1996-97,0.44,0.08
Aleksandar Djordjevic,POR,8.0,7.6,1.0,2.0,0.5,0.6,0.714,0.4,0.333,0.656,0.5,0.6,0.8,0.1,0.5,0.6,0.6,0.0,0.0,0.6,3.1,1996-97,0.68,0.32
Devin Gray,2TM,6.0,8.2,1.3,4.3,0.308,0.0,,1.3,0.308,0.308,0.3,0.8,0.4,1.0,1.3,2.3,0.3,0.7,0.0,0.8,3.0,1996-97,0.32,0.33
Jerome Allen,2TM,76.0,12.4,1.0,2.9,0.353,0.4,0.323,0.6,0.375,0.421,0.6,0.9,0.583,0.3,1.0,1.3,2.0,0.4,0.1,0.9,3.0,1996-97,0.46,0.05
Willie Anderson,MIA,28.0,10.8,1.0,2.3,0.453,0.3,0.421,0.8,0.467,0.516,0.6,0.7,0.85,0.5,1.0,1.5,1.2,0.5,0.1,0.7,3.0,1996-97,0.58,0.15
Mitchell Butler,POR,49.0,9.5,1.1,2.6,0.416,0.2,0.308,0.8,0.465,0.464,0.7,1.0,0.64,0.4,0.7,1.1,0.6,0.3,0.0,0.6,3.0,1996-97,0.49,0.05
Jimmy King,DEN,2.0,11.0,1.0,3.0,0.333,0.0,,1.0,0.333,0.333,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.5,0.0,0.5,3.0,1996-97,0.39,1.5
Malik Rose,CHH,54.0,9.7,1.1,2.4,0.477,0.0,0.0,1.1,0.484,0.477,0.7,1.1,0.613,1.3,1.7,3.0,0.6,0.5,0.3,0.8,3.0,1996-97,0.52,0.09
Danny Schayes,ORL,45.0,12.0,1.0,2.7,0.392,0.0,0.0,1.0,0.395,0.392,0.9,1.2,0.75,0.9,1.9,2.8,0.3,0.3,0.4,0.6,3.0,1996-97,0.46,0.09
Eric Snow,SEA,67.0,11.6,1.1,2.4,0.451,0.1,0.267,1.0,0.47,0.463,0.7,1.0,0.712,0.3,0.8,1.0,2.4,0.6,0.0,0.7,3.0,1996-97,0.53,0.07
Chucky Brown,2TM,70.0,10.8,1.1,2.2,0.506,0.0,0.167,1.1,0.52,0.51,0.7,1.0,0.671,0.6,1.5,2.1,0.4,0.1,0.3,0.3,2.9,1996-97,0.55,0.06
Rich Manning,2TM,26.0,7.7,1.2,3.2,0.39,0.1,0.5,1.2,0.385,0.402,0.3,0.5,0.643,0.6,0.9,1.5,0.1,0.2,0.1,0.3,2.9,1996-97,0.42,0.09
Mark Hendrickson,PHI,29.0,10.4,1.1,2.7,0.416,0.1,0.25,1.0,0.446,0.435,0.6,0.9,0.692,1.2,2.0,3.2,0.1,0.3,0.1,0.5,2.9,1996-97,0.47,0.14
Bobby Hurley,SAC,49.0,12.9,0.9,2.6,0.368,0.3,0.311,0.7,0.4,0.424,0.8,1.1,0.698,0.2,0.6,0.8,3.0,0.6,0.1,1.1,2.9,1996-97,0.47,0.09
Frankie King,PHI,7.0,8.4,1.0,2.4,0.412,0.1,0.5,0.9,0.4,0.441,0.7,0.7,1.0,0.6,1.4,2.0,0.7,0.6,0.0,0.4,2.9,1996-97,0.54,0.63
Tim Legler,WSB,15.0,12.1,1.0,3.2,0.313,0.5,0.276,0.5,0.368,0.396,0.4,0.5,0.857,0.0,1.4,1.4,0.5,0.2,0.3,0.6,2.9,1996-97,0.42,0.16
Joe Kleine,3TM,59.0,14.4,1.2,2.9,0.406,0.0,0.667,1.1,0.401,0.412,0.5,0.6,0.737,1.1,2.4,3.4,0.6,0.3,0.3,0.7,2.8,1996-97,0.44,0.08
Joe Kleine,PHO,23.0,15.9,1.4,3.5,0.4,0.0,1.0,1.3,0.392,0.406,0.6,0.8,0.722,0.9,2.6,3.5,0.5,0.4,0.3,0.9,3.4,1996-97,0.44,0.21
Joe Kleine,LAL,8.0,3.8,0.3,1.0,0.25,0.0,,0.3,0.25,0.25,0.3,0.3,1.0,0.3,0.9,1.1,0.0,0.0,0.0,0.0,0.8,1996-97,0.35,0.15
Joe Kleine,NJN,28.0,16.2,1.3,2.9,0.427,0.0,0.5,1.2,0.425,0.433,0.5,0.6,0.722,1.4,2.7,4.1,0.8,0.3,0.4,0.8,3.0,1996-97,0.47,0.22
George Zídek,2TM,52.0,7.2,0.9,2.3,0.415,0.0,0.0,0.9,0.422,0.415,0.9,1.1,0.789,0.7,1.0,1.7,0.3,0.1,0.1,0.5,2.8,1996-97,0.5,0.06
Joe Courtney,2TM,9.0,11.1,1.2,3.3,0.367,0.0,,1.2,0.367,0.367,0.3,0.6,0.6,1.0,0.8,1.8,0.0,0.0,0.0,0.3,2.8,1996-97,0.39,0.21
Michael Hawkins,BOS,29.0,11.2,1.0,2.3,0.426,0.3,0.323,0.7,0.514,0.5,0.4,0.5,0.8,0.3,0.8,1.1,2.2,0.6,0.0,1.0,2.8,1996-97,0.56,0.15
Jimmy Oliver,TOR,4.0,10.8,1.0,3.3,0.308,0.3,0.167,0.8,0.429,0.346,0.5,0.5,1.0,0.3,1.0,1.3,0.3,0.5,0.0,0.8,2.8,1996-97,0.4,0.45
Don Reid,DET,47.0,9.8,1.1,2.4,0.482,0.0,0.0,1.1,0.486,0.482,0.5,0.7,0.75,0.8,1.4,2.1,0.3,0.3,0.3,0.5,2.8,1996-97,0.52,0.08
