Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,Previously_Nominated,TS%,EFF
William Avery,MIN,28.0,9.2,0.9,3.2,0.289,0.2,0.171,0.7,0.364,0.322,0.5,0.7,0.684,0.1,0.7,0.9,1.3,0.3,0.0,0.7,2.5,2001-02,0,0.36,0.06
Felipe López,MIN,67.0,8.7,0.9,2.3,0.378,0.2,0.424,0.7,0.366,0.423,0.6,0.8,0.673,0.4,0.8,1.2,0.6,0.3,0.0,0.5,2.5,2001-02,0,0.47,0.04
Jermaine Jackson,TOR,24.0,11.7,0.8,1.8,0.476,0.0,0.5,0.8,0.475,0.488,0.7,1.0,0.667,0.1,1.0,1.1,2.4,0.4,0.0,0.6,2.4,2001-02,0,0.54,0.18
Eric Montross,TOR,49.0,13.4,1.1,2.7,0.402,0.0,0.0,1.1,0.405,0.402,0.2,0.6,0.323,0.7,2.1,2.9,0.3,0.2,0.5,0.5,2.4,2001-02,0,0.4,0.08
Kedrick Brown,BOS,29.0,8.4,0.8,2.4,0.329,0.2,0.185,0.6,0.419,0.364,0.4,0.7,0.6,0.4,1.3,1.7,0.5,0.6,0.2,0.2,2.2,2001-02,0,0.41,0.11
Mateen Cleaves,SAC,32.0,4.8,0.9,2.1,0.441,0.1,0.25,0.9,0.467,0.456,0.3,0.3,0.889,0.0,0.2,0.3,0.8,0.2,0.0,0.8,2.2,2001-02,0,0.49,0.05
Tang Hamilton,MIA,9.0,10.9,1.1,2.1,0.526,0.0,0.0,1.1,0.556,0.526,0.0,0.1,0.0,0.7,1.3,2.0,0.6,0.4,0.0,0.2,2.2,2001-02,0,0.51,0.43
Harold Jamison,LAC,25.0,7.0,0.9,1.7,0.512,0.0,,0.9,0.512,0.512,0.4,0.6,0.667,1.0,0.6,1.6,0.2,0.2,0.0,0.2,2.2,2001-02,0,0.56,0.12
Doug Overton,LAC,18.0,7.2,0.8,2.4,0.318,0.4,0.259,0.4,0.412,0.398,0.2,0.4,0.571,0.1,0.6,0.7,0.7,0.2,0.1,0.7,2.2,2001-02,0,0.43,0.08
Leon Smith,ATL,14.0,7.1,0.7,1.9,0.385,0.0,,0.7,0.385,0.385,0.8,1.2,0.647,0.7,1.5,2.2,0.2,0.4,0.1,0.2,2.2,2001-02,0,0.45,0.24
Mark Blount,BOS,44.0,9.4,0.7,1.7,0.421,0.0,,0.7,0.421,0.421,0.7,0.8,0.811,0.6,1.3,1.9,0.2,0.4,0.4,0.5,2.1,2001-02,0,0.51,0.08
Rick Brunson,POR,59.0,8.8,0.8,1.9,0.398,0.1,0.545,0.7,0.382,0.425,0.5,0.7,0.707,0.4,0.8,1.2,1.9,0.4,0.0,0.8,2.1,2001-02,0,0.48,0.06
Brian Cardinal,DET,8.0,5.4,0.8,1.6,0.462,0.4,0.429,0.4,0.5,0.577,0.3,0.3,1.0,0.3,0.5,0.8,0.3,0.1,0.0,0.0,2.1,2001-02,0,0.61,0.31
Maurice Evans,MIN,10.0,4.5,0.9,1.9,0.474,0.0,0.0,0.9,0.563,0.474,0.3,0.4,0.75,0.3,0.1,0.4,0.4,0.0,0.0,0.2,2.1,2001-02,0,0.51,0.16
Dean Oliver,GSW,20.0,7.0,0.9,2.3,0.37,0.1,0.154,0.8,0.455,0.391,0.3,0.5,0.667,0.0,0.4,0.4,1.1,0.2,0.0,0.6,2.1,2001-02,0,0.42,0.08
Brian Scalabrine,NJN,28.0,10.4,0.8,2.4,0.343,0.1,0.3,0.7,0.351,0.366,0.4,0.5,0.733,0.4,1.4,1.8,0.8,0.3,0.1,0.9,2.1,2001-02,0,0.4,0.09
Primož Brezec,IND,22.0,7.3,0.6,1.3,0.483,0.0,,0.6,0.483,0.483,0.7,1.1,0.6,0.7,0.5,1.3,0.3,0.0,0.3,0.3,2.0,2001-02,0,0.56,0.11
Evan Eschmeyer,DAL,31.0,9.6,0.7,1.6,0.42,0.0,,0.7,0.42,0.42,0.6,1.1,0.606,1.1,2.0,3.2,0.3,0.3,0.3,0.5,2.0,2001-02,0,0.48,0.14
Travis Knight,NYK,49.0,8.8,0.8,2.3,0.363,0.0,,0.8,0.363,0.363,0.3,0.4,0.762,1.0,1.1,2.1,0.2,0.2,0.2,0.6,2.0,2001-02,0,0.4,0.05
Michael Stewart,TOR,11.0,8.5,0.7,2.1,0.348,0.0,,0.7,0.348,0.348,0.5,1.0,0.545,1.1,1.2,2.3,0.3,0.4,0.3,0.4,2.0,2001-02,0,0.39,0.27
Mark Bryant,SAS,30.0,6.9,0.8,1.8,0.455,0.0,,0.8,0.455,0.455,0.2,0.3,0.75,0.8,0.6,1.5,0.3,0.2,0.1,0.2,1.9,2001-02,0,0.49,0.09
Obinna Ekezie,LAC,29.0,5.2,0.4,1.3,0.333,0.0,,0.4,0.333,0.333,1.0,1.4,0.7,0.4,0.8,1.2,0.1,0.1,0.2,0.3,1.9,2001-02,0,0.5,0.07
Amal McCaskill,SAS,27.0,5.7,0.7,1.8,0.408,0.0,,0.7,0.408,0.408,0.4,1.0,0.462,0.6,0.7,1.3,0.1,0.2,0.4,0.5,1.9,2001-02,0,0.42,0.06
Mark Pope,MIL,45.0,9.5,0.8,2.0,0.396,0.1,0.16,0.7,0.485,0.418,0.2,0.5,0.524,0.4,1.2,1.6,0.4,0.2,0.2,0.3,1.9,2001-02,0,0.43,0.06
Brandon Armstrong,NJN,35.0,5.6,0.8,2.4,0.318,0.1,0.294,0.6,0.324,0.347,0.1,0.3,0.5,0.3,0.2,0.5,0.2,0.2,0.0,0.2,1.8,2001-02,0,0.36,0.02
Isaac Fontaine,MEM,6.0,12.5,0.5,2.3,0.214,0.2,0.2,0.3,0.222,0.25,0.7,1.0,0.667,0.0,0.8,0.8,0.7,0.0,0.0,0.7,1.8,2001-02,0,0.33,0.08
Antonio Harvey,SEA,5.0,9.4,0.8,2.4,0.333,0.0,,0.8,0.333,0.333,0.2,0.4,0.5,1.0,0.8,1.8,1.0,0.2,0.6,0.6,1.8,2001-02,0,0.35,0.6
Loren Woods,MIN,60.0,8.6,0.6,1.6,0.344,0.0,0.0,0.6,0.351,0.344,0.7,1.0,0.733,0.8,1.3,2.0,0.4,0.3,0.6,0.6,1.8,2001-02,0,0.44,0.05
Jud Buechler,2TM,66.0,10.4,0.7,1.8,0.373,0.3,0.35,0.3,0.397,0.462,0.0,0.1,0.5,0.4,1.3,1.8,0.5,0.3,0.1,0.2,1.7,2001-02,0,0.46,0.05
Kirk Haston,CHH,15.0,5.1,0.7,2.6,0.282,0.0,0.0,0.7,0.306,0.282,0.3,0.5,0.5,0.3,1.0,1.3,0.3,0.0,0.1,0.2,1.7,2001-02,0,0.3,0.07
Mike Penberthy,LAL,3.0,4.0,0.3,0.7,0.5,0.0,,0.3,0.5,0.5,1.0,1.3,0.75,0.0,0.7,0.7,0.7,0.7,0.0,0.0,1.7,2001-02,0,0.67,1.03
Brent Price,SAC,20.0,4.5,0.5,1.4,0.333,0.2,0.267,0.3,0.417,0.407,0.5,0.7,0.692,0.2,0.2,0.4,0.5,0.2,0.1,0.5,1.6,2001-02,0,0.47,0.06
Samuel Dalembert,PHI,34.0,5.2,0.6,1.5,0.44,0.0,,0.6,0.44,0.44,0.2,0.5,0.389,0.7,1.3,2.0,0.1,0.2,0.4,0.4,1.5,2001-02,0,0.44,0.08
Donny Marshall,NJN,20.0,5.9,0.4,1.5,0.276,0.1,0.5,0.3,0.24,0.31,0.6,0.9,0.667,0.4,0.7,1.1,0.3,0.2,0.0,0.1,1.5,2001-02,0,0.4,0.08
Olumide Oyedeji,SEA,36.0,6.1,0.6,1.1,0.537,0.0,,0.6,0.537,0.537,0.3,0.5,0.611,0.8,1.4,2.2,0.1,0.1,0.1,0.4,1.5,2001-02,0,0.57,0.08
Cherokee Parks,SAS,42.0,5.6,0.7,2.0,0.361,0.0,,0.7,0.361,0.361,0.1,0.2,0.375,0.6,0.8,1.4,0.2,0.2,0.2,0.3,1.5,2001-02,0,0.36,0.04
Larry Robinson,NYK,2.0,5.0,0.5,2.0,0.25,0.5,0.5,0.0,0.0,0.375,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,2001-02,0,0.38,0.5
Bruno Šundov,IND,22.0,4.0,0.7,1.8,0.4,0.0,0.0,0.7,0.41,0.4,0.0,0.1,0.0,0.3,0.6,1.0,0.1,0.1,0.1,0.2,1.5,2001-02,0,0.41,0.06
Jeff Trepagnier,CLE,12.0,6.4,0.6,1.9,0.304,0.0,0.0,0.6,0.318,0.304,0.3,0.6,0.571,0.3,0.8,1.0,1.0,0.7,0.3,0.9,1.5,2001-02,0,0.35,0.17
Damone Brown,PHI,17.0,3.9,0.5,1.2,0.381,0.0,0.0,0.5,0.4,0.381,0.4,0.5,0.875,0.1,0.1,0.2,0.1,0.1,0.1,0.5,1.4,2001-02,0,0.49,0.04
DeSagana Diop,CLE,18.0,6.1,0.7,1.6,0.414,0.0,,0.7,0.414,0.414,0.1,0.3,0.2,0.3,0.7,0.9,0.3,0.1,0.6,0.7,1.4,2001-02,0,0.4,0.08
Jeryl Sasser,ORL,7.0,5.1,0.4,2.0,0.214,0.0,,0.4,0.214,0.214,0.6,0.7,0.8,0.4,0.6,1.0,0.3,0.4,0.0,0.3,1.4,2001-02,0,0.3,0.16
Tim James,PHI,9.0,4.6,0.6,1.4,0.385,0.0,,0.6,0.385,0.385,0.2,0.7,0.333,0.6,0.2,0.8,0.1,0.0,0.1,0.3,1.3,2001-02,0,0.38,0.08
Ruben Boumtje-Boumtje,POR,33.0,7.4,0.4,1.0,0.406,0.0,,0.4,0.406,0.406,0.4,0.8,0.52,0.6,1.0,1.7,0.1,0.1,0.5,0.4,1.2,2001-02,0,0.44,0.07
Michael Bradley,TOR,26.0,4.5,0.5,1.0,0.52,0.0,0.0,0.5,0.565,0.52,0.2,0.3,0.5,0.3,0.7,0.9,0.1,0.0,0.2,0.2,1.2,2001-02,0,0.53,0.06
Chucky Brown,SAC,18.0,5.1,0.6,1.5,0.37,0.0,,0.6,0.37,0.37,0.1,0.1,0.5,0.6,1.3,1.8,0.3,0.1,0.2,0.3,1.2,2001-02,0,0.39,0.13
Greg Foster,MIL,6.0,4.0,0.3,1.5,0.222,0.0,0.0,0.3,0.4,0.222,0.5,0.7,0.75,0.0,1.3,1.3,0.2,0.0,0.0,0.0,1.2,2001-02,0,0.33,0.22
Jelani McCoy,LAL,21.0,5.0,0.6,1.0,0.571,0.0,,0.6,0.571,0.571,0.1,0.4,0.25,0.4,0.8,1.2,0.3,0.0,0.2,0.4,1.2,2001-02,0,0.51,0.09
Charlie Bell,2TM,7.0,6.3,0.4,1.6,0.273,0.0,0.0,0.4,0.6,0.273,0.3,0.3,1.0,0.3,0.4,0.7,0.3,0.0,0.0,0.7,1.1,2001-02,0,0.32,0.03
Dean Garrett,2TM,34.0,5.4,0.5,1.6,0.327,0.0,,0.5,0.327,0.327,0.0,0.1,0.0,0.5,1.2,1.7,0.1,0.2,0.3,0.3,1.1,2001-02,0,0.33,0.06
Chris Dudley,POR,43.0,7.6,0.5,1.2,0.4,0.0,0.0,0.5,0.417,0.4,0.2,0.3,0.533,0.6,1.2,1.9,0.3,0.1,0.3,0.3,1.1,2001-02,0,0.41,0.06
Alvin Jones,PHI,23.0,5.5,0.3,0.9,0.4,0.0,,0.3,0.4,0.4,0.4,0.9,0.5,0.6,1.0,1.6,0.1,0.1,0.4,0.5,1.1,2001-02,0,0.42,0.07
Jérôme Moïso,CHH,15.0,5.1,0.5,1.3,0.4,0.0,,0.5,0.4,0.4,0.0,0.0,,0.3,1.4,1.7,0.3,0.2,0.1,0.5,1.1,2001-02,0,0.42,0.14
Michael Ruffin,PHI,15.0,11.3,0.5,1.7,0.269,0.0,,0.5,0.269,0.269,0.1,0.5,0.25,1.5,1.9,3.4,0.3,0.3,0.5,0.7,1.1,2001-02,0,0.29,0.22
Dee Brown,ORL,7.0,9.3,0.4,2.9,0.15,0.1,0.083,0.3,0.25,0.175,0.0,0.0,,0.0,1.3,1.3,0.3,0.4,0.1,0.6,1.0,2001-02,0,0.17,-0.0
Ernest Brown,MIA,3.0,7.0,0.3,2.0,0.167,0.0,,0.3,0.167,0.167,0.3,1.3,0.25,0.3,1.7,2.0,0.0,0.0,0.3,1.0,1.0,2001-02,0,0.19,-0.13
Vinny Del Negro,PHO,2.0,3.0,0.5,2.0,0.25,0.0,,0.5,0.25,0.25,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2001-02,0,0.25,0.25
Felton Spencer,NYK,32.0,7.8,0.2,0.8,0.231,0.0,,0.2,0.231,0.231,0.5,1.0,0.515,0.5,1.1,1.6,0.1,0.2,0.3,0.4,0.9,2001-02,0,0.36,0.05
Eldridge Recasner,2TM,6.0,5.5,0.3,1.0,0.333,0.0,0.0,0.3,0.4,0.333,0.2,0.2,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.8,2001-02,0,0.37,0.15
Joseph Forte,BOS,8.0,4.9,0.1,1.5,0.083,0.0,0.0,0.1,0.111,0.083,0.5,0.5,1.0,0.1,0.6,0.8,0.8,0.3,0.0,0.4,0.8,2001-02,0,0.23,0.11
Matt Geiger,PHI,4.0,9.0,0.3,2.0,0.125,0.0,,0.3,0.125,0.125,0.3,0.5,0.5,0.8,0.8,1.5,0.0,0.0,0.5,0.5,0.8,2001-02,0,0.18,0.1
Steve Goodrich,NJN,9.0,5.6,0.2,1.1,0.2,0.0,,0.2,0.2,0.2,0.1,0.2,0.5,0.1,0.4,0.6,0.6,0.1,0.2,0.3,0.6,2001-02,0,0.25,0.09
Jamison Brewer,IND,13.0,3.3,0.2,0.4,0.4,0.0,0.0,0.2,0.5,0.4,0.0,0.0,,0.2,0.5,0.6,0.7,0.2,0.0,0.2,0.3,2001-02,0,0.37,0.11
Darrick Martin,DAL,3.0,7.3,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.5,0.0,0.3,0.3,1.0,0.7,0.0,0.3,0.3,2001-02,0,0.04,-0.57
Randy Brown,BOS,1.0,6.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2001-02,0,0.0,2.0
Dickey Simpkins,ATL,1.0,3.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2001-02,0,,1.0
League Average,,,,,,0.445,,0.354,,0.465,0.477,,,0.752,,,,,,,,,2001-02,0,,
