Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated
Dan Gadzuric,MIL,75.0,16.8,2.4,4.7,0.524,0.0,0.0,2.4,0.526,0.524,0.8,1.6,0.492,1.7,2.9,4.6,0.4,0.7,1.4,0.6,5.7,2003-04,0.53,0.12,0
Jared Jeffries,WAS,82.0,23.3,2.2,5.7,0.377,0.1,0.167,2.1,0.392,0.383,1.3,2.1,0.614,2.2,3.0,5.2,1.1,0.6,0.3,1.3,5.7,2003-04,0.43,0.09,0
Anthony Peeler,SAC,75.0,18.5,2.1,4.6,0.448,0.9,0.482,1.2,0.425,0.546,0.7,0.8,0.836,0.4,1.6,2.0,1.6,0.7,0.1,1.0,5.7,2003-04,0.58,0.09,0
Earl Watson,MEM,81.0,20.6,2.1,5.7,0.371,0.3,0.245,1.8,0.408,0.399,1.1,1.7,0.652,0.6,1.6,2.2,5.0,1.1,0.2,1.8,5.7,2003-04,0.44,0.1,0
Tony Battie,2TM,73.0,20.2,2.3,5.3,0.443,0.0,0.222,2.3,0.448,0.445,0.9,1.2,0.742,1.6,3.3,4.9,0.8,0.4,0.9,0.9,5.6,2003-04,0.48,0.12,0
Elden Campbell,DET,65.0,13.7,2.1,4.8,0.439,0.0,,2.1,0.439,0.439,1.3,1.9,0.685,0.8,2.4,3.2,0.7,0.3,0.8,1.0,5.6,2003-04,0.5,0.1,0
Dikembe Mutombo,NYK,65.0,23.0,2.2,4.5,0.478,0.0,,2.2,0.478,0.478,1.2,1.8,0.681,2.2,4.5,6.7,0.4,0.3,1.9,0.8,5.6,2003-04,0.53,0.17,0
Gary Trent,MIN,68.0,15.1,2.3,4.8,0.473,0.0,0.0,2.3,0.481,0.473,1.0,1.3,0.758,1.2,2.0,3.2,0.7,0.2,0.3,0.8,5.6,2003-04,0.52,0.09,0
Luke Ridnour,SEA,69.0,16.1,2.1,5.1,0.414,0.4,0.338,1.7,0.437,0.453,0.9,1.1,0.823,0.5,1.1,1.6,2.4,0.8,0.1,1.2,5.5,2003-04,0.49,0.09,0
DerMarr Johnson,NYK,21.0,13.7,1.7,4.6,0.371,0.6,0.361,1.1,0.377,0.438,1.3,1.5,0.903,0.2,1.6,1.9,0.5,0.4,0.3,0.8,5.4,2003-04,0.51,0.22,0
Erick Strickland,MIL,43.0,13.3,1.8,4.6,0.403,0.7,0.439,1.2,0.385,0.477,1.0,1.2,0.863,0.3,1.3,1.7,2.1,0.6,0.0,1.3,5.4,2003-04,0.53,0.13,0
Kedrick Brown,2TM,55.0,17.6,2.1,4.6,0.461,0.7,0.384,1.4,0.51,0.535,0.3,0.5,0.63,0.7,1.9,2.7,1.2,0.5,0.1,0.5,5.3,2003-04,0.55,0.12,0
Mickaël Piétrus,GSW,53.0,14.1,1.8,4.4,0.416,0.7,0.333,1.2,0.484,0.491,1.0,1.4,0.693,0.9,1.3,2.2,0.5,0.6,0.2,0.8,5.3,2003-04,0.53,0.09,0
Robert Traylor,NOH,71.0,13.3,2.0,4.0,0.505,0.0,0.4,2.0,0.507,0.509,1.0,1.8,0.547,1.5,2.2,3.7,0.6,0.5,0.5,0.9,5.1,2003-04,0.53,0.09,0
Clarence Weatherspoon,2TM,52.0,16.7,2.0,4.1,0.493,0.0,0.0,2.0,0.495,0.493,1.0,1.4,0.736,1.4,2.5,3.9,0.6,0.6,0.3,0.7,5.0,2003-04,0.53,0.14,0
Austin Croshere,IND,77.0,13.6,1.5,4.0,0.388,0.7,0.389,0.8,0.387,0.479,1.2,1.4,0.894,0.8,2.4,3.2,0.7,0.3,0.2,0.7,5.0,2003-04,0.54,0.08,0
Trenton Hassell,MIN,81.0,28.0,2.2,4.7,0.465,0.0,0.308,2.1,0.47,0.47,0.6,0.8,0.787,0.8,2.3,3.2,1.6,0.4,0.7,0.6,5.0,2003-04,0.49,0.09,0
Jerome James,SEA,65.0,15.2,2.0,4.0,0.498,0.0,,2.0,0.498,0.498,1.0,1.5,0.66,1.2,2.3,3.5,0.5,0.3,0.9,1.3,5.0,2003-04,0.54,0.1,0
Ron Mercer,SAS,39.0,13.2,2.3,5.4,0.427,0.1,0.286,2.3,0.431,0.431,0.3,0.4,0.765,0.3,1.0,1.3,0.6,0.4,0.1,0.7,5.0,2003-04,0.45,0.09,0
Steve Smith,NOH,71.0,13.1,1.7,4.1,0.406,0.6,0.402,1.1,0.409,0.48,1.1,1.2,0.928,0.4,0.8,1.1,0.8,0.2,0.1,0.6,5.0,2003-04,0.54,0.06,0
Mo Williams,UTA,57.0,13.5,2.0,5.3,0.38,0.2,0.256,1.8,0.398,0.396,0.8,1.0,0.786,0.4,0.9,1.3,1.3,0.5,0.0,0.9,5.0,2003-04,0.44,0.06,0
Calvin Booth,SEA,71.0,17.0,1.9,4.1,0.466,0.0,0.0,1.9,0.469,0.466,1.1,1.3,0.798,1.2,2.7,3.9,0.4,0.2,1.4,0.6,4.9,2003-04,0.52,0.11,0
Fred Jones,IND,81.0,18.6,1.5,3.8,0.395,0.3,0.303,1.2,0.432,0.439,1.5,1.8,0.832,0.3,1.2,1.6,2.1,0.8,0.2,0.9,4.9,2003-04,0.53,0.08,0
Shammond Williams,2TM,53.0,14.4,1.6,4.4,0.375,0.6,0.3,1.1,0.432,0.44,1.0,1.1,0.879,0.2,1.0,1.1,2.2,0.7,0.0,0.9,4.8,2003-04,0.49,0.09,0
Rick Fox,LAL,38.0,22.3,1.9,4.9,0.392,0.4,0.246,1.5,0.464,0.433,0.6,0.8,0.733,0.8,1.9,2.7,2.6,0.8,0.1,1.3,4.8,2003-04,0.46,0.17,0
Robert Horry,SAS,81.0,15.9,1.7,4.3,0.405,0.5,0.38,1.2,0.417,0.464,0.9,1.3,0.645,1.3,2.0,3.4,1.2,0.6,0.6,0.7,4.8,2003-04,0.49,0.09,0
George Lynch,NOH,78.0,21.8,1.9,4.8,0.397,0.6,0.309,1.4,0.449,0.455,0.4,0.7,0.667,1.2,2.8,4.0,1.5,0.6,0.2,0.8,4.8,2003-04,0.47,0.09,0
Sasha Pavlović,UTA,79.0,14.5,1.9,4.8,0.396,0.2,0.271,1.6,0.425,0.422,0.8,1.1,0.774,0.6,1.5,2.0,0.8,0.5,0.2,0.8,4.8,2003-04,0.45,0.05,0
Brevin Knight,3TM,56.0,18.5,1.9,4.4,0.427,0.0,0.25,1.8,0.433,0.431,0.9,1.2,0.754,0.3,1.8,2.0,3.6,1.5,0.0,1.3,4.7,2003-04,0.48,0.14,0
Brevin Knight,PHO,3.0,6.3,0.3,1.0,0.333,0.0,,0.3,0.333,0.333,0.0,0.0,,0.0,1.0,1.0,1.3,1.0,0.3,1.0,0.7,2003-04,0.35,0.87,0
Brevin Knight,WAS,32.0,18.7,1.8,4.3,0.42,0.0,0.2,1.8,0.429,0.424,0.6,0.8,0.704,0.3,1.6,1.9,3.2,1.6,0.0,1.4,4.3,2003-04,0.46,0.22,0
Brevin Knight,MIL,21.0,20.0,2.2,5.0,0.438,0.0,0.333,2.1,0.441,0.443,1.4,1.8,0.789,0.1,2.1,2.3,4.7,1.4,0.0,1.2,5.9,2003-04,0.51,0.47,0
Scott Williams,2TM,43.0,12.3,2.1,4.3,0.484,0.0,0.667,2.0,0.481,0.489,0.4,0.6,0.593,0.9,2.2,3.1,0.4,0.5,0.4,0.4,4.6,2003-04,0.5,0.14,0
Othella Harrington,NYK,56.0,15.6,1.8,3.6,0.495,0.0,,1.8,0.495,0.495,1.0,1.4,0.744,1.0,2.1,3.2,0.5,0.2,0.3,1.2,4.6,2003-04,0.55,0.1,0
Avery Johnson,GSW,46.0,13.8,1.7,4.3,0.402,0.0,0.0,1.7,0.408,0.402,1.1,1.7,0.667,0.1,0.7,0.7,2.4,0.6,0.1,1.1,4.6,2003-04,0.46,0.09,0
Maciej Lampe,PHO,21.0,10.7,2.0,4.2,0.489,0.0,0.0,2.0,0.512,0.489,0.5,0.6,0.769,0.4,1.7,2.1,0.4,0.1,0.1,0.7,4.6,2003-04,0.52,0.2,0
Bo Outlaw,MEM,82.0,19.6,1.9,3.8,0.51,0.0,0.0,1.9,0.516,0.51,0.7,1.4,0.526,1.5,2.6,4.2,1.1,0.9,0.9,0.8,4.6,2003-04,0.52,0.1,0
Darius Songaila,SAC,73.0,13.4,1.8,3.7,0.487,0.0,,1.8,0.487,0.487,1.0,1.2,0.807,1.2,1.8,3.1,0.7,0.6,0.2,0.6,4.6,2003-04,0.54,0.09,0
Michael Doleac,2TM,72.0,14.3,1.9,4.5,0.435,0.0,,1.9,0.435,0.435,0.6,0.7,0.865,1.2,2.5,3.7,0.6,0.3,0.5,0.7,4.5,2003-04,0.47,0.09,0
Matt Barnes,LAC,38.0,19.1,1.7,3.6,0.457,0.1,0.154,1.6,0.488,0.464,1.1,1.6,0.705,1.4,2.6,4.0,1.3,0.7,0.1,1.2,4.5,2003-04,0.52,0.18,0
Boris Diaw,ATL,76.0,25.3,1.8,4.1,0.447,0.1,0.231,1.8,0.467,0.457,0.7,1.2,0.602,1.5,3.0,4.5,2.4,0.8,0.5,1.7,4.5,2003-04,0.49,0.11,0
Kyle Korver,PHI,74.0,11.9,1.6,4.4,0.352,1.1,0.391,0.5,0.283,0.476,0.3,0.3,0.792,0.4,1.1,1.5,0.5,0.3,0.1,0.6,4.5,2003-04,0.5,0.05,0
Anthony Carter,SAS,5.0,17.4,2.2,7.4,0.297,0.0,0.0,2.2,0.324,0.297,0.0,0.0,,0.4,1.8,2.2,2.4,0.8,0.0,2.4,4.4,2003-04,0.3,0.44,0
Brian Cook,LAL,35.0,12.6,1.9,4.0,0.475,0.0,0.0,1.9,0.493,0.475,0.6,0.8,0.75,0.9,2.0,2.9,0.6,0.5,0.5,0.5,4.4,2003-04,0.51,0.17,0
Dale Davis,POR,76.0,22.1,1.8,3.7,0.473,0.0,,1.8,0.473,0.473,0.9,1.4,0.613,2.1,3.2,5.2,0.9,0.6,0.8,0.5,4.4,2003-04,0.51,0.12,0
Milt Palacio,TOR,59.0,20.5,1.8,5.1,0.349,0.1,0.154,1.7,0.368,0.356,0.8,1.2,0.662,0.3,1.5,1.7,3.1,0.7,0.2,1.5,4.4,2003-04,0.39,0.08,0
Tony Massenburg,SAC,59.0,13.4,1.8,3.7,0.475,0.0,0.0,1.8,0.477,0.475,0.7,1.1,0.683,1.0,2.2,3.2,0.5,0.2,0.3,0.8,4.3,2003-04,0.51,0.09,0
Mike Sweetney,NYK,42.0,11.8,1.6,3.3,0.493,0.0,0.0,1.6,0.496,0.493,1.0,1.4,0.724,1.6,2.1,3.7,0.3,0.4,0.3,0.8,4.3,2003-04,0.55,0.15,0
Jake Tsakalidis,MEM,40.0,13.3,1.7,3.3,0.504,0.0,,1.7,0.504,0.504,0.9,1.5,0.59,0.9,2.3,3.2,0.5,0.2,0.6,0.6,4.3,2003-04,0.54,0.15,0
John Wallace,MIA,37.0,9.9,1.6,3.9,0.421,0.1,0.385,1.5,0.424,0.438,0.8,1.1,0.775,0.3,1.3,1.6,0.4,0.1,0.2,0.6,4.3,2003-04,0.49,0.09,0
Maurice Carter,2TM,10.0,11.0,1.1,3.5,0.314,0.4,0.364,0.7,0.292,0.371,1.6,2.0,0.8,0.2,0.9,1.1,0.4,0.0,0.0,0.9,4.2,2003-04,0.48,0.2,0
Jahidi White,2TM,62.0,14.0,1.6,3.1,0.521,0.0,,1.6,0.521,0.521,1.0,2.0,0.5,1.6,2.6,4.2,0.1,0.4,0.8,1.1,4.2,2003-04,0.53,0.1,0
Malik Allen,MIA,45.0,13.7,1.8,4.4,0.419,0.0,,1.8,0.419,0.419,0.6,0.7,0.758,0.9,1.7,2.6,0.4,0.3,0.6,0.6,4.2,2003-04,0.45,0.11,0
Linton Johnson,CHI,41.0,17.9,1.8,5.0,0.355,0.2,0.212,1.6,0.382,0.372,0.5,0.9,0.595,1.4,3.0,4.5,0.7,0.9,0.8,0.9,4.2,2003-04,0.39,0.16,0
Kevin Ollie,CLE,82.0,17.1,1.2,3.1,0.37,0.0,0.444,1.1,0.367,0.377,1.8,2.1,0.835,0.3,1.8,2.1,2.9,0.6,0.1,1.0,4.2,2003-04,0.52,0.08,0
Mikki Moore,2TM,32.0,12.3,1.6,3.1,0.505,0.0,,1.6,0.505,0.505,0.9,1.1,0.857,0.9,1.7,2.6,0.6,0.2,0.4,0.7,4.1,2003-04,0.57,0.17,0
Žarko Čabarkapa,PHO,49.0,11.6,1.7,4.0,0.411,0.1,0.188,1.5,0.455,0.426,0.7,1.1,0.66,0.5,1.5,2.0,0.8,0.2,0.3,1.1,4.1,2003-04,0.46,0.07,0
Horace Grant,LAL,55.0,20.1,1.7,4.1,0.411,0.0,0.0,1.7,0.413,0.411,0.7,1.0,0.722,1.4,2.8,4.2,1.3,0.4,0.4,0.5,4.1,2003-04,0.45,0.13,0
Eric Piatkowski,HOU,49.0,14.3,1.5,3.9,0.377,0.9,0.352,0.6,0.42,0.49,0.3,0.3,0.875,0.2,1.3,1.5,0.5,0.3,0.1,0.6,4.1,2003-04,0.51,0.07,0
Corie Blount,2TM,62.0,16.9,1.9,4.1,0.455,0.0,0.0,1.9,0.46,0.455,0.2,0.4,0.556,1.6,2.9,4.4,0.9,0.8,0.4,0.7,4.0,2003-04,0.47,0.12,0
Lonny Baxter,3TM,62.0,12.4,1.7,3.4,0.493,0.0,0.333,1.6,0.495,0.495,0.7,1.2,0.579,1.0,2.0,3.0,0.3,0.3,0.5,0.6,4.0,2003-04,0.51,0.09,0
Lonny Baxter,CHI,14.0,10.5,1.9,3.5,0.551,0.1,1.0,1.9,0.542,0.561,0.4,0.6,0.625,0.8,1.7,2.5,0.4,0.1,0.4,0.8,4.3,2003-04,0.57,0.36,0
Lonny Baxter,TOR,36.0,13.5,1.7,3.6,0.469,0.0,0.0,1.7,0.472,0.469,0.8,1.6,0.536,1.2,2.2,3.4,0.3,0.4,0.5,0.6,4.2,2003-04,0.49,0.15,0
Lonny Baxter,WAS,12.0,11.0,1.3,2.7,0.5,0.0,0.0,1.3,0.516,0.5,0.8,1.0,0.75,0.9,1.7,2.6,0.4,0.2,0.4,0.4,3.4,2003-04,0.54,0.42,0
Donnell Harvey,2TM,60.0,13.1,1.5,3.4,0.443,0.0,0.0,1.5,0.449,0.443,1.0,1.4,0.735,0.8,1.9,2.7,0.4,0.4,0.5,0.8,4.0,2003-04,0.5,0.08,0
Devin Brown,SAS,58.0,10.8,1.5,3.4,0.434,0.1,0.286,1.4,0.445,0.444,1.0,1.3,0.811,0.7,1.6,2.2,0.6,0.3,0.1,0.7,4.0,2003-04,0.5,0.07,0
Ben Handlogten,UTA,17.0,10.1,1.5,2.8,0.532,0.0,,1.5,0.532,0.532,1.1,1.6,0.667,1.3,1.9,3.2,0.4,0.2,0.2,0.6,4.0,2003-04,0.57,0.33,0
Alan Henderson,ATL,6.0,11.3,1.7,3.5,0.476,0.0,,1.7,0.476,0.476,0.7,1.0,0.667,1.8,1.7,3.5,0.3,0.2,0.3,0.5,4.0,2003-04,0.51,0.95,0
Chris Jefferies,2TM,21.0,9.3,1.3,3.4,0.375,0.8,0.405,0.5,0.333,0.493,0.6,1.0,0.65,0.2,1.1,1.4,0.3,0.2,0.3,0.9,4.0,2003-04,0.52,0.13,0
Ira Newble,CLE,64.0,19.5,1.7,4.3,0.391,0.0,0.105,1.7,0.412,0.395,0.6,0.7,0.783,1.0,1.4,2.4,1.1,0.4,0.3,0.8,4.0,2003-04,0.43,0.07,0
Bryon Russell,LAL,72.0,13.1,1.4,3.4,0.402,0.6,0.384,0.8,0.417,0.49,0.7,0.9,0.769,0.4,1.6,2.0,1.0,0.4,0.2,0.5,4.0,2003-04,0.53,0.07,0
Daniel Santiago,MIL,54.0,13.1,1.4,3.0,0.479,0.0,,1.4,0.479,0.479,1.1,1.7,0.678,0.6,1.8,2.4,0.4,0.4,0.4,0.6,4.0,2003-04,0.53,0.09,0
Danny Fortson,DAL,56.0,11.2,1.3,2.5,0.511,0.0,,1.3,0.511,0.511,1.3,1.6,0.815,2.0,2.4,4.5,0.2,0.2,0.2,0.7,3.9,2003-04,0.61,0.12,0
Frank Williams,NYK,56.0,12.8,1.4,3.7,0.385,0.3,0.3,1.1,0.419,0.428,0.7,0.9,0.854,0.1,0.8,0.9,2.2,0.4,0.1,1.1,3.9,2003-04,0.48,0.07,0
Željko Rebrača,2TM,24.0,11.4,1.4,3.2,0.442,0.0,,1.4,0.442,0.442,1.0,1.3,0.767,1.0,1.5,2.4,0.3,0.2,0.5,0.7,3.8,2003-04,0.5,0.18,0
Mateen Cleaves,CLE,4.0,23.0,1.8,5.8,0.304,0.0,0.0,1.8,0.318,0.304,0.3,0.5,0.5,0.3,1.5,1.8,4.8,1.0,0.5,1.3,3.8,2003-04,0.32,1.6,0
Jacque Vaughn,ATL,71.0,17.9,1.5,3.9,0.386,0.0,0.15,1.5,0.405,0.392,0.7,1.0,0.779,0.2,1.5,1.6,2.7,0.6,0.0,1.2,3.8,2003-04,0.44,0.07,0
David West,NOH,71.0,13.1,1.5,3.2,0.474,0.0,0.0,1.5,0.478,0.474,0.8,1.1,0.713,1.6,2.5,4.2,0.8,0.4,0.4,0.7,3.8,2003-04,0.52,0.1,0
Roger Mason,2TM,26.0,12.6,1.2,3.8,0.327,0.5,0.333,0.7,0.322,0.393,0.7,0.8,0.864,0.0,1.2,1.2,1.0,0.4,0.2,0.8,3.7,2003-04,0.45,0.12,0
Doug Overton,2TM,61.0,16.9,1.6,4.0,0.404,0.0,0.13,1.6,0.432,0.41,0.4,0.5,0.742,0.3,1.1,1.4,2.3,0.4,0.0,1.0,3.7,2003-04,0.44,0.07,0
Melvin Ely,LAC,42.0,12.1,1.6,3.6,0.431,0.0,0.0,1.6,0.434,0.431,0.6,1.0,0.595,1.1,1.3,2.4,0.5,0.2,0.4,0.5,3.7,2003-04,0.46,0.1,0
Zendon Hamilton,PHI,46.0,10.3,1.1,2.1,0.537,0.0,,1.1,0.537,0.537,1.5,2.1,0.698,1.1,2.1,3.2,0.3,0.2,0.2,0.6,3.7,2003-04,0.61,0.12,0
Shane Heal,SAS,6.0,12.0,1.2,4.0,0.292,0.7,0.222,0.5,0.5,0.375,0.7,0.8,0.8,0.2,0.5,0.7,0.8,0.2,0.0,0.8,3.7,2003-04,0.43,0.28,0
Glen Rice,LAC,18.0,14.6,1.2,4.2,0.289,0.3,0.179,0.9,0.354,0.322,0.9,0.9,1.0,0.5,1.8,2.3,1.3,0.3,0.0,0.7,3.7,2003-04,0.4,0.22,0
Curtis Borchardt,UTA,16.0,16.1,1.4,3.5,0.393,0.0,0.0,1.4,0.4,0.393,0.9,1.1,0.778,0.8,2.6,3.4,0.9,0.3,0.9,1.1,3.6,2003-04,0.45,0.36,0
Mark Madsen,MIN,72.0,17.3,1.4,2.8,0.495,0.0,0.0,1.4,0.51,0.495,0.8,1.6,0.483,1.9,1.9,3.8,0.4,0.5,0.3,0.7,3.6,2003-04,0.51,0.08,0
Qyntel Woods,POR,62.0,10.9,1.4,3.8,0.371,0.2,0.345,1.3,0.375,0.392,0.6,1.0,0.633,0.7,1.5,2.2,0.7,0.3,0.2,0.8,3.6,2003-04,0.42,0.05,0
Moochie Norris,2TM,66.0,12.8,1.2,3.3,0.369,0.3,0.345,0.9,0.377,0.415,0.8,1.1,0.761,0.2,0.8,1.0,1.8,0.7,0.1,1.0,3.5,2003-04,0.46,0.06,0
Mamadou N'Diaye,2TM,28.0,13.1,1.0,2.5,0.391,0.0,,1.0,0.391,0.391,1.6,2.1,0.746,1.5,2.5,4.0,0.0,0.3,0.9,0.6,3.5,2003-04,0.51,0.22,0
Francisco Elson,DEN,62.0,14.1,1.5,3.2,0.472,0.0,0.0,1.5,0.475,0.472,0.5,0.7,0.667,1.0,2.2,3.3,0.5,0.6,0.6,0.6,3.5,2003-04,0.5,0.1,0
Brandon Hunter,BOS,36.0,11.3,1.5,3.2,0.457,0.0,0.0,1.5,0.469,0.457,0.5,1.2,0.442,1.4,1.9,3.3,0.5,0.4,0.0,0.6,3.5,2003-04,0.47,0.13,0
Lindsey Hunter,DET,33.0,20.0,1.5,4.3,0.343,0.4,0.28,1.1,0.376,0.392,0.2,0.2,0.625,0.4,1.6,2.0,2.6,1.2,0.2,1.0,3.5,2003-04,0.4,0.17,0
Jason Kapono,CLE,41.0,10.4,1.3,3.1,0.403,0.5,0.477,0.8,0.365,0.484,0.5,0.6,0.833,0.5,0.9,1.3,0.3,0.3,0.0,0.5,3.5,2003-04,0.52,0.07,0
Brian Scalabrine,NJN,69.0,13.4,1.2,3.2,0.394,0.1,0.244,1.1,0.429,0.417,0.8,1.0,0.829,0.6,1.9,2.5,0.9,0.3,0.2,0.6,3.5,2003-04,0.48,0.07,0
Ansu Sesay,SEA,57.0,10.2,1.4,3.1,0.455,0.1,0.286,1.3,0.478,0.472,0.6,0.8,0.696,0.8,0.9,1.6,0.3,0.3,0.4,0.4,3.5,2003-04,0.51,0.07,0
Chris Andersen,DEN,71.0,14.5,1.3,2.9,0.443,0.0,0.0,1.3,0.446,0.443,0.9,1.5,0.589,1.3,2.9,4.2,0.5,0.5,1.6,0.7,3.4,2003-04,0.48,0.1,0
Richie Frahm,SEA,54.0,8.7,1.2,2.6,0.453,0.6,0.37,0.5,0.617,0.576,0.4,0.5,0.885,0.2,0.8,1.0,0.4,0.3,0.1,0.1,3.4,2003-04,0.6,0.07,0
Sean Lampley,GSW,10.0,6.3,1.3,2.0,0.65,0.0,,1.3,0.65,0.65,0.8,1.2,0.667,0.2,0.9,1.1,0.2,0.0,0.1,0.3,3.4,2003-04,0.67,0.34,0
Darrick Martin,MIN,16.0,10.8,1.3,4.2,0.299,0.4,0.231,0.9,0.341,0.343,0.6,0.6,1.0,0.1,0.3,0.4,1.4,0.1,0.1,0.4,3.4,2003-04,0.38,0.13,0
Scott Padgett,HOU,58.0,9.4,1.3,2.9,0.443,0.5,0.431,0.8,0.451,0.527,0.4,0.6,0.75,0.8,1.6,2.4,0.4,0.2,0.2,0.4,3.4,2003-04,0.54,0.08,0
Kevin Willis,SAS,48.0,7.8,1.5,3.1,0.467,0.0,0.0,1.5,0.47,0.467,0.5,0.8,0.615,0.8,1.3,2.0,0.2,0.4,0.2,0.7,3.4,2003-04,0.49,0.08,0
J.R. Bremer,2TM,36.0,12.3,1.2,4.4,0.272,0.5,0.257,0.7,0.286,0.332,0.4,0.6,0.65,0.3,0.8,1.0,1.4,0.5,0.1,0.7,3.3,2003-04,0.35,0.06,0
Shawn Bradley,DAL,66.0,11.7,1.3,2.8,0.473,0.0,0.0,1.3,0.476,0.473,0.6,0.7,0.837,1.1,1.5,2.6,0.3,0.5,1.1,0.3,3.3,2003-04,0.53,0.09,0
Mitchell Butler,WAS,41.0,13.5,1.3,3.0,0.435,0.3,0.367,1.0,0.457,0.48,0.4,0.6,0.625,0.6,1.1,1.7,0.8,0.5,0.1,0.6,3.3,2003-04,0.51,0.1,0
Jason Hart,SAS,53.0,12.5,1.3,3.0,0.447,0.0,0.222,1.3,0.46,0.453,0.6,0.8,0.767,0.2,1.3,1.5,1.5,0.5,0.1,0.5,3.3,2003-04,0.49,0.08,0
Zaza Pachulia,ORL,59.0,11.3,1.2,3.0,0.389,0.0,,1.2,0.389,0.389,1.0,1.5,0.644,1.2,1.8,2.9,0.2,0.4,0.2,0.6,3.3,2003-04,0.45,0.07,0
Andrew DeClercq,ORL,71.0,17.1,1.3,2.7,0.477,0.0,,1.3,0.477,0.477,0.6,0.8,0.815,1.8,2.6,4.5,0.6,0.7,0.5,0.8,3.2,2003-04,0.52,0.1,0
Steven Hunter,ORL,59.0,13.4,1.4,2.6,0.529,0.0,,1.4,0.529,0.529,0.4,1.2,0.333,0.9,2.0,2.9,0.2,0.1,1.2,0.5,3.2,2003-04,0.51,0.09,0
Desmond Penigar,ORL,10.0,8.9,1.4,2.8,0.5,0.0,,1.4,0.5,0.5,0.4,0.4,1.0,0.6,1.8,2.4,0.3,0.2,0.2,0.6,3.2,2003-04,0.54,0.43,0
Samaki Walker,MIA,33.0,12.7,1.2,3.0,0.384,0.0,0.0,1.2,0.392,0.384,0.9,1.3,0.659,1.3,2.1,3.4,0.2,0.3,0.3,0.5,3.2,2003-04,0.45,0.14,0
Loren Woods,MIA,38.0,13.3,1.2,2.5,0.458,0.0,,1.2,0.458,0.458,0.9,1.4,0.6,1.7,1.8,3.5,0.3,0.3,0.5,0.7,3.2,2003-04,0.51,0.14,0
Greg Buckner,PHI,53.0,13.3,1.2,3.3,0.377,0.2,0.273,1.0,0.412,0.411,0.4,0.5,0.741,0.5,1.4,1.9,0.8,0.4,0.1,0.6,3.1,2003-04,0.44,0.07,0
Adonal Foyle,GSW,44.0,13.0,1.3,3.0,0.454,0.0,,1.3,0.454,0.454,0.4,0.8,0.543,1.2,2.6,3.8,0.4,0.1,1.0,0.5,3.1,2003-04,0.46,0.13,0
Boštjan Nachbar,HOU,45.0,11.5,1.0,2.9,0.356,0.5,0.365,0.5,0.348,0.443,0.5,0.6,0.724,0.2,1.4,1.6,0.7,0.3,0.3,0.5,3.1,2003-04,0.49,0.08,0
Zoran Planinić,NJN,49.0,9.7,1.1,2.6,0.411,0.2,0.281,0.9,0.454,0.446,0.8,1.2,0.633,0.3,0.8,1.1,1.4,0.3,0.1,0.7,3.1,2003-04,0.5,0.07,0
Rick Brunson,2TM,40.0,10.3,1.0,2.6,0.381,0.3,0.478,0.7,0.354,0.433,0.7,0.8,0.871,0.2,0.7,0.9,2.1,0.6,0.1,0.8,3.0,2003-04,0.51,0.11,0
Marcus Haislip,MIL,31.0,8.5,1.2,2.4,0.486,0.0,0.5,1.1,0.486,0.493,0.6,0.9,0.714,0.7,1.0,1.7,0.1,0.2,0.4,0.3,3.0,2003-04,0.54,0.12,0
Travis Hansen,ATL,41.0,12.4,1.1,3.2,0.354,0.2,0.3,0.9,0.37,0.388,0.5,0.7,0.815,0.7,1.0,1.7,0.5,0.2,0.2,0.4,3.0,2003-04,0.43,0.07,0
Eduardo Nájera,DAL,58.0,12.4,1.2,2.8,0.444,0.0,0.5,1.2,0.443,0.451,0.5,0.8,0.652,1.2,1.5,2.7,0.4,0.6,0.3,0.5,3.0,2003-04,0.48,0.08,0
Paul Shirley,CHI,7.0,12.3,1.4,3.3,0.435,0.0,0.0,1.4,0.455,0.435,0.1,0.4,0.333,1.1,1.1,2.3,0.6,0.1,0.1,1.3,3.0,2003-04,0.43,0.37,0
Joel Przybilla,2TM,17.0,20.4,1.1,2.9,0.36,0.0,,1.1,0.36,0.36,0.8,1.8,0.419,1.9,4.6,6.5,0.4,0.3,1.0,1.1,2.9,2003-04,0.39,0.42,0
Tom Gugliotta,2TM,55.0,14.9,1.3,3.7,0.345,0.0,0.25,1.3,0.347,0.347,0.4,0.5,0.714,1.2,2.2,3.4,1.1,0.6,0.2,0.7,2.9,2003-04,0.37,0.09,0
Wang Zhizhi,2TM,16.0,7.1,1.1,2.9,0.37,0.3,0.286,0.8,0.406,0.413,0.6,0.6,0.9,0.3,0.9,1.1,0.1,0.2,0.3,0.4,2.9,2003-04,0.46,0.15,0
Michael Curry,TOR,70.0,17.6,1.1,2.8,0.388,0.0,0.2,1.0,0.403,0.395,0.7,0.8,0.845,0.3,0.9,1.2,0.8,0.3,0.1,0.7,2.9,2003-04,0.46,0.04,0
Derrick Dial,ORL,9.0,9.6,1.0,3.1,0.321,0.2,0.222,0.8,0.368,0.357,0.7,0.9,0.75,0.6,0.9,1.4,0.2,0.7,0.0,0.1,2.9,2003-04,0.41,0.31,0
