Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,MVP_Rank
Bobby Jones,PHI,44.0,7.6,1.0,2.1,0.462,0.0,0.111,1.0,0.5,0.468,0.5,0.9,0.561,0.5,0.8,1.3,0.4,0.3,0.0,0.4,2.5,2006-07,0.5,0.06,
Rawle Marshall,IND,40.0,9.0,0.8,2.2,0.36,0.1,0.222,0.7,0.394,0.382,0.8,1.1,0.689,0.2,0.5,0.7,0.3,0.3,0.1,0.5,2.5,2006-07,0.47,0.04,
Eric Piatkowski,PHO,11.0,6.6,0.8,2.3,0.36,0.6,0.389,0.2,0.286,0.5,0.2,0.2,1.0,0.2,0.6,0.8,0.4,0.0,0.1,0.5,2.5,2006-07,0.52,0.16,
Theo Ratliff,BOS,2.0,22.0,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,1.5,2.0,0.75,1.0,2.5,3.5,0.0,0.5,1.5,0.5,2.5,2006-07,0.53,3.0,
J.J. Barea,DAL,33.0,5.8,0.8,2.4,0.359,0.2,0.286,0.7,0.386,0.397,0.5,0.7,0.667,0.2,0.5,0.8,0.7,0.0,0.0,0.4,2.4,2006-07,0.44,0.05,
Andre Brown,SEA,38.0,7.1,1.1,1.9,0.568,0.0,0.0,1.1,0.575,0.568,0.2,0.4,0.6,0.7,1.3,1.9,0.1,0.2,0.1,0.8,2.4,2006-07,0.58,0.08,
Ryan Hollins,CHA,27.0,6.9,0.7,1.3,0.556,0.0,,0.7,0.556,0.556,0.9,1.5,0.6,0.4,0.7,1.1,0.0,0.1,0.3,0.6,2.4,2006-07,0.61,0.08,
Pops Mensah-Bonsu,DAL,12.0,5.9,0.9,1.4,0.647,0.0,,0.9,0.647,0.647,0.6,1.5,0.389,0.8,1.0,1.8,0.0,0.1,0.0,0.8,2.4,2006-07,0.58,0.17,
Kevin Willis,DAL,5.0,8.6,1.0,2.6,0.385,0.0,,1.0,0.385,0.385,0.4,0.4,1.0,0.4,1.2,1.6,0.2,0.4,0.2,0.4,2.4,2006-07,0.43,0.56,
Earl Barron,MIA,28.0,7.3,0.9,3.0,0.289,0.0,0.0,0.9,0.293,0.289,0.6,0.6,0.944,0.7,0.8,1.5,0.2,0.2,0.1,0.4,2.3,2006-07,0.35,0.06,
DeSagana Diop,DAL,81.0,18.3,0.9,1.9,0.47,0.0,0.0,0.9,0.473,0.47,0.6,1.1,0.558,2.0,3.4,5.4,0.4,0.5,1.4,0.8,2.3,2006-07,0.48,0.1,
Jake Tsakalidis,2TM,36.0,10.8,0.8,2.0,0.403,0.0,,0.8,0.403,0.403,0.7,1.1,0.667,1.2,1.7,2.9,0.1,0.2,0.3,0.7,2.3,2006-07,0.46,0.1,
Maurice Ager,DAL,32.0,6.7,0.7,2.2,0.314,0.2,0.333,0.5,0.309,0.35,0.6,1.0,0.606,0.0,0.6,0.7,0.2,0.1,0.1,0.5,2.2,2006-07,0.42,0.03,
Adonal Foyle,GSW,48.0,9.9,1.0,1.8,0.565,0.0,,1.0,0.565,0.565,0.2,0.5,0.44,1.1,1.6,2.6,0.4,0.2,1.0,0.5,2.2,2006-07,0.54,0.1,
Pat Garrity,ORL,33.0,8.4,0.7,2.1,0.314,0.3,0.344,0.3,0.289,0.393,0.5,0.5,0.889,0.4,0.9,1.3,0.4,0.2,0.0,0.4,2.2,2006-07,0.47,0.07,
Jumaine Jones,PHO,18.0,7.7,0.8,2.8,0.275,0.6,0.313,0.2,0.211,0.373,0.1,0.1,1.0,0.3,0.9,1.3,0.1,0.3,0.1,0.4,2.2,2006-07,0.39,0.09,
Viktor Khryapa,CHI,33.0,7.0,0.8,2.1,0.386,0.0,0.0,0.8,0.422,0.386,0.6,0.8,0.731,0.6,1.1,1.7,0.6,0.3,0.0,0.5,2.2,2006-07,0.45,0.08,
Aaron McKie,LAL,10.0,13.1,1.1,1.7,0.647,0.0,,1.1,0.647,0.647,0.0,0.0,,0.1,1.7,1.8,1.3,0.4,0.0,0.8,2.2,2006-07,0.65,0.43,
Jason Collins,NJN,80.0,23.1,0.7,1.9,0.364,0.0,0.0,0.7,0.369,0.364,0.7,1.6,0.465,1.1,2.8,4.0,0.6,0.5,0.5,0.9,2.1,2006-07,0.4,0.06,
Matt Freije,ATL,19.0,7.7,0.8,2.8,0.296,0.2,0.136,0.7,0.406,0.324,0.3,0.3,0.833,0.4,0.8,1.3,0.4,0.2,0.1,0.2,2.1,2006-07,0.36,0.1,
David Wesley,CLE,35.0,10.1,0.6,2.1,0.293,0.3,0.237,0.4,0.351,0.353,0.6,0.8,0.714,0.1,0.9,1.0,1.1,0.3,0.1,0.5,2.1,2006-07,0.43,0.07,
Bernard Robinson,2TM,31.0,9.0,0.6,2.0,0.306,0.0,0.0,0.6,0.317,0.306,0.7,0.9,0.852,0.3,1.2,1.5,0.6,0.5,0.1,0.5,2.0,2006-07,0.42,0.08,
Brandon Bass,NOK,21.0,7.7,0.7,2.1,0.341,0.0,0.0,0.7,0.349,0.341,0.6,0.8,0.75,0.6,1.4,2.0,0.1,0.1,0.1,0.5,2.0,2006-07,0.41,0.1,
Sean Marks,PHO,3.0,5.7,0.7,2.0,0.333,0.0,0.0,0.7,0.4,0.333,0.7,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.3,0.0,2.0,2006-07,0.43,0.67,
Bo Outlaw,ORL,41.0,11.2,0.8,1.2,0.667,0.0,,0.8,0.667,0.667,0.3,0.5,0.591,1.1,1.4,2.6,0.4,0.4,0.1,0.5,2.0,2006-07,0.7,0.11,
Joel Przybilla,POR,43.0,16.3,0.9,1.8,0.474,0.0,,0.9,0.474,0.474,0.2,0.6,0.37,1.4,2.5,3.9,0.3,0.2,1.6,0.9,2.0,2006-07,0.48,0.13,
Maurice Taylor,SAC,12.0,8.6,0.7,2.3,0.286,0.0,,0.7,0.286,0.286,0.7,1.1,0.615,0.8,1.5,2.3,0.4,0.3,0.1,0.5,2.0,2006-07,0.36,0.22,
Aaron Williams,LAC,38.0,9.8,0.8,1.4,0.547,0.0,0.0,0.8,0.558,0.547,0.5,0.6,0.818,0.7,1.5,2.2,0.2,0.2,0.4,0.5,2.0,2006-07,0.6,0.1,
Dee Brown,UTA,49.0,9.2,0.7,2.0,0.327,0.1,0.214,0.5,0.371,0.357,0.5,0.8,0.649,0.2,0.7,0.8,1.7,0.4,0.1,0.6,1.9,2006-07,0.4,0.06,
Doug Christie,LAC,7.0,11.7,0.7,2.4,0.294,0.1,0.167,0.6,0.364,0.324,0.3,0.4,0.667,0.4,1.1,1.6,1.1,0.4,0.1,0.7,1.9,2006-07,0.37,0.37,
Jerome James,NYK,41.0,6.7,0.8,1.9,0.418,0.0,,0.8,0.418,0.418,0.2,0.4,0.556,0.5,1.1,1.6,0.1,0.1,0.4,0.6,1.9,2006-07,0.46,0.05,
Patrick O'Bryant,GSW,16.0,7.4,0.6,2.0,0.313,0.0,,0.6,0.313,0.313,0.7,1.1,0.647,0.4,0.9,1.3,0.6,0.4,0.5,0.5,1.9,2006-07,0.38,0.15,
Mouhamed Sene,SEA,28.0,6.0,0.6,1.8,0.367,0.0,,0.6,0.367,0.367,0.6,1.0,0.586,0.6,1.0,1.6,0.0,0.1,0.4,0.4,1.9,2006-07,0.42,0.07,
Uroš Slokar,TOR,20.0,3.6,0.7,1.3,0.538,0.1,0.5,0.7,0.542,0.558,0.5,0.7,0.692,0.4,0.4,0.7,0.1,0.1,0.1,0.5,1.9,2006-07,0.59,0.08,
Will Blalock,DET,14.0,11.9,0.6,2.1,0.3,0.1,0.2,0.6,0.32,0.317,0.4,0.4,1.0,0.4,0.6,1.1,1.2,0.4,0.0,0.9,1.8,2006-07,0.4,0.15,
Dale Davis,DET,46.0,10.1,0.7,1.6,0.446,0.0,,0.7,0.446,0.446,0.4,0.6,0.654,1.3,1.7,3.0,0.3,0.2,0.7,0.3,1.8,2006-07,0.48,0.1,
P.J. Tucker,TOR,17.0,4.9,0.6,1.3,0.5,0.0,,0.6,0.5,0.5,0.5,0.8,0.571,0.6,0.7,1.4,0.2,0.1,0.0,0.4,1.8,2006-07,0.54,0.12,
Julius Hodge,2TM,9.0,7.2,0.7,1.3,0.5,0.0,,0.7,0.5,0.5,0.3,0.4,0.75,0.2,0.7,0.9,1.3,0.4,0.0,0.3,1.7,2006-07,0.58,0.37,
Damir Markota,MIL,30.0,5.7,0.6,1.7,0.365,0.2,0.375,0.4,0.361,0.423,0.2,0.4,0.636,0.4,0.7,1.0,0.2,0.1,0.0,0.5,1.7,2006-07,0.45,0.04,
Michael Olowokandi,BOS,24.0,9.8,0.8,1.9,0.413,0.0,,0.8,0.413,0.413,0.1,0.1,0.667,0.6,1.4,2.0,0.2,0.3,0.5,0.7,1.7,2006-07,0.44,0.12,
Luke Schenscher,POR,11.0,10.7,0.6,2.1,0.304,0.0,,0.6,0.304,0.304,0.5,0.6,0.714,0.9,1.4,2.3,0.1,0.2,0.4,0.4,1.7,2006-07,0.36,0.25,
Marcus Vinicius,NOK,13.0,7.9,0.5,1.2,0.467,0.2,0.429,0.3,0.5,0.567,0.4,0.5,0.714,0.2,0.7,0.8,0.4,0.2,0.1,0.5,1.7,2006-07,0.6,0.15,
Calvin Booth,WAS,44.0,8.6,0.7,1.5,0.47,0.0,0.5,0.7,0.469,0.477,0.1,0.2,0.6,0.6,1.2,1.8,0.4,0.1,0.7,0.2,1.6,2006-07,0.5,0.08,
Paul Davis,LAC,31.0,5.8,0.7,1.7,0.423,0.0,,0.7,0.423,0.423,0.2,0.3,0.7,0.7,0.7,1.4,0.2,0.2,0.2,0.3,1.6,2006-07,0.44,0.07,
Desmon Farmer,SEA,8.0,4.0,0.6,1.9,0.333,0.3,0.25,0.4,0.429,0.4,0.1,0.1,1.0,0.0,0.1,0.1,1.1,0.1,0.0,0.1,1.6,2006-07,0.41,0.19,
James Singleton,LAC,53.0,7.1,0.6,1.5,0.366,0.1,0.214,0.5,0.397,0.384,0.4,0.5,0.759,0.7,1.3,2.0,0.3,0.3,0.3,0.3,1.6,2006-07,0.47,0.06,
Scott Padgett,2TM,31.0,7.5,0.5,1.8,0.286,0.3,0.242,0.3,0.348,0.357,0.2,0.4,0.462,0.5,1.2,1.7,0.3,0.2,0.1,0.3,1.5,2006-07,0.38,0.06,
Lou Amundson,2TM,11.0,8.1,0.5,1.4,0.4,0.0,,0.5,0.4,0.4,0.4,0.9,0.4,1.2,1.4,2.5,0.1,0.1,0.7,0.5,1.5,2006-07,0.42,0.27,
Esteban Batista,ATL,13.0,6.2,0.6,1.2,0.5,0.0,,0.6,0.5,0.5,0.3,0.5,0.571,0.5,1.8,2.3,0.3,0.2,0.0,0.3,1.5,2006-07,0.53,0.25,
Orien Greene,IND,41.0,6.2,0.6,1.5,0.371,0.0,0.182,0.5,0.412,0.387,0.4,0.6,0.6,0.3,0.8,1.1,0.5,0.4,0.1,0.7,1.5,2006-07,0.43,0.04,
Steve Novak,HOU,35.0,5.5,0.5,1.4,0.36,0.4,0.333,0.1,0.455,0.49,0.1,0.1,1.0,0.1,0.6,0.7,0.2,0.1,0.0,0.1,1.5,2006-07,0.52,0.04,
Eddie Griffin,MIN,13.0,7.1,0.5,2.1,0.259,0.0,0.0,0.5,0.269,0.259,0.3,0.4,0.8,0.5,1.4,1.9,0.3,0.0,0.5,0.5,1.4,2006-07,0.31,0.15,
Ivan McFarlin,PHI,11.0,3.7,0.5,1.2,0.385,0.0,0.0,0.5,0.417,0.385,0.5,0.6,0.714,0.6,0.4,1.0,0.1,0.0,0.0,0.1,1.4,2006-07,0.48,0.15,
Pape Sow,TOR,7.0,4.9,0.4,1.3,0.333,0.0,,0.4,0.333,0.333,0.6,0.9,0.667,0.9,0.7,1.6,0.3,0.1,0.1,0.1,1.4,2006-07,0.41,0.31,
Jeremy Richardson,2TM,6.0,3.3,0.5,1.0,0.5,0.3,0.667,0.2,0.333,0.667,0.0,0.0,,0.2,0.2,0.3,0.0,0.2,0.0,0.2,1.3,2006-07,0.65,0.18,
Andre Barrett,CHI,6.0,4.8,0.7,1.3,0.5,0.0,,0.7,0.5,0.5,0.0,0.0,,0.2,0.7,0.8,1.2,0.0,0.0,0.7,1.3,2006-07,0.5,0.33,
Ronald Dupree,DET,19.0,4.9,0.6,1.6,0.355,0.0,,0.6,0.355,0.355,0.2,0.5,0.333,0.3,0.6,0.9,0.3,0.3,0.1,0.2,1.3,2006-07,0.36,0.07,
Andreas Glyniadakis,SEA,13.0,6.2,0.6,1.3,0.471,0.0,,0.6,0.471,0.471,0.1,0.2,0.5,0.2,0.5,0.6,0.1,0.0,0.0,0.7,1.3,2006-07,0.47,0.04,
Kelvin Cato,NYK,18.0,5.3,0.4,1.2,0.318,0.0,,0.4,0.318,0.318,0.4,0.7,0.667,0.7,1.1,1.7,0.0,0.2,0.6,0.3,1.2,2006-07,0.4,0.13,
Yaroslav Korolev,LAC,10.0,4.1,0.4,1.6,0.25,0.1,0.2,0.3,0.273,0.281,0.3,0.6,0.5,0.1,0.2,0.3,0.4,0.3,0.0,0.1,1.2,2006-07,0.32,0.06,
Jared Reiner,MIL,27.0,9.0,0.6,1.6,0.349,0.0,,0.6,0.349,0.349,0.1,0.4,0.3,0.8,1.9,2.6,0.5,0.2,0.2,0.5,1.2,2006-07,0.34,0.11,
Cedric Bozeman,ATL,23.0,8.7,0.5,1.7,0.282,0.1,0.154,0.4,0.346,0.308,0.1,0.3,0.333,0.1,0.9,1.0,0.4,0.2,0.1,0.4,1.1,2006-07,0.3,0.04,
Mark Madsen,MIN,56.0,8.4,0.4,0.8,0.535,0.0,,0.4,0.535,0.535,0.3,0.5,0.517,0.6,0.9,1.6,0.2,0.2,0.2,0.4,1.1,2006-07,0.54,0.04,
Jamal Sampson,DEN,22.0,5.7,0.4,0.6,0.643,0.0,0.0,0.4,0.692,0.643,0.3,0.6,0.429,0.7,1.5,2.2,0.2,0.1,0.3,0.5,1.1,2006-07,0.64,0.13,
James Augustine,ORL,2.0,3.5,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.0,0.0,,0.5,1.0,1.5,1.0,0.0,0.0,0.0,1.0,2006-07,0.33,1.25,
Mike Hall,WAS,2.0,6.5,0.5,2.0,0.25,0.0,,0.5,0.25,0.25,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,2006-07,0.25,0.5,
James Lang,WAS,11.0,5.0,0.4,0.8,0.444,0.0,,0.4,0.444,0.444,0.3,0.5,0.6,0.5,0.5,1.0,0.2,0.0,0.3,0.2,1.0,2006-07,0.49,0.15,
Scot Pollard,CLE,24.0,4.5,0.5,1.1,0.423,0.0,,0.5,0.423,0.423,0.1,0.2,0.5,0.6,0.7,1.3,0.1,0.2,0.0,0.2,1.0,2006-07,0.42,0.07,
Alvin Williams,LAC,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.5,1.5,1.0,0.0,1.5,1.0,2006-07,0.27,0.25,
D.J. Mbenga,DAL,21.0,3.8,0.2,0.8,0.313,0.0,,0.2,0.313,0.313,0.3,0.4,0.875,0.1,0.4,0.5,0.3,0.1,0.2,0.2,0.8,2006-07,0.41,0.05,
Dwayne Jones,CLE,4.0,4.5,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.8,1.5,0.5,0.3,1.3,1.5,0.0,0.0,0.0,0.5,0.8,2006-07,0.42,0.2,
Randolph Morris,NYK,5.0,8.8,0.2,1.2,0.167,0.0,,0.2,0.167,0.167,0.4,1.2,0.333,0.2,1.6,1.8,0.2,0.4,0.2,0.4,0.8,2006-07,0.23,0.24,
Roger Powell,UTA,3.0,4.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7,2006-07,0.27,-0.1,
Michael Ruffin,WAS,30.0,9.0,0.2,0.6,0.278,0.0,,0.2,0.278,0.278,0.2,0.6,0.368,1.2,0.9,2.1,0.2,0.2,0.3,0.4,0.6,2006-07,0.35,0.07,
Steven Smith,PHI,8.0,3.5,0.3,1.0,0.25,0.0,,0.3,0.25,0.25,0.1,0.3,0.5,0.1,0.6,0.8,0.0,0.1,0.0,0.3,0.6,2006-07,0.27,0.04,
Will Conroy,2TM,7.0,7.4,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.6,1.0,1.3,0.0,0.0,0.3,0.0,2006-07,0.0,0.14,
Mile Ilić,NJN,5.0,1.2,0.0,0.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.0,2006-07,0.0,-0.2,
Randy Livingston,SEA,4.0,6.5,0.0,0.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,1.0,0.0,0.0,0.3,0.0,2006-07,0.0,0.05,
Chris McCray,MIL,5.0,2.4,0.0,0.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2006-07,0.0,-0.2,
Vitaly Potapenko,SAC,3.0,4.3,0.0,1.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.7,0.0,2006-07,0.0,-0.43,
Von Wafer,LAC,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07,0.0,-1.0,
League Average,,,,,,0.458,,0.358,,0.485,0.496,,,0.752,,,,,,,,,2006-07,,,
