Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Chuma Okeke,ORL,27.0,19.2,1.6,4.5,0.352,1.0,0.302,0.6,0.472,0.459,0.6,0.8,0.762,1.0,2.6,3.6,1.4,0.7,0.4,0.6,4.7,2022-23,0.48,0.26
Day'Ron Sharpe,BRK,48.0,11.5,1.9,3.6,0.544,0.1,0.545,1.8,0.544,0.561,0.7,1.1,0.636,2.1,2.1,4.2,0.8,0.3,0.7,0.9,4.7,2022-23,0.58,0.16
Dean Wade,CLE,44.0,20.3,1.7,4.0,0.412,1.0,0.354,0.6,0.56,0.54,0.3,0.5,0.652,0.5,3.0,3.4,0.8,0.6,0.5,0.4,4.7,2022-23,0.56,0.16
TyTy Washington Jr.,HOU,31.0,14.0,1.9,5.2,0.363,0.6,0.238,1.3,0.488,0.422,0.3,0.6,0.556,0.1,1.4,1.5,1.5,0.5,0.1,0.5,4.7,2022-23,0.43,0.14
Gary Payton II,2TM,22.0,16.7,1.9,3.1,0.594,0.6,0.5,1.3,0.651,0.688,0.3,0.3,0.857,1.1,2.0,3.1,1.4,1.0,0.2,0.7,4.6,2022-23,0.71,0.38
Dalano Banton,TOR,31.0,9.0,1.8,4.2,0.423,0.5,0.294,1.3,0.506,0.481,0.5,0.8,0.708,0.4,1.1,1.5,1.2,0.4,0.4,0.6,4.6,2022-23,0.51,0.15
Dāvis Bertāns,DAL,45.0,10.9,1.5,3.6,0.431,1.2,0.39,0.3,0.737,0.603,0.3,0.3,0.867,0.2,1.0,1.2,0.5,0.2,0.2,0.2,4.6,2022-23,0.62,0.1
Malachi Flynn,TOR,53.0,13.0,1.6,4.6,0.36,0.9,0.353,0.8,0.367,0.457,0.5,0.6,0.758,0.3,1.2,1.4,1.3,0.4,0.1,0.5,4.6,2022-23,0.47,0.08
Kira Lewis Jr.,NOP,25.0,9.4,1.6,3.5,0.455,0.6,0.441,1.0,0.463,0.54,0.8,0.9,0.864,0.2,1.1,1.3,0.9,0.4,0.1,0.4,4.6,2022-23,0.59,0.2
Justin Holiday,2TM,46.0,15.3,1.7,4.4,0.377,1.0,0.322,0.7,0.508,0.49,0.1,0.2,0.625,0.1,1.1,1.2,0.9,0.4,0.4,0.5,4.5,2022-23,0.5,0.09
Goga Bitadze,2TM,38.0,12.0,1.8,3.3,0.552,0.2,0.231,1.7,0.636,0.576,0.6,1.1,0.548,1.6,2.0,3.6,1.0,0.4,0.7,0.6,4.4,2022-23,0.58,0.2
Jarrett Culver,ATL,10.0,13.7,1.7,4.3,0.395,0.1,0.083,1.6,0.516,0.407,0.9,1.3,0.692,1.0,2.8,3.8,0.6,0.6,0.2,0.7,4.4,2022-23,0.45,0.59
A.J. Green,MIL,35.0,9.9,1.5,3.6,0.424,1.3,0.419,0.3,0.45,0.6,0.1,0.1,1.0,0.2,1.1,1.3,0.6,0.2,0.0,0.3,4.4,2022-23,0.6,0.12
Haywood Highsmith,MIA,54.0,17.9,1.7,4.0,0.431,0.7,0.339,1.0,0.523,0.516,0.2,0.5,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,4.4,2022-23,0.52,0.12
JaVale McGee,DAL,42.0,8.5,1.9,3.0,0.64,0.0,0.4,1.9,0.65,0.648,0.6,1.0,0.585,0.7,1.8,2.5,0.3,0.1,0.6,0.9,4.4,2022-23,0.64,0.13
Thaddeus Young,TOR,54.0,14.7,2.0,3.7,0.545,0.1,0.176,1.9,0.622,0.561,0.3,0.5,0.692,1.3,1.8,3.1,1.4,1.0,0.1,0.8,4.4,2022-23,0.56,0.14
Omer Yurtseven,MIA,9.0,9.2,1.8,3.0,0.593,0.3,0.429,1.4,0.65,0.648,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.2,0.2,0.4,4.4,2022-23,0.67,0.66
Moses Brown,2TM,36.0,8.2,1.7,2.7,0.635,0.0,,1.7,0.635,0.635,0.9,2.0,0.458,1.6,2.3,3.9,0.1,0.1,0.4,0.4,4.3,2022-23,0.6,0.17
Bismack Biyombo,PHO,61.0,14.3,2.0,3.4,0.578,0.0,,2.0,0.578,0.578,0.4,1.1,0.357,1.5,2.8,4.3,0.9,0.3,1.4,0.8,4.3,2022-23,0.55,0.14
Michael Carter-Williams,ORL,4.0,11.0,1.5,3.5,0.429,0.3,0.333,1.3,0.455,0.464,1.0,1.8,0.571,0.3,1.0,1.3,1.8,0.3,0.3,1.0,4.3,2022-23,0.5,1.05
Justin Minaya,POR,4.0,22.3,1.8,5.8,0.304,0.8,0.25,1.0,0.364,0.37,0.0,0.3,0.0,0.8,3.0,3.8,1.0,0.5,1.3,1.0,4.3,2022-23,0.36,1.4
Xavier Sneed,CHO,4.0,12.0,1.3,2.5,0.5,0.8,0.5,0.5,0.5,0.65,1.0,1.0,1.0,0.0,1.3,1.3,1.3,0.0,0.3,0.8,4.3,2022-23,0.73,1.3
Paul Reed,PHI,69.0,10.9,1.8,3.0,0.593,0.0,0.167,1.8,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,4.2,2022-23,0.63,0.11
Admiral Schofield,ORL,37.0,12.2,1.5,3.3,0.451,0.6,0.324,0.8,0.646,0.549,0.6,0.6,0.913,0.6,1.1,1.7,0.8,0.2,0.1,0.4,4.2,2022-23,0.59,0.13
Ish Wainright,PHO,60.0,15.3,1.4,3.8,0.37,1.0,0.329,0.5,0.5,0.496,0.4,0.5,0.839,0.8,1.6,2.3,0.9,0.6,0.4,0.4,4.2,2022-23,0.52,0.09
McKinley Wright IV,DAL,27.0,12.4,1.7,3.6,0.469,0.3,0.321,1.4,0.529,0.515,0.5,0.7,0.684,0.3,1.4,1.7,2.1,0.3,0.2,0.7,4.2,2022-23,0.54,0.21
Matisse Thybulle,2TM,71.0,16.9,1.5,3.6,0.435,0.8,0.365,0.8,0.533,0.542,0.3,0.4,0.679,0.6,1.4,2.0,0.7,1.2,0.5,0.3,4.1,2022-23,0.54,0.08
Blake Griffin,BOS,41.0,13.9,1.5,3.2,0.485,0.6,0.348,1.0,0.625,0.573,0.5,0.8,0.656,1.1,2.6,3.8,1.5,0.3,0.2,0.5,4.1,2022-23,0.58,0.18
Kevon Harris,ORL,34.0,13.4,1.4,3.1,0.439,0.5,0.372,0.9,0.484,0.514,0.9,1.2,0.756,0.8,1.2,2.1,0.5,0.5,0.1,0.6,4.1,2022-23,0.57,0.14
Serge Ibaka,MIL,16.0,11.6,1.6,3.4,0.481,0.4,0.333,1.3,0.556,0.537,0.5,0.8,0.615,0.9,1.8,2.8,0.3,0.1,0.4,0.7,4.1,2022-23,0.55,0.31
Isaiah Roby,SAS,42.0,11.3,1.6,3.7,0.432,0.4,0.3,1.2,0.516,0.49,0.5,1.0,0.488,0.5,2.0,2.5,0.9,0.4,0.2,0.7,4.1,2022-23,0.5,0.11
Daishen Nix,HOU,57.0,16.0,1.4,4.2,0.342,0.7,0.286,0.7,0.423,0.426,0.4,0.6,0.667,0.3,1.4,1.7,2.3,0.5,0.1,1.5,4.0,2022-23,0.45,0.07
Olivier Sarr,OKC,9.0,12.7,1.7,3.3,0.5,0.1,0.125,1.6,0.636,0.517,0.6,0.8,0.714,1.3,2.1,3.4,0.4,0.1,0.6,0.4,4.0,2022-23,0.55,0.7
Bruno Fernando,2TM,39.0,10.4,1.5,2.9,0.527,0.0,0.0,1.5,0.546,0.527,0.9,1.3,0.7,1.4,2.1,3.5,0.8,0.2,0.9,0.6,3.9,2022-23,0.56,0.18
Patrick Baldwin Jr.,GSW,31.0,7.3,1.4,3.5,0.394,1.0,0.381,0.4,0.44,0.541,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,3.9,2022-23,0.54,0.11
Dominick Barlow,SAS,28.0,14.6,1.6,3.1,0.535,0.0,0.0,1.6,0.561,0.535,0.6,0.9,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,3.9,2022-23,0.56,0.26
Gorgui Dieng,SAS,31.0,11.5,1.5,3.8,0.385,0.7,0.28,0.8,0.571,0.474,0.3,0.4,0.769,0.9,2.6,3.5,1.7,0.1,0.5,1.0,3.9,2022-23,0.49,0.2
Udonis Haslem,MIA,7.0,10.1,1.4,4.1,0.345,0.4,0.333,1.0,0.35,0.397,0.6,0.7,0.8,0.6,1.0,1.6,0.0,0.1,0.3,0.1,3.9,2022-23,0.44,0.43
Aaron Holiday,ATL,63.0,13.4,1.5,3.5,0.418,0.6,0.409,0.9,0.424,0.5,0.4,0.5,0.844,0.4,0.8,1.2,1.4,0.6,0.2,0.6,3.9,2022-23,0.52,0.07
Jabari Walker,POR,56.0,11.1,1.5,3.5,0.419,0.3,0.286,1.2,0.472,0.46,0.6,0.8,0.756,0.9,1.5,2.3,0.6,0.2,0.2,0.5,3.9,2022-23,0.51,0.08
Markieff Morris,2TM,35.0,10.1,1.3,3.3,0.409,0.8,0.394,0.5,0.432,0.53,0.3,0.3,1.0,0.4,1.7,2.0,0.9,0.3,0.1,0.5,3.8,2022-23,0.55,0.13
Xavier Cooks,WAS,10.0,12.6,1.7,2.8,0.607,0.0,0.0,1.7,0.63,0.607,0.4,1.0,0.4,1.6,2.2,3.8,0.6,0.6,0.4,0.8,3.8,2022-23,0.59,0.67
Dyson Daniels,NOP,59.0,17.7,1.5,3.5,0.418,0.5,0.314,1.0,0.492,0.483,0.4,0.7,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,3.8,2022-23,0.5,0.12
Darius Days,HOU,4.0,6.3,1.3,3.0,0.417,0.8,0.3,0.5,1.0,0.542,0.5,0.5,1.0,0.3,1.3,1.5,0.3,0.0,0.3,0.0,3.8,2022-23,0.59,1.05
Caleb Houstan,ORL,51.0,15.9,1.3,3.6,0.363,0.9,0.338,0.4,0.435,0.489,0.3,0.4,0.833,0.7,1.3,1.9,0.6,0.2,0.1,0.4,3.8,2022-23,0.5,0.07
Furkan Korkmaz,PHI,37.0,9.5,1.3,3.0,0.432,0.5,0.391,0.8,0.462,0.514,0.7,1.0,0.722,0.2,1.0,1.1,0.6,0.3,0.1,0.6,3.8,2022-23,0.55,0.09
Luke Kornet,BOS,69.0,11.7,1.6,2.5,0.665,0.0,0.231,1.6,0.701,0.674,0.5,0.6,0.821,1.2,1.6,2.9,0.8,0.2,0.7,0.4,3.8,2022-23,0.69,0.1
JT Thor,CHO,69.0,14.0,1.4,3.4,0.399,0.6,0.317,0.8,0.487,0.481,0.5,0.7,0.702,0.5,1.7,2.2,0.5,0.3,0.3,0.6,3.8,2022-23,0.51,0.06
A.J. Lawson,2TM,15.0,7.2,1.5,2.9,0.5,0.7,0.4,0.8,0.632,0.614,0.1,0.5,0.25,0.4,1.0,1.4,0.1,0.1,0.0,0.2,3.7,2022-23,0.59,0.22
David Duke Jr.,BRK,23.0,9.9,1.6,3.4,0.462,0.0,0.083,1.5,0.53,0.468,0.5,0.7,0.706,0.5,0.8,1.3,0.9,0.4,0.0,0.8,3.7,2022-23,0.5,0.15
Nathan Knight,MIN,38.0,7.7,1.2,2.1,0.568,0.2,0.364,1.0,0.644,0.617,1.0,1.5,0.684,0.6,0.9,1.5,0.3,0.3,0.2,0.6,3.7,2022-23,0.67,0.11
Jordan McLaughlin,MIN,43.0,15.8,1.4,3.4,0.421,0.6,0.308,0.9,0.552,0.503,0.3,0.4,0.833,0.3,1.1,1.4,3.4,0.7,0.1,0.8,3.7,2022-23,0.52,0.15
Orlando Robinson,MIA,31.0,13.7,1.5,2.9,0.528,0.0,0.0,1.5,0.566,0.528,0.7,1.0,0.71,1.5,2.5,4.1,0.8,0.4,0.4,0.5,3.7,2022-23,0.55,0.23
Matt Ryan,2TM,34.0,9.1,1.2,3.2,0.37,0.9,0.381,0.2,0.333,0.519,0.3,0.4,0.833,0.1,0.6,0.8,0.5,0.1,0.0,0.2,3.6,2022-23,0.53,0.08
Bryn Forbes,MIN,25.0,10.7,1.2,3.3,0.361,0.6,0.304,0.6,0.432,0.446,0.6,0.6,1.0,0.2,0.4,0.6,0.7,0.3,0.1,0.5,3.6,2022-23,0.51,0.11
Damian Jones,2TM,41.0,11.6,1.3,2.1,0.64,0.2,0.588,1.1,0.652,0.698,0.5,0.7,0.759,1.0,2.0,3.0,0.4,0.2,0.5,0.6,3.5,2022-23,0.73,0.15
Udoka Azubuike,UTA,36.0,10.0,1.6,2.0,0.819,0.0,,1.6,0.819,0.819,0.2,0.6,0.35,0.9,2.4,3.3,0.3,0.2,0.4,0.5,3.5,2022-23,0.77,0.18
Miles McBride,NYK,64.0,11.9,1.2,3.4,0.358,0.6,0.299,0.6,0.457,0.451,0.4,0.7,0.667,0.2,0.6,0.8,1.1,0.6,0.1,0.4,3.5,2022-23,0.47,0.05
P.J. Tucker,PHI,75.0,25.6,1.3,3.0,0.427,0.7,0.393,0.5,0.482,0.549,0.3,0.3,0.826,1.3,2.7,3.9,0.8,0.5,0.2,0.6,3.5,2022-23,0.56,0.09
Amir Coffey,LAC,50.0,12.5,1.1,2.9,0.386,0.2,0.275,0.9,0.429,0.424,1.0,1.3,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,3.4,2022-23,0.49,0.07
Taj Gibson,WAS,49.0,9.8,1.3,2.6,0.52,0.2,0.333,1.2,0.564,0.552,0.6,0.9,0.714,0.7,1.2,1.9,0.7,0.3,0.2,0.5,3.4,2022-23,0.57,0.09
Kai Jones,CHO,46.0,12.0,1.5,2.6,0.558,0.1,0.211,1.4,0.624,0.575,0.4,0.6,0.731,0.8,1.9,2.7,0.3,0.4,0.7,0.7,3.4,2022-23,0.59,0.12
Wesley Matthews,MIL,52.0,15.8,1.1,3.1,0.363,0.8,0.315,0.4,0.528,0.484,0.5,0.5,0.857,0.7,1.5,2.2,0.7,0.4,0.3,0.3,3.4,2022-23,0.51,0.09
Micah Potter,UTA,7.0,7.4,1.4,2.1,0.667,0.6,0.571,0.9,0.75,0.8,0.0,0.0,,0.4,1.9,2.3,0.6,0.1,0.0,0.3,3.4,2022-23,0.81,0.77
Jericho Sims,NYK,52.0,15.6,1.6,2.1,0.776,0.0,0.0,1.6,0.783,0.776,0.2,0.3,0.75,1.9,2.8,4.7,0.5,0.3,0.5,0.5,3.4,2022-23,0.76,0.16
Anthony Gill,WAS,59.0,10.6,1.2,2.2,0.538,0.1,0.138,1.1,0.65,0.553,0.8,1.1,0.731,0.6,1.1,1.7,0.6,0.1,0.2,0.3,3.3,2022-23,0.61,0.07
Boban Marjanović,HOU,31.0,5.5,1.3,1.9,0.683,0.0,0.0,1.3,0.695,0.683,0.6,0.9,0.741,0.6,1.3,1.9,0.3,0.2,0.1,0.5,3.3,2022-23,0.72,0.14
Raul Neto,CLE,48.0,10.5,1.2,2.3,0.518,0.3,0.286,0.9,0.662,0.573,0.6,0.7,0.912,0.2,0.8,1.0,1.6,0.4,0.1,0.5,3.3,2022-23,0.63,0.1
Peyton Watson,DEN,23.0,8.1,1.3,2.6,0.492,0.3,0.429,1.0,0.511,0.542,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.1,0.5,0.3,3.3,2022-23,0.55,0.17
Jared Rhoden,DET,14.0,14.1,1.2,3.1,0.386,0.4,0.25,0.9,0.5,0.443,0.4,0.4,1.0,0.8,1.9,2.6,0.3,0.3,0.1,0.2,3.2,2022-23,0.49,0.31
Max Christie,LAL,41.0,12.5,1.1,2.6,0.415,0.6,0.419,0.4,0.409,0.538,0.3,0.4,0.875,0.2,1.7,1.8,0.5,0.2,0.2,0.3,3.1,2022-23,0.56,0.1
Jordan Hall,SAS,9.0,9.2,1.0,3.1,0.321,0.3,0.2,0.7,0.462,0.375,0.8,1.0,0.778,0.3,1.0,1.3,1.2,0.1,0.0,0.8,3.1,2022-23,0.44,0.29
Richaun Holmes,SAC,42.0,8.3,1.3,2.1,0.618,0.1,0.625,1.2,0.617,0.646,0.4,0.5,0.789,0.7,1.2,1.9,0.2,0.1,0.3,0.3,3.1,2022-23,0.67,0.1
Christian Koloko,TOR,58.0,13.8,1.2,2.6,0.48,0.0,0.083,1.2,0.514,0.483,0.6,1.0,0.627,1.4,1.5,2.9,0.5,0.4,1.0,0.3,3.1,2022-23,0.51,0.1
Josh Minott,MIN,15.0,6.4,1.2,2.4,0.5,0.1,0.333,1.1,0.533,0.528,0.5,0.5,1.0,0.3,1.3,1.7,0.3,0.3,0.4,0.2,3.1,2022-23,0.59,0.29
Jamaree Bouyea,2TM,5.0,14.2,1.2,2.8,0.429,0.4,0.333,0.8,0.5,0.5,0.2,0.4,0.5,0.2,1.0,1.2,0.8,0.8,0.4,0.8,3.0,2022-23,0.5,0.72
Juan Toscano-Anderson,2TM,52.0,13.5,1.2,2.8,0.448,0.2,0.186,1.1,0.56,0.476,0.4,0.5,0.792,0.5,1.8,2.4,1.3,0.3,0.2,0.7,3.0,2022-23,0.5,0.09
Tyler Dorsey,DAL,3.0,2.7,1.3,1.7,0.8,0.3,0.5,1.0,1.0,0.9,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,0.0,3.0,2022-23,0.88,1.1
Usman Garuba,HOU,75.0,12.9,1.1,2.4,0.486,0.3,0.407,0.8,0.525,0.554,0.4,0.6,0.617,1.6,2.5,4.1,0.9,0.6,0.4,0.6,3.0,2022-23,0.56,0.09
Jacob Gilyard,MEM,1.0,41.0,1.0,3.0,0.333,1.0,0.333,0.0,,0.5,0.0,0.0,,0.0,4.0,4.0,7.0,3.0,0.0,2.0,3.0,2022-23,0.5,13.0
Jake LaRavia,MEM,35.0,11.8,1.1,2.7,0.389,0.7,0.338,0.4,0.542,0.516,0.2,0.3,0.778,0.5,1.3,1.8,0.6,0.3,0.1,0.5,3.0,2022-23,0.53,0.1
Robin Lopez,CLE,37.0,8.1,1.3,2.0,0.64,0.1,0.5,1.2,0.648,0.653,0.4,0.5,0.778,0.6,0.8,1.4,0.5,0.1,0.2,0.7,3.0,2022-23,0.68,0.1
Trevelin Queen,IND,7.0,10.0,1.0,4.1,0.241,0.3,0.133,0.7,0.357,0.276,0.7,0.7,1.0,1.1,1.3,2.4,0.9,0.3,0.7,1.0,3.0,2022-23,0.34,0.46
Terry Taylor,2TM,31.0,8.5,1.3,2.4,0.52,0.2,0.263,1.1,0.607,0.553,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.1,0.2,0.3,2.9,2022-23,0.56,0.11
Dru Smith,2TM,15.0,10.5,1.2,3.0,0.4,0.3,0.263,0.9,0.5,0.456,0.2,0.2,1.0,0.1,1.5,1.6,1.5,0.7,0.3,0.2,2.9,2022-23,0.47,0.33
Juancho Hernangómez,TOR,42.0,14.6,1.1,2.7,0.421,0.4,0.254,0.7,0.66,0.496,0.2,0.4,0.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,2.9,2022-23,0.5,0.11
Carlik Jones,CHI,7.0,8.0,0.9,2.1,0.4,0.4,0.5,0.4,0.333,0.5,0.7,1.1,0.625,0.1,0.6,0.7,0.9,0.3,0.0,0.3,2.9,2022-23,0.56,0.41
Frank Ntilikina,DAL,47.0,12.9,1.0,2.8,0.364,0.4,0.254,0.7,0.477,0.428,0.5,0.7,0.667,0.1,1.2,1.3,1.2,0.3,0.1,0.6,2.9,2022-23,0.47,0.07
Jason Preston,LAC,14.0,8.9,1.3,2.9,0.439,0.4,0.278,0.9,0.565,0.5,0.0,0.1,0.0,0.1,1.4,1.6,1.9,0.1,0.0,0.7,2.9,2022-23,0.49,0.29
Kessler Edwards,2TM,36.0,10.7,1.0,2.6,0.387,0.5,0.309,0.5,0.5,0.478,0.3,0.4,0.733,0.6,1.1,1.7,0.6,0.4,0.2,0.4,2.8,2022-23,0.5,0.1
James Johnson,IND,18.0,9.0,1.2,2.7,0.449,0.2,0.2,1.1,0.559,0.48,0.2,0.4,0.5,0.2,1.4,1.7,0.8,0.4,0.3,0.4,2.8,2022-23,0.49,0.22
Moussa Diabaté,LAC,22.0,8.9,1.1,2.1,0.511,0.0,0.5,1.0,0.511,0.521,0.5,0.7,0.625,1.4,0.9,2.3,0.2,0.3,0.4,0.4,2.7,2022-23,0.56,0.2
Mamadi Diakite,CLE,22.0,8.0,1.1,2.3,0.48,0.3,0.333,0.8,0.586,0.55,0.1,0.1,1.0,0.4,1.0,1.4,0.4,0.2,0.4,0.5,2.6,2022-23,0.55,0.15
Isaiah Mobley,CLE,12.0,7.0,1.0,2.3,0.429,0.3,0.375,0.8,0.45,0.482,0.3,0.3,1.0,0.3,1.3,1.7,0.3,0.3,0.3,0.1,2.6,2022-23,0.53,0.32
Jaden Springer,PHI,16.0,5.6,1.1,2.2,0.486,0.1,0.4,0.9,0.5,0.514,0.4,0.5,0.75,0.4,0.5,0.9,0.5,0.4,0.2,0.2,2.6,2022-23,0.54,0.2
Frank Kaminsky,2TM,36.0,6.5,0.9,1.8,0.492,0.4,0.394,0.5,0.6,0.595,0.4,0.4,0.875,0.2,1.3,1.4,0.9,0.2,0.1,0.3,2.5,2022-23,0.63,0.11
Lester Quiñones,GSW,4.0,4.5,0.5,1.3,0.4,0.5,0.5,0.0,0.0,0.6,1.0,1.5,0.667,0.3,0.5,0.8,0.5,0.3,0.0,1.3,2.5,2022-23,0.64,0.37
Ish Smith,DEN,43.0,9.3,1.2,3.0,0.397,0.0,0.167,1.2,0.42,0.405,0.0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,2.5,2022-23,0.41,0.08
John Butler,POR,19.0,11.6,0.9,2.8,0.321,0.4,0.229,0.5,0.5,0.396,0.2,0.2,0.75,0.2,0.7,0.9,0.6,0.4,0.5,0.1,2.4,2022-23,0.42,0.15
Jeff Dowtin,TOR,25.0,10.4,1.0,2.3,0.439,0.2,0.313,0.8,0.488,0.482,0.2,0.4,0.667,0.2,0.7,0.9,1.2,0.4,0.1,0.2,2.4,2022-23,0.48,0.13
Theo Pinson,DAL,40.0,8.1,0.8,2.2,0.356,0.6,0.355,0.2,0.36,0.483,0.3,0.3,0.846,0.3,1.3,1.6,1.2,0.2,0.0,0.3,2.4,2022-23,0.51,0.09
Neemias Queta,SAC,5.0,5.8,1.2,1.8,0.667,0.0,,1.2,0.667,0.667,0.0,0.4,0.0,1.0,1.2,2.2,0.2,0.0,0.4,0.2,2.4,2022-23,0.61,0.8
Trent Forrest,ATL,23.0,12.0,1.1,2.6,0.417,0.0,0.0,1.1,0.431,0.417,0.1,0.1,0.667,0.2,1.4,1.6,1.7,0.3,0.1,0.7,2.3,2022-23,0.43,0.17
Scotty Pippen Jr.,LAL,6.0,5.3,0.7,2.0,0.333,0.2,0.333,0.5,0.333,0.375,0.8,1.5,0.556,0.3,0.3,0.7,0.3,0.3,0.2,0.3,2.3,2022-23,0.43,0.25
Justin Champagnie,2TM,5.0,6.8,1.0,3.0,0.333,0.2,0.2,0.8,0.4,0.367,0.0,0.0,,0.6,1.0,1.6,0.8,0.2,0.0,0.0,2.2,2022-23,0.37,0.56
Khem Birch,TOR,20.0,8.1,1.0,1.6,0.594,0.1,0.5,0.9,0.6,0.609,0.2,0.3,0.8,0.4,0.9,1.3,0.4,0.3,0.3,0.4,2.2,2022-23,0.64,0.17
Kennedy Chandler,MEM,36.0,7.8,1.0,2.3,0.422,0.1,0.133,0.9,0.485,0.434,0.2,0.4,0.462,0.3,0.8,1.1,1.6,0.3,0.1,0.5,2.2,2022-23,0.44,0.09
Ron Harper Jr.,TOR,9.0,5.3,0.9,1.8,0.5,0.3,0.333,0.6,0.714,0.594,0.1,0.1,1.0,0.3,0.4,0.8,0.4,0.0,0.1,0.0,2.2,2022-23,0.6,0.29
Dalen Terry,CHI,38.0,5.6,0.8,1.9,0.444,0.2,0.259,0.7,0.556,0.493,0.4,0.6,0.667,0.3,0.7,1.0,0.6,0.3,0.1,0.2,2.2,2022-23,0.51,0.07
Nerlens Noel,2TM,17.0,11.5,0.8,2.1,0.361,0.1,0.5,0.7,0.353,0.375,0.5,0.7,0.667,0.6,2.1,2.7,0.6,0.9,0.6,0.8,2.1,2022-23,0.44,0.27
Davon Reed,2TM,43.0,8.0,0.7,2.0,0.333,0.4,0.37,0.3,0.289,0.435,0.4,0.6,0.667,0.2,1.1,1.4,0.5,0.3,0.1,0.5,2.1,2022-23,0.46,0.06
Andre Iguodala,GSW,8.0,14.1,0.9,1.9,0.467,0.1,0.111,0.8,1.0,0.5,0.3,0.4,0.667,0.4,1.8,2.1,2.4,0.5,0.4,1.1,2.1,2022-23,0.51,0.66
Chris Silva,DAL,1.0,3.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2022-23,1.0,1.0
Garrett Temple,NOP,25.0,6.5,0.7,1.8,0.4,0.4,0.423,0.3,0.368,0.522,0.1,0.2,0.75,0.2,0.5,0.7,0.5,0.4,0.1,0.2,2.0,2022-23,0.53,0.09
Stanley Umude,DET,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2022-23,0.53,3.0
Donovan Williams,ATL,2.0,2.0,1.0,2.5,0.4,0.0,0.0,1.0,0.667,0.4,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2022-23,0.4,0.75
Vince Williams Jr.,MEM,15.0,7.0,0.8,2.7,0.3,0.3,0.143,0.5,0.667,0.35,0.1,0.1,1.0,0.3,0.7,1.0,0.3,0.4,0.1,0.3,2.0,2022-23,0.36,0.11
Ryan Rollins,GSW,12.0,5.2,0.6,1.7,0.35,0.3,0.333,0.3,0.364,0.425,0.5,0.5,1.0,0.3,0.8,1.0,0.5,0.1,0.1,1.3,1.9,2022-23,0.49,0.1
Greg Brown III,POR,16.0,5.8,0.7,1.8,0.393,0.1,0.143,0.6,0.476,0.411,0.3,0.8,0.417,0.1,1.1,1.2,0.2,0.3,0.3,0.4,1.8,2022-23,0.42,0.11
Trevor Hudgins,HOU,5.0,5.6,0.4,1.8,0.222,0.4,0.25,0.0,0.0,0.333,0.6,0.6,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,1.8,2022-23,0.44,0.16
Alize Johnson,SAS,4.0,7.5,0.8,1.5,0.5,0.0,0.0,0.8,0.75,0.5,0.3,0.5,0.5,0.5,2.0,2.5,0.3,0.3,0.0,1.0,1.8,2022-23,0.52,0.75
Xavier Moon,LAC,4.0,5.0,0.8,2.3,0.333,0.3,0.333,0.5,0.333,0.389,0.0,0.0,,0.0,0.8,0.8,1.3,0.0,0.0,0.3,1.8,2022-23,0.39,0.53
Alex Len,SAC,26.0,6.2,0.6,1.2,0.533,0.0,0.0,0.6,0.571,0.533,0.4,0.6,0.688,0.9,1.4,2.3,0.5,0.2,0.4,0.6,1.7,2022-23,0.58,0.14
Dylan Windler,CLE,3.0,3.3,0.7,1.0,0.667,0.3,0.5,0.3,1.0,0.833,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.7,2022-23,0.85,0.57
Buddy Boeheim,DET,10.0,9.0,0.5,2.7,0.185,0.4,0.16,0.1,0.5,0.259,0.2,0.2,1.0,0.2,0.4,0.6,0.4,0.2,0.0,0.0,1.6,2022-23,0.29,0.06
Tony Bradley,CHI,12.0,2.8,0.5,1.0,0.5,0.3,0.6,0.3,0.429,0.625,0.3,0.3,1.0,0.1,0.8,0.9,0.1,0.1,0.1,0.1,1.6,2022-23,0.71,0.18
JD Davison,BOS,12.0,5.5,0.7,1.6,0.421,0.2,0.286,0.5,0.5,0.474,0.1,0.2,0.5,0.2,0.6,0.8,0.9,0.2,0.2,0.3,1.6,2022-23,0.47,0.2
