Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF,Nominated
Dalibor Bagarić,CHI,10.0,7.6,0.8,2.6,0.308,0.0,,0.8,0.308,0.308,0.3,0.4,0.75,0.7,1.3,2.0,0.4,0.3,0.3,0.5,1.9,2002-03,0.34,0.25,0
Primož Brezec,IND,22.0,5.0,0.7,1.7,0.395,0.0,0.0,0.7,0.405,0.395,0.5,0.9,0.6,0.6,0.5,1.0,0.2,0.1,0.2,0.3,1.9,2002-03,0.45,0.08,0
Danny Ferry,SAS,64.0,9.4,0.7,1.9,0.355,0.3,0.35,0.4,0.359,0.44,0.2,0.2,0.769,0.3,0.9,1.2,0.3,0.1,0.1,0.4,1.9,2002-03,0.48,0.03,0
Travis Knight,NYK,32.0,9.0,0.8,2.0,0.385,0.0,0.0,0.8,0.391,0.385,0.3,0.4,0.769,0.6,1.4,1.9,0.4,0.3,0.3,0.3,1.9,2002-03,0.44,0.1,0
Igor Rakočević,MIN,42.0,5.8,0.5,1.4,0.379,0.1,0.417,0.4,0.37,0.422,0.7,0.9,0.806,0.1,0.3,0.4,0.8,0.1,0.0,0.5,1.9,2002-03,0.53,0.04,0
Hubert Davis,DET,43.0,7.6,0.7,1.8,0.392,0.3,0.333,0.4,0.442,0.468,0.1,0.1,0.833,0.1,0.7,0.8,0.7,0.1,0.0,0.3,1.8,2002-03,0.49,0.05,0
Grant Long,BOS,41.0,11.9,0.7,1.7,0.386,0.0,0.0,0.7,0.403,0.386,0.4,0.6,0.783,0.6,1.4,2.0,0.6,0.2,0.0,0.5,1.8,2002-03,0.46,0.07,0
Roger Mason,CHI,17.0,6.6,0.6,1.8,0.355,0.4,0.333,0.3,0.385,0.452,0.1,0.1,1.0,0.1,0.6,0.7,0.7,0.2,0.0,0.3,1.8,2002-03,0.49,0.11,0
Charles Oakley,WAS,42.0,12.2,0.5,1.3,0.418,0.0,,0.5,0.418,0.418,0.7,0.8,0.824,0.9,1.7,2.5,1.0,0.3,0.1,0.5,1.8,2002-03,0.54,0.1,0
Anthony Goldwire,2TM,15.0,5.7,0.6,1.7,0.36,0.2,0.333,0.4,0.375,0.42,0.3,0.5,0.571,0.0,0.4,0.4,0.3,0.2,0.0,0.4,1.7,2002-03,0.44,0.06,0
Matt Maloney,ATL,14.0,7.4,0.6,1.8,0.32,0.4,0.333,0.2,0.3,0.42,0.2,0.4,0.6,0.1,0.4,0.5,1.2,0.3,0.0,0.4,1.7,2002-03,0.43,0.14,0
Soumaila Samake,LAL,13.0,5.9,0.8,1.8,0.417,0.0,,0.8,0.417,0.417,0.2,0.2,1.0,0.8,1.0,1.8,0.3,0.0,0.4,0.2,1.7,2002-03,0.45,0.23,0
Charles Smith,POR,3.0,4.3,0.3,1.3,0.25,0.0,0.0,0.3,0.333,0.25,1.0,1.3,0.75,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.7,2002-03,0.45,0.23,0
Adam Harrington,2TM,19.0,5.8,0.6,1.9,0.297,0.3,0.357,0.3,0.261,0.365,0.2,0.2,0.75,0.1,0.4,0.4,0.6,0.1,0.1,0.1,1.6,2002-03,0.4,0.07,0
Robert Archibald,MEM,12.0,6.0,0.5,1.7,0.3,0.0,,0.5,0.3,0.3,0.6,1.5,0.389,0.5,0.9,1.4,0.3,0.0,0.3,0.6,1.6,2002-03,0.34,0.07,0
Jiří Welsch,GSW,37.0,6.3,0.5,2.0,0.253,0.0,0.25,0.5,0.254,0.26,0.6,0.8,0.759,0.3,0.4,0.8,0.7,0.2,0.1,0.5,1.6,2002-03,0.34,0.03,0
DeSagana Diop,CLE,80.0,11.8,0.7,1.9,0.351,0.0,,0.7,0.351,0.351,0.1,0.4,0.367,0.8,1.9,2.7,0.5,0.4,1.0,0.7,1.5,2002-03,0.36,0.05,0
Bryce Drew,NOH,13.0,6.1,0.6,2.1,0.296,0.2,0.429,0.4,0.25,0.352,0.0,0.0,,0.3,0.7,1.0,0.8,0.2,0.0,0.2,1.5,2002-03,0.36,0.14,0
Dean Oliver,GSW,15.0,6.2,0.5,1.9,0.241,0.1,0.167,0.4,0.261,0.259,0.5,0.5,0.875,0.5,0.5,1.1,1.5,0.5,0.0,0.7,1.5,2002-03,0.35,0.17,0
Joel Przybilla,MIL,32.0,17.1,0.6,1.4,0.391,0.0,,0.6,0.391,0.391,0.4,0.8,0.5,1.5,3.0,4.5,0.4,0.3,1.4,0.6,1.5,2002-03,0.43,0.2,0
Efthimios Rentzias,PHI,35.0,4.1,0.6,1.7,0.339,0.1,0.5,0.5,0.314,0.373,0.2,0.3,0.889,0.3,0.5,0.7,0.2,0.2,0.1,0.1,1.5,2002-03,0.41,0.04,0
Antoine Rigaudeau,DAL,11.0,8.3,0.7,3.2,0.229,0.1,0.2,0.6,0.233,0.243,0.0,0.0,,0.4,0.4,0.7,0.5,0.3,0.0,0.5,1.5,2002-03,0.23,0.0,0
Brandon Armstrong,NJN,17.0,4.1,0.5,1.6,0.333,0.1,0.167,0.5,0.381,0.352,0.3,0.4,0.833,0.0,0.2,0.2,0.1,0.2,0.1,0.3,1.4,2002-03,0.39,0.03,0
Joseph Forte,SEA,17.0,5.1,0.6,2.1,0.286,0.0,0.0,0.6,0.313,0.286,0.2,0.4,0.667,0.2,0.4,0.6,0.6,0.2,0.0,0.6,1.4,2002-03,0.31,0.03,0
Randy Brown,PHO,32.0,8.2,0.5,1.3,0.372,0.0,,0.5,0.372,0.372,0.3,0.4,0.75,0.1,0.7,0.8,1.1,0.5,0.1,0.5,1.3,2002-03,0.44,0.08,0
Chris Childs,NJN,12.0,8.8,0.5,1.7,0.3,0.1,0.167,0.4,0.357,0.325,0.2,0.3,0.667,0.3,0.2,0.4,1.3,0.7,0.1,0.5,1.3,2002-03,0.35,0.17,0
Mateen Cleaves,SAC,12.0,4.6,0.5,1.9,0.261,0.1,1.0,0.4,0.227,0.283,0.3,0.3,0.75,0.1,0.6,0.7,0.8,0.2,0.0,1.2,1.3,2002-03,0.32,0.03,0
Frank Williams,NYK,21.0,8.0,0.4,1.6,0.273,0.3,0.375,0.1,0.176,0.364,0.2,0.3,0.667,0.1,0.7,0.9,1.6,0.3,0.1,0.8,1.3,2002-03,0.38,0.1,0
Fred Jones,IND,19.0,6.1,0.5,1.3,0.375,0.1,0.286,0.4,0.412,0.417,0.2,0.2,0.75,0.2,0.3,0.5,0.3,0.3,0.1,0.3,1.2,2002-03,0.43,0.07,0
Tito Maddox,HOU,9.0,3.9,0.3,1.3,0.25,0.0,0.0,0.3,0.333,0.25,0.6,0.9,0.625,0.1,0.7,0.8,0.6,0.3,0.1,0.3,1.2,2002-03,0.35,0.16,0
Bruno Šundov,BOS,26.0,5.3,0.5,2.2,0.25,0.2,0.25,0.4,0.25,0.286,0.0,0.1,0.0,0.3,0.8,1.1,0.3,0.2,0.1,0.3,1.2,2002-03,0.27,0.03,0
Evan Eschmeyer,DAL,17.0,7.9,0.4,1.1,0.368,0.0,,0.4,0.368,0.368,0.2,0.2,0.75,0.6,1.1,1.7,0.4,0.6,0.4,0.4,1.0,2002-03,0.42,0.18,0
Antonio Harvey,ATL,4.0,8.0,0.5,1.3,0.4,0.0,,0.5,0.4,0.4,0.0,0.0,,0.3,1.3,1.5,0.0,0.3,1.0,0.8,1.0,2002-03,0.38,0.55,0
Amal McCaskill,ATL,11.0,6.4,0.4,1.5,0.235,0.0,,0.4,0.235,0.235,0.3,0.4,0.75,0.6,1.4,2.0,0.5,0.3,0.1,0.2,1.0,2002-03,0.3,0.23,0
Olumide Oyedeji,ORL,27.0,5.4,0.4,0.9,0.435,0.0,,0.4,0.435,0.435,0.3,0.4,0.636,0.4,1.5,1.9,0.2,0.2,0.1,0.2,1.0,2002-03,0.46,0.1,0
Don Reid,DET,1.0,10.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002-03,0.13,-3.0,0
Mark Strickland,DAL,4.0,3.3,0.5,1.3,0.4,0.0,,0.5,0.4,0.4,0.0,0.0,,1.3,0.5,1.8,0.0,0.0,0.0,0.3,1.0,2002-03,0.38,0.42,0
Cezary Trybański,MEM,15.0,5.7,0.3,1.3,0.25,0.0,,0.3,0.25,0.25,0.3,0.7,0.4,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.9,2002-03,0.28,0.03,0
Mark Bryant,3TM,16.0,6.3,0.3,1.2,0.263,0.0,,0.3,0.263,0.263,0.2,0.3,0.75,0.5,0.8,1.3,0.3,0.1,0.1,0.4,0.8,2002-03,0.3,0.08,0
Mark Bryant,PHI,11.0,7.0,0.5,1.5,0.294,0.0,,0.5,0.294,0.294,0.2,0.2,1.0,0.6,0.8,1.5,0.1,0.1,0.1,0.5,1.1,2002-03,0.35,0.13,0
Mark Bryant,DEN,3.0,4.7,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.3,0.7,0.5,0.3,0.3,0.7,0.7,0.0,0.0,0.7,0.3,2002-03,0.25,0.1,0
Mark Bryant,BOS,2.0,4.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2002-03,0.0,0.5,0
Mengke Bateer,SAS,12.0,3.8,0.3,1.4,0.235,0.1,0.333,0.3,0.214,0.265,0.0,0.2,0.0,0.2,0.7,0.8,0.3,0.0,0.0,0.5,0.8,2002-03,0.27,0.01,0
Brian Cardinal,WAS,5.0,3.0,0.2,0.8,0.25,0.0,0.0,0.2,0.333,0.25,0.4,0.4,1.0,0.6,0.4,1.0,0.2,0.0,0.0,0.2,0.8,2002-03,0.41,0.24,0
Michael Stewart,CLE,47.0,5.3,0.3,0.8,0.378,0.0,,0.3,0.378,0.378,0.2,0.3,0.667,0.4,0.8,1.2,0.1,0.0,0.3,0.2,0.8,2002-03,0.43,0.03,0
Rubén Wolkowyski,BOS,7.0,3.4,0.3,0.6,0.5,0.0,0.0,0.3,0.667,0.5,0.1,0.6,0.25,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.7,2002-03,0.41,-0.0,0
Alton Ford,PHO,11.0,2.8,0.3,0.8,0.333,0.0,,0.3,0.333,0.333,0.1,0.3,0.333,0.0,0.5,0.5,0.1,0.0,0.0,0.2,0.6,2002-03,0.32,0.03,0
Kirk Haston,NOH,12.0,4.8,0.2,1.4,0.118,0.0,0.0,0.2,0.143,0.118,0.2,0.3,0.5,0.0,0.6,0.6,0.3,0.0,0.4,0.6,0.5,2002-03,0.16,-0.01,0
Brandon Williams,ATL,6.0,3.2,0.2,1.2,0.143,0.0,0.0,0.2,0.167,0.143,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.5,0.3,2002-03,0.12,-0.1,0
Ruben Boumtje-Boumtje,POR,2.0,2.5,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2002-03,0.0,0.5,0
Chris Dudley,POR,3.0,3.7,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2002-03,0.0,0.13,0
A.J. Guyton,GSW,2.0,4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,2002-03,0.0,-0.5,0
Donny Marshall,NJN,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,2002-03,0.0,-0.1,0
Guy Rucker,GSW,3.0,1.3,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,2002-03,,0.2,0
Jamal Sampson,MIL,5.0,1.6,0.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.2,0.2,0.4,0.2,0.2,0.0,0.0,0.0,2002-03,0.0,0.08,0
Pepe Sánchez,DET,9.0,4.1,0.0,0.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.4,0.2,0.7,0.9,0.6,0.0,0.2,0.0,2002-03,0.0,0.16,0
Paul Shirley,ATL,2.0,2.5,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2002-03,0.0,-0.75,0
League Average,,,,,,0.442,,0.349,,0.463,0.474,,,0.758,,,,,,,,,2002-03,,,0
