Player,Team,G,MP,FG,FGA,FG%,3P,3P%,2P,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PTS,Season,TS%,EFF
Ömer Aşık,CHI,66.0,14.7,1.2,2.4,0.506,0.0,,1.2,0.506,0.506,0.7,1.6,0.456,1.9,3.4,5.3,0.5,0.5,1.0,1.0,3.1,2011-12,0.5,0.11
Reggie Jackson,OKC,45.0,11.1,1.1,3.5,0.321,0.3,0.21,0.8,0.392,0.362,0.6,0.6,0.862,0.3,0.9,1.2,1.6,0.6,0.0,0.8,3.1,2011-12,0.41,0.07
Ronny Turiaf,2TM,17.0,16.4,1.1,1.9,0.576,0.0,0.0,1.1,0.594,0.576,0.8,1.3,0.591,1.2,2.9,4.1,0.6,0.8,1.0,0.8,3.0,2011-12,0.61,0.44
Renaldo Balkman,NYK,14.0,8.2,1.1,2.3,0.5,0.1,0.222,1.0,0.609,0.531,0.6,0.8,0.727,0.4,1.4,1.9,0.4,0.3,0.2,0.4,3.0,2011-12,0.57,0.29
Dexter Pittman,MIA,35.0,8.6,1.3,2.7,0.468,0.0,,1.3,0.468,0.468,0.5,0.8,0.643,0.8,1.3,2.0,0.3,0.2,0.2,0.5,3.0,2011-12,0.49,0.1
Walker Russell,DET,28.0,12.8,1.2,3.4,0.347,0.1,0.308,1.0,0.354,0.368,0.5,0.8,0.636,0.3,0.7,0.9,2.1,0.6,0.0,1.2,3.0,2011-12,0.4,0.1
Kurt Thomas,POR,53.0,15.2,1.4,3.0,0.465,0.0,,1.4,0.465,0.465,0.3,0.4,0.7,0.7,2.8,3.5,0.9,0.5,0.6,0.6,3.0,2011-12,0.47,0.12
Earl Watson,UTA,50.0,20.7,1.1,3.2,0.338,0.2,0.192,0.9,0.407,0.369,0.6,0.9,0.674,0.6,1.8,2.4,4.3,1.1,0.4,1.7,3.0,2011-12,0.42,0.14
Josh Childress,PHO,34.0,14.4,1.4,2.9,0.485,0.1,0.167,1.3,0.587,0.505,0.0,0.1,0.0,0.9,1.9,2.8,1.0,0.4,0.2,0.3,2.9,2011-12,0.49,0.16
Luke Harangody,CLE,21.0,11.0,1.1,3.1,0.354,0.2,0.238,0.9,0.409,0.392,0.4,0.6,0.75,1.0,1.6,2.5,0.3,0.3,0.1,0.2,2.9,2011-12,0.43,0.18
E'Twaun Moore,BOS,38.0,8.7,1.1,3.0,0.381,0.4,0.378,0.7,0.382,0.456,0.2,0.2,1.0,0.1,0.8,0.9,0.9,0.3,0.1,0.6,2.9,2011-12,0.47,0.07
Jeremy Pargo,MEM,44.0,9.6,1.1,3.4,0.333,0.2,0.263,0.9,0.357,0.367,0.4,0.6,0.593,0.3,0.6,0.8,1.3,0.3,0.0,1.0,2.9,2011-12,0.4,0.04
Bobby Simmons,LAC,28.0,14.9,1.0,3.2,0.311,0.7,0.333,0.3,0.267,0.422,0.1,0.3,0.571,0.6,1.4,2.0,0.4,0.5,0.1,0.4,2.9,2011-12,0.44,0.11
DeShawn Stevenson,NJN,51.0,18.8,1.0,3.4,0.285,0.8,0.283,0.2,0.296,0.404,0.2,0.3,0.563,0.1,1.8,2.0,0.8,0.4,0.1,0.4,2.9,2011-12,0.41,0.06
Greg Stiemsma,BOS,55.0,13.9,1.2,2.2,0.545,0.0,,1.2,0.545,0.545,0.5,0.7,0.707,0.9,2.3,3.2,0.5,0.7,1.5,0.6,2.9,2011-12,0.58,0.13
Chris Wright,GSW,24.0,7.8,1.0,1.9,0.511,0.0,,1.0,0.511,0.511,1.0,1.3,0.774,0.8,1.1,1.9,0.2,0.3,0.5,0.3,2.9,2011-12,0.59,0.18
Ish Smith,2TM,26.0,9.0,1.2,3.1,0.383,0.1,0.333,1.1,0.389,0.401,0.3,0.4,0.7,0.3,1.1,1.3,1.6,0.6,0.1,0.5,2.8,2011-12,0.43,0.15
Josh McRoberts,LAL,50.0,14.4,1.1,2.4,0.475,0.1,0.429,1.1,0.477,0.487,0.5,0.7,0.639,1.2,2.2,3.4,1.0,0.3,0.4,0.6,2.8,2011-12,0.52,0.12
Daniel Orton,ORL,16.0,11.7,1.1,1.9,0.567,0.0,0.0,1.1,0.586,0.567,0.7,1.6,0.44,1.2,1.3,2.4,0.3,0.5,0.6,0.4,2.8,2011-12,0.54,0.28
Matt Carroll,CHA,53.0,11.2,1.0,3.0,0.331,0.2,0.186,0.8,0.386,0.357,0.6,0.7,0.789,0.2,0.9,1.1,0.7,0.3,0.1,0.5,2.7,2011-12,0.41,0.04
Earl Clark,ORL,45.0,12.4,1.1,3.1,0.367,0.0,,1.1,0.367,0.367,0.5,0.6,0.724,0.8,2.0,2.8,0.4,0.3,0.7,0.6,2.7,2011-12,0.4,0.09
Kyrylo Fesenko,IND,3.0,5.7,0.7,1.7,0.4,0.0,,0.7,0.4,0.4,1.3,2.0,0.667,0.7,2.3,3.0,0.3,0.7,0.0,0.0,2.7,2011-12,0.52,1.67
Dominique Jones,DAL,33.0,8.1,0.9,2.2,0.397,0.0,0.125,0.8,0.431,0.404,0.9,1.1,0.784,0.3,1.1,1.3,1.3,0.3,0.2,0.8,2.7,2011-12,0.5,0.11
Nazr Mohammed,OKC,63.0,11.0,1.3,2.7,0.467,0.0,0.0,1.3,0.47,0.467,0.2,0.4,0.565,0.9,1.8,2.7,0.2,0.3,0.6,0.4,2.7,2011-12,0.47,0.07
Sasha Pavlović,BOS,45.0,11.7,1.1,2.8,0.391,0.4,0.293,0.7,0.471,0.457,0.1,0.2,0.375,0.1,1.5,1.6,0.4,0.4,0.3,0.4,2.7,2011-12,0.47,0.07
Jeff Adrien,HOU,8.0,7.9,0.9,2.0,0.438,0.0,,0.9,0.438,0.438,0.9,1.5,0.583,0.6,2.1,2.8,0.1,0.0,0.3,0.3,2.6,2011-12,0.49,0.48
Mike Bibby,NYK,39.0,14.3,0.9,3.2,0.282,0.7,0.318,0.2,0.205,0.391,0.2,0.2,0.75,0.1,1.4,1.5,2.1,0.5,0.1,0.5,2.6,2011-12,0.4,0.1
Jimmy Butler,CHI,42.0,8.5,0.8,1.9,0.405,0.0,0.182,0.7,0.441,0.418,1.0,1.3,0.768,0.5,0.8,1.3,0.3,0.3,0.1,0.3,2.6,2011-12,0.53,0.07
Yi Jianlian,DAL,30.0,6.8,1.0,2.7,0.378,0.1,0.3,0.9,0.389,0.396,0.5,0.7,0.667,0.4,1.2,1.6,0.2,0.2,0.3,0.5,2.6,2011-12,0.43,0.08
Eduardo Nájera,CHA,22.0,12.3,1.1,2.9,0.375,0.4,0.276,0.7,0.457,0.438,0.1,0.2,0.5,0.5,1.8,2.3,0.5,0.9,0.2,0.3,2.6,2011-12,0.44,0.2
Brian Cook,2TM,32.0,8.6,1.0,3.1,0.316,0.3,0.2,0.7,0.438,0.367,0.3,0.3,0.9,0.3,1.7,2.0,0.3,0.2,0.2,0.3,2.5,2011-12,0.39,0.09
Blake Ahearn,UTA,4.0,7.5,1.0,3.5,0.286,0.5,0.222,0.5,0.4,0.357,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,1.3,2.5,2011-12,0.36,-0.13
Lance Stephenson,IND,42.0,10.5,1.1,3.0,0.376,0.1,0.133,1.0,0.453,0.392,0.2,0.4,0.471,0.3,1.0,1.3,1.1,0.5,0.1,0.9,2.5,2011-12,0.39,0.06
Christian Eyenga,2TM,7.0,14.6,0.9,3.6,0.24,0.1,0.333,0.7,0.227,0.26,0.6,1.1,0.5,0.6,1.4,2.0,0.7,0.4,0.7,0.4,2.4,2011-12,0.29,0.37
Solomon Alabi,TOR,14.0,8.7,0.9,2.6,0.361,0.0,,0.9,0.361,0.361,0.5,0.6,0.875,1.1,2.3,3.4,0.2,0.1,0.6,0.4,2.4,2011-12,0.42,0.32
Darius Morris,LAL,19.0,8.9,0.9,2.2,0.429,0.2,0.444,0.7,0.424,0.476,0.3,0.5,0.667,0.1,0.7,0.8,1.1,0.1,0.0,1.0,2.4,2011-12,0.5,0.1
Marcus Morris,HOU,17.0,7.4,0.9,3.2,0.296,0.1,0.118,0.8,0.378,0.315,0.4,0.5,0.75,0.3,0.6,0.9,0.2,0.1,0.1,0.2,2.4,2011-12,0.35,0.06
Trey Thompkins,LAC,24.0,5.0,1.0,2.5,0.393,0.2,0.308,0.8,0.417,0.426,0.2,0.3,0.714,0.2,0.8,1.0,0.1,0.1,0.1,0.3,2.4,2011-12,0.46,0.08
Kelenna Azubuike,DAL,3.0,6.0,1.0,2.7,0.375,0.3,0.333,0.7,0.4,0.438,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,1.3,2.3,2011-12,0.43,-0.13
Jeff Foster,IND,11.0,12.8,0.8,1.6,0.5,0.1,1.0,0.7,0.471,0.528,0.5,0.8,0.667,1.6,2.2,3.8,0.4,0.7,0.1,0.6,2.3,2011-12,0.59,0.51
Ryan Gomes,LAC,32.0,13.3,1.0,3.0,0.326,0.1,0.138,0.8,0.409,0.347,0.3,0.3,0.727,0.4,1.5,1.9,0.4,0.5,0.0,0.5,2.3,2011-12,0.37,0.08
Brad Miller,MIN,15.0,9.7,0.6,1.8,0.333,0.5,0.467,0.1,0.167,0.463,0.7,0.8,0.833,0.3,1.0,1.3,1.6,0.3,0.1,0.8,2.3,2011-12,0.53,0.23
Jamario Moon,CHA,8.0,15.4,0.9,3.0,0.292,0.3,0.2,0.6,0.357,0.333,0.3,0.3,1.0,0.3,2.5,2.8,0.6,0.1,0.6,1.0,2.3,2011-12,0.37,0.41
Josh Selby,MEM,28.0,8.5,0.9,2.6,0.347,0.1,0.133,0.8,0.404,0.361,0.4,0.5,0.786,0.1,0.5,0.5,1.1,0.3,0.0,1.0,2.3,2011-12,0.41,0.05
Mickell Gladness,2TM,26.0,9.7,1.0,2.3,0.424,0.0,,1.0,0.424,0.424,0.2,0.5,0.5,0.5,1.7,2.2,0.2,0.2,0.8,0.3,2.2,2011-12,0.44,0.14
Cole Aldrich,OKC,26.0,6.7,0.8,1.6,0.524,0.0,,0.8,0.524,0.524,0.5,0.5,0.929,0.5,1.3,1.8,0.1,0.3,0.6,0.3,2.2,2011-12,0.6,0.15
Andre Emmett,NJN,6.0,7.5,0.7,1.2,0.571,0.0,0.0,0.7,0.667,0.571,0.8,1.3,0.625,0.3,0.7,1.0,0.2,0.3,0.2,0.3,2.2,2011-12,0.62,0.43
Eddy Curry,MIA,14.0,5.9,0.9,1.9,0.462,0.0,,0.9,0.462,0.462,0.4,0.6,0.75,0.3,0.6,0.9,0.1,0.0,0.1,0.7,2.1,2011-12,0.49,0.09
Jeremy Evans,UTA,29.0,7.5,0.9,1.4,0.643,0.0,0.0,0.9,0.659,0.643,0.3,0.6,0.5,0.7,1.1,1.7,0.4,0.2,0.8,0.2,2.1,2011-12,0.63,0.14
Royal Ivey,OKC,34.0,10.4,0.8,2.1,0.356,0.5,0.34,0.2,0.4,0.479,0.0,0.2,0.125,0.0,0.7,0.7,0.3,0.4,0.0,0.3,2.1,2011-12,0.48,0.05
Chris Johnson,2TM,27.0,6.5,0.7,1.5,0.488,0.0,,0.7,0.488,0.488,0.6,0.7,0.789,0.6,0.9,1.5,0.1,0.2,0.3,0.6,2.0,2011-12,0.55,0.1
Earl Barron,GSW,2.0,4.5,1.0,2.0,0.5,0.0,,1.0,0.5,0.5,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2011-12,0.5,0.75
Anthony Carter,TOR,24.0,8.7,0.7,2.2,0.321,0.2,0.294,0.5,0.333,0.368,0.3,0.4,0.8,0.2,1.2,1.4,1.4,0.3,0.2,0.7,2.0,2011-12,0.42,0.12
Hamed Haddadi,MEM,35.0,5.9,0.7,1.4,0.542,0.0,0.0,0.7,0.553,0.542,0.5,0.7,0.692,0.8,1.2,2.0,0.2,0.0,0.7,0.6,2.0,2011-12,0.59,0.1
Jerome Jordan,NYK,21.0,5.1,0.8,1.6,0.515,0.0,,0.8,0.515,0.515,0.4,0.5,0.8,0.7,0.6,1.3,0.2,0.0,0.3,0.1,2.0,2011-12,0.55,0.13
Cory Joseph,SAS,29.0,9.2,0.8,2.4,0.314,0.1,0.2,0.7,0.345,0.336,0.4,0.6,0.647,0.2,0.7,0.9,1.2,0.2,0.1,0.4,2.0,2011-12,0.38,0.08
Jason Kapono,LAL,27.0,10.0,0.8,2.0,0.382,0.3,0.296,0.5,0.464,0.455,0.1,0.1,1.0,0.1,0.4,0.5,0.4,0.1,0.0,0.2,2.0,2011-12,0.49,0.06
Vernon Macklin,DET,23.0,5.9,0.8,1.5,0.543,0.0,,0.8,0.543,0.543,0.3,0.6,0.571,0.6,0.9,1.5,0.2,0.2,0.2,0.1,2.0,2011-12,0.57,0.13
Joel Przybilla,POR,27.0,16.6,0.8,1.8,0.458,0.0,,0.8,0.458,0.458,0.4,0.7,0.611,1.1,4.0,5.1,0.2,0.1,0.6,0.8,2.0,2011-12,0.47,0.22
Josh Davis,MEM,15.0,8.7,0.7,1.8,0.37,0.3,0.308,0.4,0.429,0.444,0.3,0.5,0.5,1.1,0.7,1.8,0.4,0.5,0.1,0.2,1.9,2011-12,0.47,0.21
Reggie Evans,LAC,56.0,13.8,0.6,1.3,0.472,0.0,,0.6,0.472,0.472,0.6,1.3,0.507,1.8,3.1,4.8,0.3,0.6,0.1,0.8,1.9,2011-12,0.51,0.1
Trey Johnson,NOH,11.0,5.5,0.7,1.3,0.571,0.0,,0.7,0.571,0.571,0.5,0.5,1.0,0.3,0.8,1.1,0.4,0.1,0.0,0.5,1.9,2011-12,0.62,0.22
DeAndre Liggins,ORL,17.0,6.8,0.7,1.5,0.48,0.0,0.0,0.7,0.571,0.48,0.5,1.1,0.474,0.4,0.5,0.9,0.3,0.4,0.0,0.6,1.9,2011-12,0.48,0.09
Larry Owens,NJN,7.0,10.7,0.6,1.6,0.364,0.3,0.4,0.3,0.333,0.455,0.4,0.6,0.75,0.3,1.6,1.9,0.6,0.0,0.1,0.3,1.9,2011-12,0.51,0.43
Luke Walton,2TM,30.0,12.1,0.8,2.2,0.369,0.2,0.35,0.6,0.378,0.423,0.0,0.0,,0.4,1.2,1.6,1.2,0.2,0.0,0.9,1.8,2011-12,0.41,0.08
Hasheem Thabeet,2TM,20.0,7.0,0.6,1.1,0.524,0.0,,0.6,0.524,0.524,0.7,1.0,0.65,0.8,1.3,2.1,0.0,0.1,0.5,0.4,1.8,2011-12,0.58,0.16
Carldell Johnson,NOH,15.0,7.9,0.7,2.3,0.314,0.3,0.267,0.5,0.35,0.371,0.1,0.2,0.333,0.1,0.5,0.6,1.5,0.5,0.0,0.5,1.8,2011-12,0.38,0.15
Greg Smith,HOU,8.0,8.6,0.9,1.4,0.636,0.0,,0.9,0.636,0.636,0.0,0.0,,0.6,1.9,2.5,0.1,0.3,0.6,0.1,1.8,2011-12,0.64,0.59
Jeff Ayres,IND,20.0,5.3,0.8,1.8,0.417,0.0,,0.8,0.417,0.417,0.2,0.4,0.571,0.6,1.1,1.7,0.2,0.2,0.1,0.1,1.7,2011-12,0.43,0.13
Andris Biedriņš,GSW,47.0,15.7,0.8,1.4,0.609,0.0,,0.8,0.609,0.609,0.0,0.2,0.111,1.0,2.8,3.7,0.3,0.5,1.0,0.3,1.7,2011-12,0.57,0.13
Tony Battie,PHI,27.0,10.9,0.7,1.9,0.373,0.0,0.0,0.7,0.38,0.373,0.1,0.1,1.0,0.3,2.2,2.5,0.6,0.1,0.2,0.1,1.6,2011-12,0.41,0.14
Craig Brackins,PHI,14.0,6.3,0.6,2.4,0.273,0.2,0.333,0.4,0.25,0.318,0.1,0.1,0.5,0.4,0.7,1.1,0.6,0.0,0.1,0.3,1.6,2011-12,0.33,0.09
Ryan Reid,OKC,5.0,3.4,0.8,1.0,0.8,0.0,,0.8,0.8,0.8,0.0,0.0,,0.2,0.2,0.4,0.0,0.0,0.0,0.2,1.6,2011-12,0.8,0.32
Julyan Stone,DEN,22.0,8.1,0.6,1.4,0.419,0.1,0.182,0.5,0.55,0.452,0.4,0.5,0.727,0.2,0.9,1.1,1.7,0.4,0.3,0.5,1.6,2011-12,0.49,0.17
Hassan Whiteside,SAC,18.0,6.1,0.7,1.5,0.444,0.0,,0.7,0.444,0.444,0.3,0.7,0.417,0.9,1.3,2.2,0.0,0.2,0.8,0.3,1.6,2011-12,0.44,0.18
Juwan Howard,MIA,28.0,6.8,0.6,2.0,0.309,0.0,,0.6,0.309,0.309,0.3,0.4,0.8,0.6,1.0,1.7,0.4,0.1,0.0,0.7,1.5,2011-12,0.34,0.05
Andrés Nocioni,PHI,11.0,5.1,0.5,1.8,0.25,0.1,0.167,0.4,0.286,0.275,0.5,1.0,0.545,0.1,1.2,1.3,0.1,0.1,0.1,0.5,1.5,2011-12,0.33,0.07
Justin Harper,ORL,14.0,6.0,0.6,2.2,0.29,0.1,0.154,0.5,0.389,0.323,0.0,0.1,0.0,0.2,0.6,0.9,0.1,0.1,0.2,0.4,1.4,2011-12,0.31,0.04
Lazar Hayward,OKC,26.0,5.4,0.5,1.5,0.342,0.2,0.286,0.3,0.375,0.395,0.3,0.5,0.583,0.1,0.5,0.6,0.2,0.1,0.0,0.3,1.4,2011-12,0.41,0.03
Travis Leslie,LAC,10.0,4.5,0.5,1.4,0.357,0.0,,0.5,0.357,0.357,0.4,0.9,0.444,0.6,0.3,0.9,0.5,0.2,0.2,0.2,1.4,2011-12,0.39,0.16
Jerry Smith,NJN,5.0,9.2,0.6,2.8,0.214,0.2,0.167,0.4,0.25,0.25,0.0,0.0,,0.4,1.0,1.4,0.8,1.0,0.0,0.0,1.4,2011-12,0.25,0.48
Ben Wallace,DET,62.0,15.8,0.5,1.4,0.395,0.0,0.25,0.5,0.402,0.401,0.3,0.8,0.34,1.3,3.0,4.3,0.7,0.8,0.8,0.5,1.4,2011-12,0.4,0.1
Jason Collins,ATL,30.0,10.3,0.5,1.3,0.4,0.0,,0.5,0.4,0.4,0.2,0.5,0.467,0.4,1.2,1.6,0.3,0.1,0.1,0.3,1.3,2011-12,0.43,0.07
Tyler Honeycutt,SAC,15.0,5.9,0.5,1.6,0.333,0.1,0.333,0.5,0.333,0.354,0.2,0.3,0.6,0.2,0.7,0.9,0.5,0.3,0.2,0.1,1.3,2011-12,0.38,0.13
Larry Hughes,ORL,9.0,12.7,0.6,2.4,0.227,0.1,0.143,0.4,0.267,0.25,0.1,0.2,0.5,0.1,0.4,0.6,0.8,0.2,0.0,1.3,1.3,2011-12,0.26,-0.03
Jamaal Magloire,TOR,34.0,11.0,0.5,1.3,0.378,0.0,,0.5,0.378,0.378,0.2,0.8,0.259,0.7,2.6,3.3,0.2,0.1,0.3,0.6,1.2,2011-12,0.36,0.09
Jon Brockman,MIL,35.0,6.8,0.4,1.3,0.333,0.0,0.0,0.4,0.341,0.333,0.2,0.4,0.467,0.9,1.2,2.1,0.3,0.1,0.0,0.3,1.1,2011-12,0.37,0.06
DeSagana Diop,CHA,27.0,12.0,0.6,1.6,0.357,0.0,,0.6,0.357,0.357,0.0,0.2,0.167,1.2,1.9,3.1,0.9,0.2,0.5,0.7,1.1,2011-12,0.33,0.14
Brian Scalabrine,CHI,28.0,4.4,0.5,1.1,0.467,0.0,0.143,0.5,0.565,0.483,0.1,0.2,0.5,0.3,0.5,0.8,0.5,0.2,0.2,0.3,1.1,2011-12,0.46,0.06
Brian Cardinal,DAL,44.0,6.3,0.3,1.3,0.255,0.2,0.204,0.1,0.667,0.345,0.1,0.1,0.833,0.1,0.7,0.8,0.4,0.2,0.0,0.2,1.0,2011-12,0.37,0.03
Ike Diogu,SAS,2.0,7.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,2011-12,0.35,0.0
Jeff Foote,NOH,4.0,9.8,0.5,1.5,0.333,0.0,,0.5,0.333,0.333,0.0,0.0,,0.3,1.3,1.5,0.0,0.0,0.3,0.5,1.0,2011-12,0.33,0.32
Darington Hobson,MIL,5.0,7.8,0.4,2.6,0.154,0.0,0.0,0.4,0.286,0.154,0.0,0.0,,0.0,0.6,0.6,1.2,0.0,0.0,0.4,0.8,2011-12,0.15,-0.0
Dennis Horner,NJN,8.0,2.8,0.1,0.5,0.25,0.0,0.0,0.1,0.333,0.25,0.4,0.5,0.75,0.3,0.4,0.6,0.0,0.0,0.0,0.1,0.6,2011-12,0.42,0.08
Francisco Elson,PHI,5.0,3.2,0.2,0.6,0.333,0.0,,0.2,0.333,0.333,0.0,0.0,,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.4,2011-12,0.33,0.12
Malcolm Thomas,SAS,3.0,5.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.3,0.7,0.5,0.3,0.7,1.0,0.3,0.3,0.3,0.0,0.3,2011-12,0.11,0.27
Erick Dampier,ATL,15.0,5.5,0.1,0.5,0.125,0.0,,0.1,0.125,0.125,0.0,0.0,,0.7,1.0,1.7,0.3,0.1,0.3,0.2,0.1,2011-12,0.1,0.13
Keith Benson,GSW,3.0,3.0,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.7,0.3,1.0,0.0,0.0,0.0,0.0,0.0,2011-12,0.0,0.23
Dan Gadzuric,NYK,2.0,6.5,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,2.5,0.0,0.5,0.5,0.5,0.0,2011-12,0.0,0.5
Hamady N'Diaye,WAS,3.0,1.0,0.0,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12,0.0,-0.1
Brian Skinner,MEM,1.0,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-12,0.0,-1.0
League Average,,,,,,0.448,,0.349,,0.477,0.487,,,0.752,,,,,,,,,2011-12,,
